"Time","damper.phi_rel","damper.w_rel"
0.15839999999999999,0.31164746668940546,-0.46298648439988793
0.15899999999999997,0.31136919009128977,-0.46460121228025381
0.15959999999999999,0.31108994510400739,-0.46621443215306185
0.16019999999999998,0.31080973263383133,-0.46782613903937659
0.1608,0.31052855359002796,-0.46943632796380369
0.16139999999999999,0.31024640888485716,-0.47104499395449956
0.16199999999999998,0.30996329943356876,-0.4726521320431829
0.16259999999999999,0.3096792261544018,-0.4742577372651437
0.16319999999999998,0.30939418996858281,-0.47586180465925498
0.16379999999999997,0.30910819180032334,-0.47746432926798249
0.16439999999999999,0.30882123257681893,-0.4790653061373954
0.16499999999999998,0.30853331322824712,-0.48066473031717616
0.1656,0.30824443468776552,-0.482262596860632
0.16619999999999999,0.30795459789151053,-0.48385890082470395
0.16679999999999998,0.30766380377859504,-0.4854536372699787
0.16739999999999999,0.30737205329110673,-0.48704680126069794
0.16799999999999998,0.30707934737410703,-0.48863838786476904
0.16859999999999997,0.30678568697562847,-0.49022839215377589
0.16919999999999999,0.30649107304667356,-0.49181680920298898
0.16979999999999998,0.3061955065412128,-0.49340363409137544
0.1704,0.30589898841618263,-0.49498886190161029
0.17099999999999999,0.30560151963148435,-0.49657248772008611
0.17159999999999997,0.30530310114998194,-0.49815450663692379
0.17219999999999999,0.30500373393750019,-0.49973491374598328
0.17279999999999998,0.30470341896282355,-0.50131370414487286
0.1734,0.30440215719769348,-0.50289087293496137
0.17399999999999999,0.30409994961680759,-0.50446641522138669
0.17459999999999998,0.30379679719781749,-0.50604032611306726
0.17519999999999999,0.30349270092132674,-0.50761260072271264
0.17579999999999998,0.30318766177088985,-0.50918323416683298
0.17639999999999997,0.30288168073300975,-0.51075222156575073
0.17699999999999999,0.30257475879713658,-0.51231955804360985
0.17759999999999998,0.30226689695566583,-0.51388523872838676
0.1782,0.30195809620393638,-0.51544925875190051
0.17879999999999999,0.30164835749536012,-0.51701161440419829
0.17939999999999998,0.30133768181936288,-0.51857230112828567
0.17999999999999999,0.30102607022665451,-0.52013131286990777
0.18059999999999998,0.30071352372378879,-0.52168864479030674
0.18119999999999997,0.30040004332023745,-0.52324429205504253
0.18179999999999999,0.30008563002838867,-0.52479824983400947
0.18239999999999998,0.29977028486354501,-0.52635051330145244
0.183,0.29945400884392159,-0.52790107763598215
0.18359999999999999,0.29913680299064394,-0.52944993802059315
0.18419999999999997,0.2988186683277459,-0.53099708964267855
0.18479999999999999,0.29849960588216812,-0.53254252769404664
0.18539999999999998,0.29817961668375548,-0.53408624737093691
0.18599999999999997,0.29785870176525581,-0.53562824387403685
0.18659999999999999,0.29753686216231723,-0.53716851240849739
0.18719999999999998,0.2972140989134866,-0.53870704818394877
0.18779999999999999,0.29689041306020736,-0.54024384641451861
0.18839999999999998,0.29656580564681789,-0.54177890231884562
0.18899999999999997,0.29624027772054889,-0.54331221112009775
0.18959999999999999,0.29591383033152202,-0.54484376804598711
0.19019999999999998,0.29558646453274795,-0.5463735683287867
0.19079999999999997,0.29525818138012361,-0.54790160720534642
0.19139999999999999,0.29492898193243117,-0.54942787991711006
0.19199999999999998,0.29459886725133549,-0.55095238171012972
0.19259999999999999,0.29426783840138238,-0.55247510783508391
0.19319999999999998,0.29393589644999657,-0.55399605354729198
0.19379999999999997,0.29360304246747965,-0.55551521410673221
0.19439999999999999,0.29326927752700815,-0.55703258477805617
0.19499999999999998,0.29293460270463184,-0.55854816083060588
0.1956,0.29259901907927105,-0.56006193753843025
0.19619999999999999,0.29226252773271583,-0.5615739101802999
0.19679999999999997,0.2919251297496227,-0.56308407403972549
0.19739999999999999,0.29158682621751353,-0.5645924244049717
0.19799999999999998,0.29124761822677331,-0.56609895656907461
0.19859999999999997,0.29090750687064831,-0.56760366582985777
0.19919999999999999,0.2905664932452437,-0.5691065474899486
0.19979999999999998,0.29022457844952226,-0.57060759685679341
0.20039999999999999,0.28988176358530165,-0.57210680924267521
0.20099999999999998,0.28953804975725311,-0.57360417996472857
0.20159999999999997,0.2891934380728991,-0.57509970434495672
0.20219999999999999,0.28884792964261097,-0.5765933777102471
0.20279999999999998,0.28850152557960829,-0.57808519539238756
0.20339999999999997,0.28815422699995535,-0.57957515272808346
0.20399999999999999,0.28780603502256003,-0.58106324505897256
0.20459999999999998,0.28745695076917183,-0.58254946773164173
0.20519999999999999,0.2871069753643794,-0.58403381609764393
0.20579999999999998,0.28675610993560924,-0.58551628551351265
0.20639999999999997,0.28640435561312322,-0.58699687134077994
0.20699999999999999,0.28605171353001657,-0.58847556894599151
0.20759999999999998,0.28569818482221654,-0.58995237370072262
0.20819999999999997,0.28534377062847971,-0.59142728098159558
0.20879999999999999,0.2849884720903903,-0.59290028617029478
0.20939999999999998,0.28463229002664553,-0.59437138202130024
0.20999999999999999,0.28427522581304449,-0.59584056577364664
0.21059999999999998,0.28391728066065774,-0.597307833317402
0.21119999999999997,0.28355845572073762,-0.59877318004154978
0.21179999999999999,0.28319875214731377,-0.6002366013398861
0.21239999999999998,0.28283817109719039,-0.60169809261103469
0.21299999999999999,0.28247671372994376,-0.60315764925845672
0.21359999999999998,0.28211438120791982,-0.60461526669046584
0.21419999999999997,0.28175117469623184,-0.60607094032023756
0.21479999999999999,0.28138709536275791,-0.60752466556582563
0.21539999999999998,0.28102214437813866,-0.60897643785017086
0.21599999999999997,0.28065632291577453,-0.61042625260111549
0.21659999999999999,0.28028963215182368,-0.61187410525141595
0.21719999999999998,0.27992207326519919,-0.61331999123875369
0.21779999999999999,0.27955364743756694,-0.61476390600574937
0.21839999999999998,0.27918435585334334,-0.61620584499997433
0.21899999999999997,0.27881419969969218,-0.61764580367396349
0.21959999999999999,0.27844318016652286,-0.61908377748522792
0.22019999999999998,0.27807129844648787,-0.62051976189626645
0.22079999999999997,0.27769855573497998,-0.62195375237457917
0.22139999999999999,0.2773249532301304,-0.62338574439267991
0.22199999999999998,0.27695049213280576,-0.62481573342810737
0.22259999999999999,0.27657517364660589,-0.62624371496343967
0.22319999999999998,0.27619899897786199,-0.62766968448630478
0.22379999999999997,0.2758219693356328,-0.62909363748939451
0.22439999999999999,0.27544408593170366,-0.63051556947047616
0.22499999999999998,0.27506534998058324,-0.63193547593240518
0.22559999999999997,0.27468576269950135,-0.63335335238313772
0.22619999999999998,0.27430532530840629,-0.6347691943357433
0.22679999999999997,0.27392403902996287,-0.63618299730841699
0.22739999999999999,0.27354190508954956,-0.63759475682449174
0.22799999999999998,0.27315892471525627,-0.63900446841245107
0.22859999999999997,0.27277509913788173,-0.64041212760594202
0.22919999999999999,0.27239042959093129,-0.64181772994378672
0.22979999999999998,0.27200491731061444,-0.64322127096999537
0.23039999999999999,0.27161856353584224,-0.64462274623377913
0.23099999999999998,0.27123136950822491,-0.64602215128956098
0.23159999999999997,0.27084333647206971,-0.64741948169699071
0.23219999999999999,0.27045446567437792,-0.64881473302095494
0.23279999999999998,0.27006475836484312,-0.65020790083159141
0.23339999999999997,0.2696742157958481,-0.65159898070430022
0.23399999999999999,0.26928283922246277,-0.65298796821975702
0.23459999999999998,0.26889062990244189,-0.65437485896392533
0.23519999999999999,0.26849758909622229,-0.65575964852806878
0.23579999999999998,0.26810371806692057,-0.65714233250876375
0.23639999999999997,0.26770901808033065,-0.65852290650791212
0.23699999999999999,0.26731349040492136,-0.65990136613275319
0.23759999999999998,0.26691713631183428,-0.66127770699587651
0.23819999999999997,0.2665199570748808,-0.66265192471523426
