"Time","body.phi","body.r[1]","body.r[2]","body.v[1]","body.v[2]","body.w"
0,0,0,0,0,0,0
0.00050000000000000001,0,0,-1.2262517642548749e-06,0,-0.0049050000000000005,0
0.001,0,0,-4.905001987621442e-06,0,-0.009810000000000001,0
0.0015,0,0,-1.1036252135748124e-05,0,-0.014714999999999999,0
0.002,0,0,-1.9620002215202053e-05,0,-0.019619999999999999,0
0.0025000000000000001,0,0,-3.065625229780652e-05,0,-0.024524999999999991,0
0.0030000000000000001,0,0,-4.4145002369338414e-05,0,-0.029429999999999991,0
0.0035000000000000001,0,0,-6.0086252424845695e-05,0,-0.034334999999999991,0
0.0040000000000000001,0,0,-7.8480002464328337e-05,0,-0.03923999999999999,0
0.0045000000000000005,0,0,-9.9326252510165573e-05,0,-0.04414499999999999,0
0.0050000000000000001,0,0,-0.00012262500255507658,0,-0.049049999999999983,0
0.0054999999999999997,0,0,-0.0001483762525951044,0,-0.053954999999999975,0
0.0060000000000000001,0,0,-0.00017658000263024915,0,-0.058859999999999982,0
0.0065000000000000006,0,0,-0.00020723625266051075,0,-0.063764999999999988,0
0.0070000000000000001,0,0,-0.00024034500268588913,0,-0.068669999999999981,0
0.0074999999999999997,0,0,-0.00027590625270638438,0,-0.073574999999999988,0
0.0080000000000000002,0,0,-0.00031392000272199654,0,-0.07847999999999998,0
0.0085000000000000006,0,0,-0.00035438625274316775,0,-0.083384999999999987,0
0.0090000000000000011,0,0,-0.00039730500276846789,0,-0.088290000000000007,0
0.0094999999999999998,0,0,-0.00044267625279260605,0,-0.093194999999999986,0
0.01,0,0,-0.00049050000281558289,0,-0.098099999999999993,0
0.010500000000000001,0,0,-0.00054077625283739813,0,-0.10300499999999999,0
0.010999999999999999,0,0,-0.00059350500285805193,0,-0.10790999999999998,0
0.0115,0,0,-0.00064868625287754409,0,-0.11281499999999998,0
0.012,0,0,-0.0007063200028958747,0,-0.11771999999999999,0
0.012500000000000001,0,0,-0.00076640625291304399,0,-0.122625,0
0.013000000000000001,0,0,-0.00082894500292905163,0,-0.12753,0
0.0135,0,0,-0.0008939362529438974,0,-0.132435,0
0.014,0,0,-0.00096138000295758195,0,-0.13733999999999999,0
0.014500000000000001,0,0,-0.0010312762529701052,0,-0.14224500000000001,0
0.014999999999999999,0,0,-0.0011036250029814662,0,-0.14714999999999998,0
0.0155,0,0,-0.001178426252991666,0,-0.152055,0
0.016,0,0,-0.0012556800030007044,0,-0.15695999999999999,0
0.016500000000000001,0,0,-0.0013353862530104523,0,-0.16186499999999995,0
0.017000000000000001,0,0,-0.0014175450030245612,0,-0.16676999999999997,0
0.017500000000000002,0,0,-0.0015021562530383346,0,-0.17167499999999997,0
0.018000000000000002,0,0,-0.0015892200030517725,0,-0.17657999999999999,0
0.018499999999999999,0,0,-0.0016787362530648734,0,-0.18148499999999995,0
0.019,0,0,-0.0017707050030776393,0,-0.18638999999999994,0
0.0195,0,0,-0.0018651262530900695,0,-0.19129499999999997,0
0.02,0,0,-0.0019620000031021637,0,-0.19619999999999996,0
0.020500000000000001,0,0,-0.0020613262531139218,0,-0.20110499999999998,0
0.021000000000000001,0,0,-0.0021631050031253448,0,-0.20600999999999997,0
0.021500000000000002,0,0,-0.002267336253136432,0,-0.21091499999999996,0
0.021999999999999999,0,0,-0.0023740200031471823,0,-0.21581999999999996,0
0.022499999999999999,0,0,-0.0024831562531575976,0,-0.22072499999999995,0
0.023,0,0,-0.0025947450031676769,0,-0.22562999999999994,0
0.0235,0,0,-0.0027087862531774204,0,-0.23053499999999996,0
0.024,0,0,-0.0028252800031868283,0,-0.23543999999999995,0
0.024500000000000001,0,0,-0.0029442262531959003,0,-0.24034499999999998,0
0.025000000000000001,0,0,-0.003065625003204636,0,-0.24524999999999997,0
0.025500000000000002,0,0,-0.003189476253213037,0,-0.25015499999999996,0
0.026000000000000002,0,0,-0.0033157800032211008,0,-0.25505999999999995,0
0.026499999999999999,0,0,-0.0034445362532288292,0,-0.25996499999999995,0
0.027,0,0,-0.0035757450032362225,0,-0.26486999999999994,0
0.0275,0,0,-0.0037094062532432789,0,-0.26977499999999999,0
0.028000000000000001,0,0,-0.0038455200032500008,0,-0.27467999999999998,0
0.028500000000000001,0,0,-0.0039840862532563859,0,-0.27958499999999997,0
0.029000000000000001,0,0,-0.0041251050032624359,0,-0.28448999999999997,0
0.029500000000000002,0,0,-0.00426857625326815,0,-0.28939499999999996,0
0.029999999999999999,0,0,-0.0044145000032735264,0,-0.29429999999999995,0
0.030499999999999999,0,0,-0.0045628762532785687,0,-0.29920499999999994,0
0.031,0,0,-0.004713705003283275,0,-0.30410999999999994,0
0.0315,0,0,-0.0048669862532876454,0,-0.30901499999999998,0
0.032000000000000001,0,0,-0.0050227200032916799,0,-0.31391999999999998,0
0.032500000000000001,0,0,-0.0051809062532953793,0,-0.31882499999999997,0
0.033000000000000002,0,0,-0.0053415450033010327,0,-0.32373000000000002,0
0.033500000000000002,0,0,-0.0055046362533084587,0,-0.32863500000000007,0
0.034000000000000002,0,0,-0.0056701800033158003,0,-0.33354000000000006,0
0.034500000000000003,0,0,-0.0058381762533230609,0,-0.33844500000000005,0
0.035000000000000003,0,0,-0.0060086250033302355,0,-0.34335000000000004,0
0.035500000000000004,0,0,-0.0061815262533373274,0,-0.34825500000000004,0
0.036000000000000004,0,0,-0.0063568800033443366,0,-0.35316000000000003,0
0.036499999999999998,0,0,-0.0065346862533512632,0,-0.35806500000000002,0
0.036999999999999998,0,0,-0.0067149450033581054,0,-0.36297000000000001,0
0.037499999999999999,0,0,-0.006897656253364865,0,-0.36787500000000001,0
0.037999999999999999,0,0,-0.0070828200033715427,0,-0.37278000000000006,0
0.0385,0,0,-0.0072704362533781352,0,-0.37768500000000005,0
0.039,0,0,-0.0074605050033846451,0,-0.38259000000000004,0
0.0395,0,0,-0.0076530262533910714,0,-0.38749500000000003,0
0.040000000000000001,0,0,-0.0078480000033974168,0,-0.39240000000000008,0
0.040500000000000001,0,0,-0.0080454262534036761,0,-0.39730500000000002,0
0.041000000000000002,0,0,-0.0082453050034098536,0,-0.40221000000000007,0
0.041500000000000002,0,0,-0.0084476362534159494,0,-0.40711500000000006,0
0.042000000000000003,0,0,-0.0086524200034219598,0,-0.41202000000000005,0
0.042500000000000003,0,0,-0.0088596562534278868,0,-0.41692500000000005,0
0.043000000000000003,0,0,-0.009069345003433732,0,-0.42183000000000004,0
0.043500000000000004,0,0,-0.0092814862534394936,0,-0.42673500000000009,0
0.043999999999999997,0,0,-0.0094960800034451683,0,-0.43164000000000002,0
0.044499999999999998,0,0,-0.0097131262534507629,0,-0.43654499999999996,0
0.044999999999999998,0,0,-0.0099326250034562774,0,-0.44145000000000001,0
0.045499999999999999,0,0,-0.010154576253461707,0,-0.44635500000000006,0
0.045999999999999999,0,0,-0.010378980003467052,0,-0.45125999999999999,0
0.0465,0,0,-0.010605836253472313,0,-0.45616500000000004,0
0.047,0,0,-0.010835145003477493,0,-0.46107000000000004,0
0.047500000000000001,0,0,-0.01106690625348259,0,-0.46597500000000003,0
0.048000000000000001,0,0,-0.011301120003487602,0,-0.47088000000000008,0
0.048500000000000001,0,0,-0.011537786253492532,0,-0.47578500000000001,0
0.049000000000000002,0,0,-0.011776905003497378,0,-0.48069000000000006,0
0.049500000000000002,0,0,-0.012018476253502141,0,-0.48559500000000005,0
0.050000000000000003,0,0,-0.012262500003506822,0,-0.49050000000000005,0
0.050500000000000003,0,0,-0.01250897625351142,0,-0.4954050000000001,0
0.051000000000000004,0,0,-0.012757905003515932,0,-0.50031000000000003,0
0.051500000000000004,0,0,-0.013009286253520363,0,-0.50521500000000008,0
0.052000000000000005,0,0,-0.013263120003524712,0,-0.51012000000000013,0
0.052499999999999998,0,0,-0.013519406253528972,0,-0.51502500000000007,0
0.052999999999999999,0,0,-0.013778145003533152,0,-0.51993,0
0.053499999999999999,0,0,-0.014039336253537251,0,-0.52483500000000005,0
0.053999999999999999,0,0,-0.014302980003541264,0,-0.52973999999999999,0
0.0545,0,0,-0.014569076253545196,0,-0.53464500000000004,0
0.055,0,0,-0.014837625003549047,0,-0.53954999999999997,0
0.055500000000000001,0,0,-0.015108626253552812,0,-0.54445500000000002,0
0.056000000000000001,0,0,-0.015382080003556491,0,-0.54936000000000007,0
0.056500000000000002,0,0,-0.015657986253560092,0,-0.55426500000000001,0
0.057000000000000002,0,0,-0.015936345003563609,0,-0.55917000000000006,0
0.057500000000000002,0,0,-0.016217156253567039,0,-0.5640750000000001,0
0.058000000000000003,0,0,-0.016500420003570389,0,-0.56898000000000004,0
0.058500000000000003,0,0,-0.016786136253573655,0,-0.57388500000000009,0
0.059000000000000004,0,0,-0.017074305003576838,0,-0.57879000000000003,0
0.059500000000000004,0,0,-0.017364926253579938,0,-0.58369500000000007,0
0.059999999999999998,0,0,-0.01765800000358295,0,-0.58860000000000001,0
0.060499999999999998,0,0,-0.017953526253585882,0,-0.59350500000000006,0
0.060999999999999999,0,0,-0.018251505003588735,0,-0.59841,0
0.061499999999999999,0,0,-0.018551936253591503,0,-0.60331500000000005,0
0.062,0,0,-0.018854820003594182,0,-0.60821999999999998,0
0.0625,0,0,-0.019160156253596784,0,-0.61312500000000003,0
0.063,0,0,-0.019467945003599305,0,-0.61803000000000008,0
0.063500000000000001,0,0,-0.019778186253601737,0,-0.62293500000000002,0
0.064000000000000001,0,0,-0.020090880003604088,0,-0.62784000000000006,0
0.064500000000000002,0,0,-0.020406026253606355,0,-0.632745,0
0.065000000000000002,0,0,-0.02072362500360854,0,-0.63765000000000005,0
0.065500000000000003,0,0,-0.021043676253610817,0,-0.64255499999999999,0
0.066000000000000003,0,0,-0.021366180003614833,0,-0.64746000000000004,0
0.066500000000000004,0,0,-0.021691136253618817,0,-0.65236500000000008,0
0.067000000000000004,0,0,-0.022018545003622787,0,-0.65727000000000002,0
0.067500000000000004,0,0,-0.022348406253626725,0,-0.66217500000000007,0
0.068000000000000005,0,0,-0.022680720003630656,0,-0.66708000000000012,0
0.068500000000000005,0,0,-0.023015486253634546,0,-0.67198500000000005,0
0.069000000000000006,0,0,-0.023352705003638424,0,-0.6768900000000001,0
0.069500000000000006,0,0,-0.023692376253642275,0,-0.68179500000000004,0
0.070000000000000007,0,0,-0.024034500003646105,0,-0.68670000000000009,0
0.070500000000000007,0,0,-0.024379076253649903,0,-0.69160500000000003,0
0.071000000000000008,0,0,-0.024726105003653687,0,-0.69651000000000007,0
0.071500000000000008,0,0,-0.025075586253657446,0,-0.70141500000000001,0
0.072000000000000008,0,0,-0.025427520003661185,0,-0.70632000000000006,0
0.072499999999999995,0,0,-0.025781906253664885,0,-0.711225,0
0.072999999999999995,0,0,-0.026138745003668577,0,-0.71612999999999993,0
0.073499999999999996,0,0,-0.026498036253672242,0,-0.72103499999999998,0
0.073999999999999996,0,0,-0.026859780003675879,0,-0.72593999999999992,0
0.074499999999999997,0,0,-0.027223976253679498,0,-0.73084499999999997,0
0.074999999999999997,0,0,-0.027590625003683096,0,-0.73575000000000002,0
0.075499999999999998,0,0,-0.027959726253686666,0,-0.74065500000000006,0
0.075999999999999998,0,0,-0.028331280003690212,0,-0.74556,0
0.076499999999999999,0,0,-0.028705286253693747,0,-0.75046500000000005,0
0.076999999999999999,0,0,-0.02908174500369724,0,-0.75536999999999999,0
0.077499999999999999,0,0,-0.029460656253700722,0,-0.76027500000000003,0
0.078,0,0,-0.029842020003704173,0,-0.76517999999999997,0
0.0785,0,0,-0.030225836253707613,0,-0.77008500000000002,0
0.079000000000000001,0,0,-0.030612105003711015,0,-0.77498999999999996,0
0.079500000000000001,0,0,-0.031000826253714402,0,-0.779895,0
0.080000000000000002,0,0,-0.031392000003717765,0,-0.78479999999999994,0
0.080500000000000002,0,0,-0.031785626253721111,0,-0.7897050000000001,0
0.081000000000000003,0,0,-0.032181705003724428,0,-0.79461000000000004,0
0.081500000000000003,0,0,-0.032580236253727711,0,-0.79951499999999998,0
0.082000000000000003,0,0,-0.032981220003730993,0,-0.80442000000000013,0
0.082500000000000004,0,0,-0.033384656253734227,0,-0.80932500000000007,0
0.083000000000000004,0,0,-0.033790545003737453,0,-0.81423000000000001,0
0.083500000000000005,0,0,-0.034198886253740658,0,-0.81913500000000006,0
0.084000000000000005,0,0,-0.034609680003743835,0,-0.82404000000000011,0
0.084500000000000006,0,0,-0.035022926253746978,0,-0.82894500000000004,0
0.085000000000000006,0,0,-0.035438625003750113,0,-0.83385000000000009,0
