"Time","body1.phi","body1.w","revolute2.phi","revolute2.w"
5.2460000000000004,-0.33935055923276641,-2.481274974639661,-0.35999526190464431,-2.5409820973126371
5.2480000000000002,-0.34431527021083924,-2.4834267241051147,-0.36506083053035976,-2.524574174515763
5.25,-0.34928427228915537,-2.4855662686204116,-0.37009356222505768,-2.508145431373312
5.2519999999999998,-0.35425753884883321,-2.4876920251787258,-0.37509341285917613,-2.4916941504566696
5.2540000000000004,-0.35923503981474686,-2.4898023479397722,-0.38006033452120846,-2.4752185471901451
5.2560000000000002,-0.36421674340380039,-2.4918955300559018,-0.38499427769403344,-2.4587167732070361
5.258,-0.36920261942580324,-2.4939698059003832,-0.38989519534556827,-2.4421869211023259
5.2599999999999998,-0.37419262375011375,-2.4960233484169194,-0.39476302379716355,-2.4256270122422374
5.2620000000000005,-0.37918671270925802,-2.4980542742239504,-0.39959770050373788,-2.4090350115049675
5.2640000000000002,-0.38418483864537079,-2.5000606438342432,-0.40439915858336167,-2.3924088250575961
5.266,-0.38918694976512125,-2.5020404629905477,-0.40916732665911654,-2.3757463020088148
5.2679999999999998,-0.39419298999461638,-2.5039916840012371,-0.41390212870093324,-2.3590452360617231
5.2700000000000005,-0.39920290333344038,-2.5059121968235316,-0.41860348945752207,-2.3423033563409121
5.2720000000000002,-0.40421662835967648,-2.5077998425902441,-0.4232713276510795,-2.325518341917999
5.274,-0.40923409405019978,-2.5096524241394058,-0.42790555080619075,-2.3086878331723897
5.2759999999999998,-0.41425522767538614,-2.5114676890291032,-0.43250606508098033,-2.2918094140988989
5.2780000000000005,-0.41927995178211386,-2.5132433374175376,-0.43707277154066038,-2.2748806208708308
5.2800000000000002,-0.42430818406637327,-2.5149770233583237,-0.44160556602136969,-2.2578989434501739
5.282,-0.42933983724589891,-2.5166663560957909,-0.44610433899403257,-2.2408618271977181
5.2839999999999998,-0.4343748261713179,-2.5183088736230079,-0.45056898444805066,-2.2237666415646329
5.2860000000000005,-0.43941305261255137,-2.5199021017858008,-0.45499938095640002,-2.2066107503100456
5.2880000000000003,-0.44445441408909825,-2.5214435212532389,-0.4593954027015168,-2.1893914723745294
5.29,-0.4494988040466788,-2.5229305676480069,-0.46375691971798016,-2.1721060821076694
5.2919999999999998,-0.45454611059158928,-2.5243606372033587,-0.46808379633798608,-2.1547518160546879
5.2940000000000005,-0.45959621638030096,-2.5257310879933765,-0.47237589107635158,-2.137325874489389
5.2960000000000003,-0.46464899926227904,-2.5270392377139665,-0.47663305745354595,-2.11982541859423
5.298,-0.46970433842272236,-2.5282823362784752,-0.480855151668036,-2.1022475358564994
5.2999999999999998,-0.47476209658551838,-2.5294576480394073,-0.48504201045524387,-2.0845893438120382
5.3020000000000005,-0.47982213513507543,-2.530562383266497,-0.48919346994200297,-2.0668479035513787
5.3040000000000003,-0.48488430970269164,-2.5315937190824518,-0.4933093601725444,-2.0490202461209481
5.306,-0.48994847007217801,-2.5325488006198711,-0.49738950501345008,-2.0311033739634348
5.3079999999999998,-0.49501446008545741,-2.5334247421781599,-0.50143372205858983,-2.0130942623582428
5.3100000000000005,-0.5000821203152378,-2.5342186155848072,-0.5054418259685165,-1.9949898435432711
5.3120000000000003,-0.5051512869807957,-2.5349274559294823,-0.50941362714685179,-1.976787014350476
5.3140000000000001,-0.51022178389320116,-2.5355482995319987,-0.51334892176487024,-1.9584826874691856
5.3159999999999998,-0.51529343178113041,-2.5360781415375979,-0.51724750335871494,-1.9400737339268339
5.3180000000000005,-0.52036604519740326,-2.5365139509424064,-0.52110915901192068,-1.9215570033001268
5.3200000000000003,-0.52543943243962488,-2.5368526716807991,-0.52493366927901886,-1.9029293250613539
5.3220000000000001,-0.5305133954708473,-2.5370912237127632,-0.52872080810916033,-1.8841875099246173
5.3239999999999998,-0.53558773473265275,-2.537226484383583,-0.53247034879426636,-1.8653283214880683
5.3260000000000005,-0.54066224041181388,-2.537255324406499,-0.53618205323612822,-1.846348530122208
5.3280000000000003,-0.54573669473458863,-2.5371745993788402,-0.53985567479292607,-1.8272448999047455
5.3300000000000001,-0.55081087510376581,-2.5369811379000442,-0.54349096216350168,-1.808014170438812
5.3319999999999999,-0.55588455241947166,-2.5366717491099919,-0.54708765734092923,-1.7886530679125365
5.3340000000000005,-0.56095749101401526,-2.536243223719151,-0.55064549555360598,-1.7691583063591492
5.3360000000000003,-0.56602944858672011,-2.5356923350387111,-0.55416420520633403,-1.749526588917129
5.3380000000000001,-0.57110018333911761,-2.5350158194074663,-0.55764351655276123,-1.7297545711971176
5.3399999999999999,-0.5761694369807292,-2.5342104256632365,-0.56108314110779234,-1.709838951634417
5.3420000000000005,-0.58123694816658023,-2.5332728775360742,-0.56448278796241669,-1.6897764016887244
5.3440000000000003,-0.58630244897453387,-2.5321998845717886,-0.56784215953212602,-1.6695635853000235
5.3460000000000001,-0.59136566474589669,-2.530988143431776,-0.57116095138372003,-1.6491971606446547
5.3479999999999999,-0.59642631403379809,-2.5296343388843883,-0.57443885219281732,-1.628673781324167
5.3500000000000005,-0.60148411011670433,-2.5281351429054797,-0.57767554555390022,-1.6079900914455527
5.3520000000000003,-0.606538762954002,-2.5264872132448626,-0.58087071231361864,-1.5871427189761116
5.3540000000000001,-0.61158996852147895,-2.5246872072392175,-0.58402401796651315,-1.5661283183537731
5.3559999999999999,-0.61663741907697811,-2.522731770339103,-0.58713512482438657,-1.5449435314082871
5.3580000000000005,-0.62168080003885007,-2.5206175408091438,-0.59020368834014303,-1.5235850005318043
5.3600000000000003,-0.6267197899475091,-2.5183411507034865,-0.59322935708089131,-1.5020493698163067
5.3620000000000001,-0.63175406042701088,-2.5158992268412539,-0.59621177270106551,-1.4803332861909453
5.3639999999999999,-0.63678327967106807,-2.5132883944619722,-0.59915057395517868,-1.458433393054779
5.3660000000000005,-0.64180710779984229,-2.5105052746995913,-0.60204539139305557,-1.4363463412191786
5.3680000000000003,-0.64682519464704236,-2.5075464839045027,-0.60489584484062886,-1.4140687946753714
5.3700000000000001,-0.65183718521379819,-2.5044086387952871,-0.60770154966819168,-1.3915974200369348
5.3719999999999999,-0.65684271760249247,-2.5010883558923074,-0.6104621144393767,-1.3689288919948959
5.3740000000000006,-0.66184142299145787,-2.4975822525031512,-0.61317714089931674,-1.346059894427152
5.3760000000000003,-0.66683292560966145,-2.4938869477080661,-0.61584622396279898,-1.3229871215079494
5.3780000000000001,-0.67181684866991231,-2.4899990801853802,-0.61846895827958603,-1.2997072780485359
5.3799999999999999,-0.67679280162401867,-2.4859152732488732,-0.62104492418241108,-1.2762170822476278
5.3819999999999997,-0.68176038823000307,-2.4816321587043775,-0.62357369660787942,-1.2525132657567959
5.3840000000000003,-0.68671920618869398,-2.477146376879674,-0.62605484471142192,-1.2285925748335158
5.3860000000000001,-0.69166884634380577,-2.4724545754207359,-0.62848793100041866,-1.2044517715505809
5.3879999999999999,-0.69660889267009141,-2.4675534103151571,-0.63087251133720756,-1.180087634903743
5.3899999999999997,-0.70153892308767096,-2.4624395508686008,-0.63320813581841739,-1.155496963504046
5.3920000000000003,-0.70645851444824903,-2.4571097046418116,-0.63549435407935717,-1.1306765862714339
5.3940000000000001,-0.71136722755009352,-2.4515605468341075,-0.63773069941520133,-1.1056233348251092
5.3959999999999999,-0.71626462022110549,-2.4457887839602384,-0.63991670267359291,-1.0803340697062453
5.3979999999999997,-0.72115024358118784,-2.4397911370476915,-0.64205188830577531,-1.0548056743399963
5.4000000000000004,-0.72602364204454573,-2.4335643427278679,-0.64413577438461267,-1.0290350561703305
5.4020000000000001,-0.73088435332197632,-2.4271051543272679,-0.64616787262260478,-1.0030191477949328
5.4039999999999999,-0.73573191143790362,-2.4204103625442941,-0.64814769146749995,-0.97675491980608897
5.4059999999999997,-0.74056584504065304,-2.4134767855479962,-0.65007473439301189,-0.95023937535554126
5.4080000000000004,-0.74538567019293323,-2.4063012232165213,-0.65194849255463805,-0.92346952328600962
5.4100000000000001,-0.75019089944422435,-2.398880517153636,-0.65376845406690609,-0.8964424144850579
5.4119999999999999,-0.7549810388942082,-2.3912115326869858,-0.65553410102123388,-0.86915513160827984
5.4139999999999997,-0.75975558821033218,-2.3832911600585294,-0.65724490951953973,-0.84160479027352064
5.4160000000000004,-0.76451404064538919,-2.3751163156149553,-0.65890034970785716,-0.81378854025502723
5.4180000000000001,-0.76925588912046139,-2.3666839909351296,-0.66049989180247615,-0.78570360124837835
5.4199999999999999,-0.77398061508332161,-2.357991165825192,-0.66204299509840336,-0.75734720046081938
5.4219999999999997,-0.77868769249540915,-2.3490348408807855,-0.66352911192470909,-0.72871659642986464
5.4240000000000004,-0.78337659099729251,-2.3398120635563751,-0.66495769078821765,-0.6998090981593531
5.4260000000000002,-0.78804677417437596,-2.3303199155100867,-0.66632817467629946,-0.67062205632864702
5.4279999999999999,-0.79269769959131653,-2.3205555139271361,-0.66764000110711841,-0.64115286458266452
5.4299999999999997,-0.79732881887345197,-2.3105160132671441,-0.66889260222524149,-0.61139896116794368
5.4320000000000004,-0.8019395878694191,-2.3001986978659041,-0.67008541462242555,-0.58135790471485249
5.4340000000000002,-0.80652944241759816,-2.2896007645490832,-0.67121785597689776,-0.55102719703897773
5.4359999999999999,-0.81109781823496552,-2.2787195028895173,-0.67228934425690245,-0.52040443045886664
5.4379999999999997,-0.81564414548072983,-2.2675522472266234,-0.67329929249337361,-0.4894872488492083
5.4400000000000004,-0.82016784880960358,-2.2560963781598113,-0.67424710884837469,-0.45827334906963091
5.4420000000000002,-0.82466834742506046,-2.2443493240419339,-0.67513219668353219,-0.4267604823935795
5.444,-0.82914505794225235,-2.2323085902165967,-0.67595395730364849,-0.39494648086583795
5.4459999999999997,-0.83359739681612077,-2.2199717839621904,-0.6767117922863285,-0.36282927980249235
5.4480000000000004,-0.83802476426621553,-2.2073364567241982,-0.67740508819387135,-0.33040677611864189
5.4500000000000002,-0.84242656046447562,-2.1944002649297092,-0.67803323200403409,-0.2976769729122416
