"Time","body.phi","revolute1.w","absolutePosition.r[1]","absolutePosition.r[2]","absolutePosition.phi","absoluteVelocity.v[1]","absoluteVelocity.v[2]","absoluteVelocity.w","absoluteAcceleration.a[1]","absoluteAcceleration.a[2]","absoluteAcceleration.z"
0.0078000000000000005,0.078000000000000028,10,10.000000000000002,-1.1102230246251565e-16,0,8.8817841970012523e-16,100.00000000000003,10,-1000,1.4210854715202004e-14,1.4196658057144857e-15
0.0080000000000000002,0.080000000000000016,10,9.9999999999999982,0,0,0,100,10,-999.99999999999989,2.8421709430404007e-14,1.4196658057144861e-15
0.0082000000000000007,0.082000000000000031,10,10,1.1102230246251565e-16,0,0,100,10,-1000,0,0
0.0084000000000000012,0.084000000000000033,10,9.9999999999999982,1.1102230246251565e-16,0,0,99.999999999999986,10,-1000,0,-1.4196658057144861e-15
0.0086,0.086000000000000021,10,10,1.1102230246251565e-16,0,-1.7763568394002505e-15,100.00000000000001,10,-1000,-2.8421709430404007e-14,-1.4196658057144859e-15
0.0088000000000000005,0.088000000000000023,10,10,0,0,0,100.00000000000001,10,-1000,0,0
0.0090000000000000011,0.090000000000000024,10,10,-1.1102230246251565e-16,0,0,100.00000000000001,10,-1000,0,0
0.0091999999999999998,0.092000000000000026,10,9.9999999999999982,0,0,1.7763568394002505e-15,100,10,-999.99999999999989,-1.4210854715202004e-14,0
0.0094000000000000004,0.094000000000000042,10,9.9999999999999982,1.1102230246251565e-16,0,0,100,10,-1000,0,0
0.0096000000000000009,0.096000000000000058,10,10,0,0,1.7763568394002505e-15,100.00000000000001,10,-1000,0,1.4196658057144859e-15
0.0097999999999999997,0.098000000000000045,10,9.9999999999999982,0,0,1.7763568394002505e-15,99.999999999999986,10,-999.99999999999989,-1.4210854715202004e-14,0
0.01,0.10000000000000003,10,10,1.1102230246251565e-16,0,0,99.999999999999986,10,-999.99999999999989,0,-1.4196658057144859e-15
0.010200000000000001,0.10200000000000005,10,9.9999999999999982,2.2204460492503131e-16,0,-1.7763568394002505e-15,99.999999999999972,10,-999.99999999999989,-2.8421709430404007e-14,-1.4196658057144861e-15
0.010400000000000001,0.10400000000000005,10,10,0,0,1.7763568394002505e-15,100,10,-999.99999999999989,-1.4210854715202004e-14,0
0.0106,0.10600000000000004,10,9.9999999999999982,0,0,0,99.999999999999986,10,-1000,0,0
0.010800000000000001,0.10800000000000005,10,10,0,0,0,100.00000000000001,10,-1000,1.4210854715202004e-14,1.4196658057144859e-15
0.011000000000000001,0.11000000000000004,10,9.9999999999999982,0,0,0,99.999999999999986,10,-999.99999999999989,-1.4210854715202004e-14,-1.4196658057144861e-15
0.0112,0.11200000000000003,10,10,0,0,-1.7763568394002505e-15,100,10,-1000,-2.8421709430404007e-14,-2.8393316114289719e-15
0.0114,0.11400000000000005,10,9.9999999999999982,0,0,0,99.999999999999986,10,-999.99999999999989,-1.4210854715202004e-14,-1.4196658057144861e-15
0.011600000000000001,0.11600000000000005,10,9.9999999999999982,0,0,1.7763568394002505e-15,100,10,-1000,1.4210854715202004e-14,0
0.0118,0.11800000000000004,10,10,0,0,0,100.00000000000001,10,-1000.0000000000001,1.4210854715202004e-14,1.4196658057144859e-15
0.012,0.12000000000000004,10,10,0,0,1.7763568394002505e-15,100,10,-1000,-1.4210854715202004e-14,-1.4196658057144859e-15
0.012200000000000001,0.12200000000000004,10,10.000000000000002,-2.2204460492503131e-16,0,-1.7763568394002505e-15,100.00000000000001,10,-1000.0000000000001,-1.4210854715202004e-14,-1.4196658057144857e-15
0.012400000000000001,0.12400000000000005,10,9.9999999999999982,0,0,-1.7763568394002505e-15,100,10,-1000,-1.4210854715202004e-14,0
0.0126,0.12600000000000006,10,10,0,0,-1.7763568394002505e-15,100,10,-1000.0000000000001,0,0
0.012800000000000001,0.12800000000000006,10,10,0,0,0,100,10,-1000,0,0
0.013000000000000001,0.13000000000000006,10,9.9999999999999982,0,0,0,100,10,-1000,0,0
0.0132,0.13200000000000003,10,9.9999999999999982,-2.2204460492503131e-16,0,0,100,10,-999.99999999999989,0,0
0.0134,0.13400000000000004,10,10.000000000000002,0,0,1.7763568394002505e-15,100.00000000000001,10,-1000,0,0
0.013600000000000001,0.13600000000000007,10,10,0,0,-1.7763568394002505e-15,99.999999999999986,10,-999.99999999999989,0,0
0.013800000000000002,0.13800000000000007,10,9.9999999999999982,-2.2204460492503131e-16,0,0,99.999999999999986,10,-999.99999999999989,0,0
0.014,0.14000000000000004,10,10,0,0,-1.7763568394002505e-15,99.999999999999986,10,-1000,-5.6843418860808015e-14,-2.8393316114289719e-15
0.014200000000000001,0.14200000000000004,10,9.9999999999999982,2.2204460492503131e-16,0,0,100,10,-1000,2.8421709430404007e-14,0
0.014400000000000001,0.14400000000000004,10,9.9999999999999982,2.2204460492503131e-16,0,-1.7763568394002505e-15,99.999999999999986,10,-1000,0,-2.8393316114289723e-15
0.0146,0.14600000000000005,10,9.9999999999999982,0,0,0,100,10,-999.99999999999989,-2.8421709430404007e-14,0
0.014800000000000001,0.14800000000000005,10,10.000000000000002,-2.2204460492503131e-16,0,3.5527136788005009e-15,100.00000000000001,10,-1000,0,0
0.015000000000000001,0.15000000000000005,10,9.9999999999999982,0,0,-1.7763568394002505e-15,99.999999999999972,10,-999.99999999999989,-2.8421709430404007e-14,-2.8393316114289723e-15
0.0152,0.15200000000000002,10,10,-2.2204460492503131e-16,0,0,100.00000000000001,10,-1000.0000000000001,0,0
0.0154,0.15400000000000005,10,9.9999999999999982,2.2204460492503131e-16,0,-1.7763568394002505e-15,99.999999999999972,10,-999.99999999999989,-5.6843418860808015e-14,-2.8393316114289723e-15
0.015600000000000001,0.15600000000000006,10,10,0,0,0,100,10,-999.99999999999989,-2.8421709430404007e-14,0
0.015800000000000002,0.15800000000000006,10,10.000000000000002,2.2204460492503131e-16,0,0,100,10,-1000,-2.8421709430404007e-14,0
0.016,0.16000000000000003,10,10.000000000000002,-2.2204460492503131e-16,0,0,100,10,-1000,0,0
0.016199999999999999,0.16200000000000003,10,9.9999999999999982,0,0,1.7763568394002505e-15,100,10,-999.99999999999989,2.8421709430404007e-14,2.8393316114289723e-15
0.016400000000000001,0.16400000000000006,10,10,0,0,0,99.999999999999986,10,-1000,0,0
0.0166,0.16600000000000004,10,9.9999999999999982,0,0,0,100,10,-999.99999999999989,-5.6843418860808015e-14,-2.8393316114289723e-15
0.016800000000000002,0.16800000000000007,10,10,-2.2204460492503131e-16,0,3.5527136788005009e-15,100,10,-1000,-2.8421709430404007e-14,0
0.017000000000000001,0.17000000000000004,10,10,0,0,0,100,10,-1000,0,0
0.0172,0.17200000000000004,10,10,-2.2204460492503131e-16,0,0,100,10,-999.99999999999989,2.8421709430404007e-14,2.8393316114289719e-15
0.017400000000000002,0.17400000000000007,10,10,2.2204460492503131e-16,0,0,99.999999999999986,10,-999.99999999999977,0,0
0.017600000000000001,0.17600000000000005,10,10.000000000000002,-2.2204460492503131e-16,0,3.5527136788005009e-15,100,10,-1000.0000000000001,2.8421709430404007e-14,2.8393316114289715e-15
0.0178,0.17800000000000005,10,10.000000000000002,-2.2204460492503131e-16,0,3.5527136788005009e-15,100,10,-1000,2.8421709430404007e-14,0
0.018000000000000002,0.18000000000000005,10,10.000000000000002,0,0,0,100.00000000000003,10,-1000,-2.8421709430404007e-14,-2.8393316114289715e-15
0.018200000000000001,0.18200000000000005,10,10.000000000000002,-2.2204460492503131e-16,0,0,100,10,-1000,-2.8421709430404007e-14,0
0.0184,0.18400000000000005,10,10,-2.2204460492503131e-16,0,3.5527136788005009e-15,100,10,-1000,-2.8421709430404007e-14,0
0.018600000000000002,0.18600000000000008,10,10,-2.2204460492503131e-16,0,0,99.999999999999986,10,-1000.0000000000001,2.8421709430404007e-14,0
0.018800000000000001,0.18800000000000008,10,9.9999999999999982,0,0,0,99.999999999999986,10,-999.99999999999989,-2.8421709430404007e-14,-2.8393316114289723e-15
0.019,0.19000000000000006,10,9.9999999999999982,2.2204460492503131e-16,0,-3.5527136788005009e-15,99.999999999999986,10,-1000,0,0
0.019200000000000002,0.19200000000000009,10,10,2.2204460492503131e-16,0,0,99.999999999999986,10,-1000,-2.8421709430404007e-14,-2.8393316114289719e-15
0.019400000000000001,0.19400000000000009,10,10,0,0,0,99.999999999999986,10,-1000,-2.8421709430404007e-14,0
0.019599999999999999,0.19600000000000006,10,9.9999999999999982,2.2204460492503131e-16,0,0,100,10,-1000,0,-2.8393316114289723e-15
0.019800000000000002,0.19800000000000009,10,10,0,0,-3.5527136788005009e-15,100,10,-1000.0000000000001,-2.8421709430404007e-14,-2.8393316114289719e-15
0.02,0.20000000000000009,10,10,2.2204460492503131e-16,0,0,99.999999999999986,10,-1000,-2.8421709430404007e-14,-2.8393316114289719e-15
0.020200000000000003,0.2020000000000001,10,9.9999999999999982,0,0,0,100,10,-1000.0000000000001,0,-2.8393316114289723e-15
0.020400000000000001,0.2040000000000001,10,9.9999999999999982,0,0,0,100,10,-999.99999999999989,0,0
0.0206,0.20600000000000007,10,10,-4.4408920985006262e-16,0,3.5527136788005009e-15,100,10,-1000.0000000000001,2.8421709430404007e-14,0
0.020800000000000003,0.2080000000000001,10,10,0,0,-3.5527136788005009e-15,100,10,-1000,2.8421709430404007e-14,0
0.021000000000000001,0.2100000000000001,10,10,4.4408920985006262e-16,0,-3.5527136788005009e-15,100.00000000000001,10,-1000,2.8421709430404007e-14,2.8393316114289719e-15
0.0212,0.21200000000000008,10,10,0,0,0,99.999999999999986,10,-1000,0,0
0.021400000000000002,0.21400000000000011,10,10.000000000000002,0,0,3.5527136788005009e-15,100,10,-1000,2.8421709430404007e-14,2.8393316114289715e-15
0.021600000000000001,0.21600000000000011,10,9.9999999999999982,4.4408920985006262e-16,0,0,99.999999999999986,10,-999.99999999999989,0,0
0.0218,0.21800000000000008,10,10,4.4408920985006262e-16,0,0,99.999999999999986,10,-999.99999999999989,-5.6843418860808015e-14,-2.8393316114289719e-15
0.022000000000000002,0.22000000000000008,10,10,-4.4408920985006262e-16,0,3.5527136788005009e-15,100.00000000000001,10,-1000.0000000000001,0,0
0.022200000000000001,0.22200000000000009,10,10.000000000000002,0,0,0,100,10,-1000,2.8421709430404007e-14,2.8393316114289715e-15
0.0224,0.22400000000000006,10,10,0,0,3.5527136788005009e-15,100,10,-999.99999999999989,2.8421709430404007e-14,2.8393316114289719e-15
0.022600000000000002,0.22600000000000009,10,9.9999999999999982,-4.4408920985006262e-16,0,3.5527136788005009e-15,99.999999999999986,10,-999.99999999999989,0,2.8393316114289723e-15
0.022800000000000001,0.22800000000000009,10,10,0,0,3.5527136788005009e-15,100,10,-1000.0000000000001,2.8421709430404007e-14,0
0.023,0.23000000000000007,10,10,0,0,0,99.999999999999986,10,-999.99999999999989,0,0
0.023200000000000002,0.2320000000000001,10,10.000000000000002,0,0,3.5527136788005009e-15,100,10,-1000,-2.8421709430404007e-14,0
0.023400000000000001,0.2340000000000001,10,10.000000000000002,0,0,0,100.00000000000001,10,-1000,0,0
0.023599999999999999,0.23600000000000007,10,10,0,0,3.5527136788005009e-15,100,10,-1000,0,0
0.023800000000000002,0.2380000000000001,10,10.000000000000002,-4.4408920985006262e-16,0,0,100,10,-1000,2.8421709430404007e-14,2.8393316114289715e-15
0.024,0.2400000000000001,10,10,0,0,0,100,10,-1000.0000000000001,2.8421709430404007e-14,0
0.024200000000000003,0.2420000000000001,10,10,-4.4408920985006262e-16,0,0,100,10,-999.99999999999989,2.8421709430404007e-14,2.8393316114289719e-15
0.024400000000000002,0.24400000000000008,10,10,0,0,3.5527136788005009e-15,100,10,-1000,0,-2.8393316114289719e-15
0.0246,0.24600000000000008,10,10,0,0,3.5527136788005009e-15,100,10,-1000.0000000000001,5.6843418860808015e-14,0
0.024800000000000003,0.24800000000000011,10,10.000000000000002,0,0,-3.5527136788005009e-15,100,10,-1000,0,2.8393316114289715e-15
0.025000000000000001,0.25000000000000011,10,10,-4.4408920985006262e-16,0,3.5527136788005009e-15,100,10,-1000.0000000000001,2.8421709430404007e-14,0
0.0252,0.25200000000000011,10,10,-4.4408920985006262e-16,0,7.1054273576010019e-15,100.00000000000001,10,-1000,5.6843418860808015e-14,5.6786632228579437e-15
0.025400000000000002,0.25400000000000011,10,10,0,0,0,100.00000000000001,10,-1000,0,0
0.025600000000000001,0.25600000000000012,10,10,-4.4408920985006262e-16,0,3.5527136788005009e-15,100,10,-999.99999999999989,2.8421709430404007e-14,5.6786632228579437e-15
0.0258,0.25800000000000012,10,10,0,0,3.5527136788005009e-15,100.00000000000001,10,-1000,2.8421709430404007e-14,0
0.026000000000000002,0.26000000000000012,10,10,0,0,-3.5527136788005009e-15,100,10,-1000.0000000000001,-8.5265128291212022e-14,-5.6786632228579437e-15
0.026200000000000001,0.26200000000000007,10,10,4.4408920985006262e-16,0,-3.5527136788005009e-15,100,10,-1000,0,0
0.0264,0.26400000000000007,10,10,0,0,3.5527136788005009e-15,100.00000000000001,10,-1000,2.8421709430404007e-14,0
0.026600000000000002,0.26600000000000013,10,10.000000000000002,0,0,0,100,10,-1000,2.8421709430404007e-14,2.8393316114289715e-15
0.026800000000000001,0.26800000000000007,10,9.9999999999999982,0,0,0,100,10,-999.99999999999977,-2.8421709430404007e-14,0
0.027,0.27000000000000007,10,10,0,0,3.5527136788005009e-15,100.00000000000001,10,-1000,0,0
0.027200000000000002,0.27200000000000013,10,9.9999999999999982,-4.4408920985006262e-16,0,3.5527136788005009e-15,99.999999999999986,10,-999.99999999999977,5.6843418860808015e-14,5.6786632228579445e-15
0.027400000000000001,0.27400000000000008,10,9.9999999999999964,0,0,0,99.999999999999972,10,-1000,5.6843418860808015e-14,0
0.027600000000000003,0.27600000000000013,10,10,0,0,0,100.00000000000001,10,-1000,1.1368683772161603e-13,5.6786632228579437e-15
0.027800000000000002,0.27800000000000014,10,10,0,0,3.5527136788005009e-15,100.00000000000001,10,-999.99999999999989,0,0
0.028000000000000001,0.28000000000000008,10,10,-4.4408920985006262e-16,0,0,100.00000000000001,10,-999.99999999999977,5.6843418860808015e-14,5.6786632228579437e-15
0.028200000000000003,0.28200000000000014,10,10,0,0,0,99.999999999999986,10,-1000,0,0
0.028400000000000002,0.28400000000000009,10,10,0,0,0,100,10,-1000,-5.6843418860808015e-14,-5.6786632228579437e-15
0.0286,0.28600000000000009,10,9.9999999999999982,4.4408920985006262e-16,0,-3.5527136788005009e-15,99.999999999999986,10,-999.99999999999989,0,0
0.028800000000000003,0.28800000000000009,10,10,0,0,0,100,10,-1000.0000000000001,0,0
0.029000000000000001,0.29000000000000009,10,10.000000000000002,0,0,0,100.00000000000001,10,-1000.0000000000002,1.1368683772161603e-13,5.6786632228579429e-15
0.0292,0.29200000000000009,10,10,-4.4408920985006262e-16,0,0,99.999999999999986,10,-999.99999999999989,1.1368683772161603e-13,5.6786632228579437e-15
0.029400000000000003,0.29400000000000009,10,10.000000000000002,4.4408920985006262e-16,0,0,100.00000000000003,10,-1000,0,0
0.029600000000000001,0.2960000000000001,10,10,0,0,3.5527136788005009e-15,100.00000000000001,10,-1000,0,5.6786632228579437e-15
0.0298,0.2980000000000001,10,10,-4.4408920985006262e-16,0,3.5527136788005009e-15,100,10,-999.99999999999989,0,0
0.030000000000000002,0.3000000000000001,10,10,0,0,0,99.999999999999986,10,-999.99999999999989,0,0
0.030200000000000001,0.3020000000000001,10,10.000000000000002,0,0,-3.5527136788005009e-15,100.00000000000003,10,-1000.0000000000001,-5.6843418860808015e-14,0
0.0304,0.30400000000000005,10,10,0,0,3.5527136788005009e-15,100,10,-1000.0000000000001,5.6843418860808015e-14,0
0.030600000000000002,0.30600000000000011,10,10,0,0,0,99.999999999999986,10,-1000,0,0
0.030800000000000001,0.30800000000000011,10,10,0,0,3.5527136788005009e-15,100.00000000000001,10,-1000,1.1368683772161603e-13,5.6786632228579437e-15
0.031,0.31000000000000005,10,9.9999999999999982,4.4408920985006262e-16,0,-3.5527136788005009e-15,100,10,-1000.0000000000001,5.6843418860808015e-14,0
0.031200000000000002,0.31200000000000011,10,10,4.4408920985006262e-16,0,0,99.999999999999986,10,-999.99999999999989,-5.6843418860808015e-14,0
0.031400000000000004,0.31400000000000011,10,9.9999999999999982,4.4408920985006262e-16,0,0,99.999999999999986,10,-999.99999999999977,0,0
0.031600000000000003,0.31600000000000011,10,10.000000000000002,0,0,-3.5527136788005009e-15,100.00000000000001,10,-1000,0,0
0.031800000000000002,0.31800000000000012,10,10.000000000000002,-4.4408920985006262e-16,0,7.1054273576010019e-15,100.00000000000001,10,-1000.0000000000001,5.6843418860808015e-14,5.6786632228579429e-15
0.032000000000000001,0.32000000000000006,10,10,0,0,0,100,10,-1000,-5.6843418860808015e-14,0
0.032199999999999999,0.32200000000000006,10,10,4.4408920985006262e-16,0,0,100,10,-1000,0,-5.6786632228579437e-15
0.032399999999999998,0.32400000000000007,10,10,0,0,0,100,10,-1000,-5.6843418860808015e-14,-5.6786632228579437e-15
0.032600000000000004,0.32600000000000012,10,10,0,0,3.5527136788005009e-15,100.00000000000001,10,-1000.0000000000002,-5.6843418860808015e-14,-5.6786632228579437e-15
0.032800000000000003,0.32800000000000012,10,9.9999999999999982,0,0,0,100,10,-1000,-5.6843418860808015e-14,-5.6786632228579445e-15
0.033000000000000002,0.33000000000000007,10,9.9999999999999982,4.4408920985006262e-16,0,3.5527136788005009e-15,99.999999999999986,10,-999.99999999999989,0,0
0.0332,0.33200000000000007,10,10.000000000000002,-4.4408920985006262e-16,0,7.1054273576010019e-15,100.00000000000003,10,-1000,5.6843418860808015e-14,1.1357326445715886e-14
0.033399999999999999,0.33400000000000007,10,10.000000000000002,0,0,0,100.00000000000001,10,-1000,0,0
0.033600000000000005,0.33600000000000013,10,10,-4.4408920985006262e-16,0,0,100,10,-999.99999999999989,0,0
0.033800000000000004,0.33800000000000013,10,10,0,0,0,100,10,-1000,0,0
0.034000000000000002,0.34000000000000008,10,10,-4.4408920985006262e-16,0,3.5527136788005009e-15,100.00000000000001,10,-999.99999999999989,-5.6843418860808015e-14,0
0.034200000000000001,0.34200000000000008,10,10,0,0,3.5527136788005009e-15,100.00000000000001,10,-1000,5.6843418860808015e-14,0
0.0344,0.34400000000000008,10,9.9999999999999982,0,0,-3.5527136788005009e-15,99.999999999999986,10,-1000,0,0
0.034599999999999999,0.34600000000000009,10,10,0,0,-7.1054273576010019e-15,99.999999999999972,10,-999.99999999999989,-5.6843418860808015e-14,-5.6786632228579437e-15
0.034800000000000005,0.34800000000000014,10,10,0,0,0,100,10,-1000,0,0
0.035000000000000003,0.35000000000000009,10,10,0,0,0,99.999999999999986,10,-1000,0,0
0.035200000000000002,0.35200000000000009,10,10,0,0,0,100,10,-1000,0,0
0.035400000000000001,0.35400000000000009,10,10,0,0,7.1054273576010019e-15,100,10,-1000.0000000000001,0,0
0.0356,0.35600000000000009,10,9.9999999999999982,0,0,-7.1054273576010019e-15,99.999999999999972,10,-1000,-5.6843418860808015e-14,-5.6786632228579445e-15
0.035799999999999998,0.3580000000000001,10,10,4.4408920985006262e-16,0,0,100,10,-1000,0,5.6786632228579437e-15
0.036000000000000004,0.3600000000000001,10,10,4.4408920985006262e-16,0,-7.1054273576010019e-15,99.999999999999986,10,-1000,0,0
0.036200000000000003,0.3620000000000001,10,10,0,0,0,100,10,-1000,-5.6843418860808015e-14,0
0.036400000000000002,0.3640000000000001,10,10,4.4408920985006262e-16,0,0,99.999999999999986,10,-1000.0000000000001,-5.6843418860808015e-14,-5.6786632228579437e-15
0.036600000000000001,0.3660000000000001,10,10,-4.4408920985006262e-16,0,0,100.00000000000001,10,-1000.0000000000001,1.1368683772161603e-13,5.6786632228579437e-15
0.036799999999999999,0.3680000000000001,10,10,0,0,0,100.00000000000001,10,-1000,5.6843418860808015e-14,5.6786632228579437e-15
0.037000000000000005,0.37000000000000011,10,10,0,0,-7.1054273576010019e-15,100,10,-1000,0,0
0.037200000000000004,0.37200000000000022,10,10,-4.4408920985006262e-16,0,7.1054273576010019e-15,100,10,-999.99999999999989,0,0
0.037400000000000003,0.37400000000000028,10,10,0,0,7.1054273576010019e-15,100.00000000000001,10,-1000.0000000000002,0,0
0.037600000000000001,0.37600000000000022,10,10.000000000000002,0,0,7.1054273576010019e-15,100.00000000000001,10,-1000,5.6843418860808015e-14,5.6786632228579429e-15
0.0378,0.37800000000000022,10,10,-4.4408920985006262e-16,0,0,100,10,-1000,0,0
0.037999999999999999,0.38000000000000017,10,10,-4.4408920985006262e-16,0,0,99.999999999999986,10,-1000,-5.6843418860808015e-14,0
0.038200000000000005,0.38200000000000023,10,9.9999999999999982,0,0,7.1054273576010019e-15,100,10,-1000,0,0
0.038400000000000004,0.38400000000000023,10,10,0,0,0,100.00000000000001,10,-1000,0,0
0.038600000000000002,0.38600000000000023,10,10,-4.4408920985006262e-16,0,0,100,10,-1000,0,0
0.038800000000000001,0.38800000000000023,10,10,-4.4408920985006262e-16,0,0,100.00000000000001,10,-999.99999999999989,-5.6843418860808015e-14,0
0.039,0.39000000000000018,10,9.9999999999999982,0,0,0,100,10,-1000,-5.6843418860808015e-14,-5.6786632228579445e-15
0.039199999999999999,0.39200000000000018,10,10,4.4408920985006262e-16,0,-7.1054273576010019e-15,100,10,-1000.0000000000001,-5.6843418860808015e-14,-5.6786632228579437e-15
0.039400000000000004,0.39400000000000024,10,9.9999999999999982,0,0,0,99.999999999999986,10,-1000.0000000000001,-5.6843418860808015e-14,0
0.039600000000000003,0.39600000000000024,10,10,0,0,7.1054273576010019e-15,100.00000000000001,10,-999.99999999999989,0,5.6786632228579437e-15
0.039800000000000002,0.39800000000000024,10,10,-4.4408920985006262e-16,0,7.1054273576010019e-15,100.00000000000001,10,-1000,1.1368683772161603e-13,5.6786632228579437e-15
0.040000000000000001,0.40000000000000024,10,10,4.4408920985006262e-16,0,-7.1054273576010019e-15,100,10,-1000,-1.1368683772161603e-13,-5.6786632228579437e-15
0.0402,0.40200000000000019,10,10,0,0,7.1054273576010019e-15,100.00000000000001,10,-1000,5.6843418860808015e-14,0
0.040400000000000005,0.40400000000000025,10,10,0,0,0,99.999999999999986,10,-1000.0000000000001,-5.6843418860808015e-14,0
0.040600000000000004,0.40600000000000025,10,10,0,0,0,99.999999999999986,10,-999.99999999999977,5.6843418860808015e-14,5.6786632228579437e-15
