"Time","revolute1.phi","revolute1.w","revolute4.phi","revolute4.w"
3.6800000000000002,0.2999843350339475,-0.021642536814116362,-0.47744478317317451,0.15351711022363093
3.6804999999999999,0.29997354224061268,-0.021528490424795824,-0.47736778710443278,0.15446627449581879
3.681,0.29996280647982537,-0.021414436411086268,-0.47729031660445931,0.15541500474704856
3.6815000000000002,0.29995212775584901,-0.021300374671060475,-0.47721237189328819,0.15636329745241873
3.6819999999999999,0.29994150607300973,-0.021186305101411493,-0.47713395319277557,0.15731114908607988
3.6825000000000001,0.29993094141915305,-0.021072227986395593,-0.4770550606571734,0.15825855674534289
3.6830000000000003,0.29992043361462717,-0.02095814754805771,-0.47697569373939447,0.15920552384735956
3.6835,0.29990998284853415,-0.02084405933967496,-0.47689585344136032,0.16015203990070995
3.6840000000000002,0.29989958912486486,-0.020729963266452937,-0.47681553998973014,0.16109810139836678
3.6844999999999999,0.29988925244766473,-0.020615859232511604,-0.47673475361294326,0.16204370483287056
3.6850000000000001,0.29987897282103559,-0.020501747140889402,-0.47665349454121864,0.16298884669635449
3.6855000000000002,0.29986875024913595,-0.020387626893548949,-0.47657176300655674,0.16393352348055559
3.6859999999999999,0.29985858473618177,-0.020273498391381692,-0.4764895592427405,0.16487773167683545
3.6865000000000001,0.29984847628644734,-0.020159361534212567,-0.47640688348533561,0.16582146777619972
3.6870000000000003,0.29983842490426593,-0.02004521622080559,-0.47632373597169225,0.16676472826931124
3.6875,0.29982843059403091,-0.019931062348868499,-0.47624011694094587,0.16770750964650999
3.6880000000000002,0.29981849336019567,-0.019816899815057423,-0.47615602663401813,0.16864980839783297
3.6884999999999999,0.29980861320727548,-0.019702728514982549,-0.47607146529361755,0.16959162101302647
3.6890000000000001,0.29979879013984745,-0.019588548343212307,-0.47598643316424105,0.17053294398156987
3.6895000000000002,0.29978902416255154,-0.019474359193279014,-0.4759009304921748,0.17147377379268774
3.6899999999999999,0.29977931528009155,-0.019360160957683538,-0.47581495752549491,0.17241410693536985
3.6905000000000001,0.29976966349723527,-0.01924595352789998,-0.47572851451406872,0.17335393989839115
3.6910000000000003,0.29976006881881612,-0.019131736794381238,-0.47564160170955538,0.17429326917032478
