"Time","body1.phi","body1.r[1]","body1.w","revolute.phi","revolute.w"
3.9276,1.1521996947277178,0.29321522782630005,1.4183804073480166,0.77466021885996994,3.5198596108197275
3.9285000000000001,1.1534741216549314,0.29261712402642609,1.4136836530450876,0.777823377416623,3.5093899732362943
3.9293999999999998,1.1547443249895086,0.29202066603364213,1.4089944194783872,0.78097711513552892,3.4989238373588014
3.9302999999999999,1.156010311525332,0.29142585496320234,1.4043127228851635,0.78412143528894407,3.48846137258748
3.9312,1.1572720880725358,0.29083269188604877,1.399638579195579,0.78725634130530409,3.4780027467124945
3.9320999999999997,1.1585296614573226,0.29024117782913733,1.3949720040303888,0.79038183676801188,3.4675481259080452
3.9329999999999998,1.1597830385217827,0.28965131377576347,1.3903130126986174,0.79349792541422515,3.4570976747264766
3.9339,1.1610322261237034,0.28906310066589136,1.3856616201952554,0.7966046111336319,3.4466515560924247
3.9348000000000001,1.1622772311363896,0.28847653939647927,1.3810178411989373,0.79970189796723934,3.4362099312969199
3.9356999999999998,1.16351805948961,0.28789163121938094,1.3763817131543754,0.80278978788604705,3.4257730419975849
3.9365999999999999,1.1647547184636435,0.28730837679041882,1.3717532410364506,0.8058682861017622,3.4153410140013913
3.9375,1.1659872152655604,0.28672677675994901,1.3671324316194642,0.80893739776961082,3.4049139790048071
3.9383999999999997,1.1672155568001739,0.28614683186808237,1.362519298984741,0.81199712745722308,3.3944920941613153
3.9392999999999998,1.1684397499853763,0.28556854281418703,1.3579138569222082,0.81504747987395498,3.3840755150911903
3.9401999999999999,1.1696598017519153,0.28499191025723164,1.3533161189289296,0.81808845986958045,3.3736643958786314
3.9411,1.1708757190431796,0.28441693481612551,1.3487260982076175,0.82112007243300289,3.3632588890688364
3.9419999999999997,1.1720875088149767,0.28384361707006084,1.3441438076651639,0.82414232269095233,3.3528591456651053
3.9428999999999998,1.1732951780353158,0.28327195755885232,1.3395692599111486,0.82715521590669649,3.3424653151259207
3.9438,1.1744987336841883,0.28270195678328058,1.3350024672563774,0.83015875747873347,3.3320775453620746
3.9447000000000001,1.1756981827533466,0.28213361520543245,1.3304434417113959,0.83315295293950054,3.3216959827337424
3.9455999999999998,1.1768935322460881,0.28156693324904269,1.3258921949850144,0.83613780795407455,3.3113207720475937
3.9464999999999999,1.1780847891770354,0.28100191129983387,1.3213487384828217,0.83911332831888152,3.3009520565538644
3.9474,1.1792719605719162,0.28043854970586035,1.3168130833057221,0.8420795199603881,3.2905899779434868
3.9482999999999997,1.1804550534673437,0.27987684877784763,1.3122852402484491,0.84503638893381228,3.2802346763451697
3.9491999999999998,1.1816340749106014,0.27931680878953374,1.3077652197980814,0.84798394142182754,3.2698862903224826
3.9500999999999999,1.1828090319594182,0.2787584299780117,1.303253032132579,0.8509221837332589,3.2595449568709767
3.9510000000000001,1.183979931681755,0.27820171254407,1.2987486871192959,0.85385112230179139,3.2492108114152689
3.9518999999999997,1.1851467811555807,0.27764665665253446,1.2942521943135075,0.85677076368466931,3.2388839878061435
3.9527999999999999,1.1863095874686584,0.2770932624326084,1.2897635629569224,0.85968111456140517,3.2285646183176309
3.9537,1.1874683575084355,0.27654153000406578,1.2852828101912366,0.86258218144217169,3.2182528625793445
3.9545999999999997,1.1886230979887873,0.27599145947427156,1.2808099600014129,0.86547397070379806,3.2079489038567792
3.9554999999999998,1.1897738164669909,0.275443050813241,1.2763450034008896,0.86835648999540349,3.197652808816613
3.9563999999999999,1.1909205200517341,0.27489630401308163,1.2718879489905042,0.87122974645038409,3.1873647056093422
3.9573,1.192063215859543,0.27435121903209142,1.2674388050837815,0.8740937473167274,3.1770847209126849
3.9581999999999997,1.1932019110145387,0.27380779579510339,1.2629975797062398,0.87694849995568447,3.1668129799314344
3.9590999999999998,1.194336612648204,0.27326603419382828,1.2585642805946853,0.87979401184045092,3.1565496063972791
3.96,1.1954673278991406,0.2727259340871997,1.2541389151965245,0.88263029055483389,3.1462947225686704
3.9609000000000001,1.1965940639128299,0.27218749530171721,1.2497214906690579,0.88545734379193375,3.1360484492306511
3.9617999999999998,1.1977168278413952,0.27165071763179038,1.2453120138787857,0.88827517935281486,3.1258109056946988
3.9626999999999999,1.198835626843366,0.27111560084008146,1.240910491400699,0.89108380514518859,3.1155822097985544
3.9636,1.1999504680834319,0.27058214465785102,1.2365169295175968,0.89388322918207852,3.1053624779060858
3.9644999999999997,1.2010613587322085,0.27005034878530076,1.2321313342193785,0.89667345958050149,3.0951518249071182
3.9653999999999998,1.202168305966,0.2695202128919168,1.22775371120234,0.89945450456014564,3.0849503642172627
3.9662999999999999,1.2032713169665545,0.26899173661681419,1.223384065868488,0.90222637244203863,3.0747582077777795
3.9672000000000001,1.2043703989208296,0.26846491956908092,1.2190224033248314,0.9049890716472283,3.0645754660554085
3.9680999999999997,1.2054655590207517,0.26793976132812114,1.2146687283826887,0.90774261069545481,3.0544022480422117
3.9689999999999999,1.2065568044629795,0.2674162614439986,1.2103230455569804,0.9104869982038315,3.0442386612554015
3.9699,1.2076441424486601,0.26689441943778136,1.2059853590655427,0.91322224288551235,3.0340848117372072
3.9708000000000001,1.2087275801831949,0.26637423480188543,1.2016556728284189,0.91594835354837334,3.023940804054698
3.9716999999999998,1.209807124875997,0.26585570700041811,1.1973339904671685,0.91866533909368331,3.0138067412996339
3.9725999999999999,1.2108827835300235,0.26533883520545226,1.1930203371440118,0.92137320914529308,3.0036828009205792
3.9735,1.2119545634892845,0.26482361898539153,1.1887147026583926,0.92407197240554528,2.9935690371451655
3.9743999999999997,1.2130224720013867,0.26431005775613137,1.1844170868664168,0.92676163796521416,2.9834655386876436
3.9752999999999998,1.2140865162840309,0.26379815086522695,1.1801274927473904,0.92944221510203651,2.9733724046768004
3.9762,1.215146703557453,0.2632878976332888,1.1758459230080742,0.93211371318136838,2.9632897328675138
3.9771000000000001,1.2162030410441778,0.26277929735431749,1.1715723800826494,0.93477614165488243,2.9532176196429094
3.9779999999999998,1.2172555359687747,0.26227234929603943,1.1673068661326969,0.93742951005926189,2.943156160016553
3.9788999999999999,1.2183041955576139,0.26176705270024225,1.1630493830471622,0.94007382801489958,2.933105447634603
3.9798,1.2193490270386176,0.26126340678311133,1.1587999324423439,0.94270910522458595,2.9230655747780219
3.9806999999999997,1.2203900376410157,0.26076141073556464,1.1545585156618581,0.94533535147220626,2.9130366323647361
3.9815999999999998,1.2214272345951032,0.26026106372358809,1.1503251337766121,0.94795257662144061,2.9030187099518017
3.9824999999999999,1.2224606251319901,0.25976236488857241,1.1460997875847851,0.95056079061445053,2.8930118957376094
3.9834000000000001,1.2234902164833583,0.25926531334764785,1.1418824776117993,0.95316000347057772,2.8830162765640432
3.9842999999999997,1.2245160158812176,0.2587699081940204,1.1376732041102955,0.95575022528503895,2.8730319379186677
3.9851999999999999,1.2255380305576589,0.25827614849730612,1.1334719670600983,0.958331466227623,2.8630589639368891
3.9861,1.2265562677446069,0.25778403330386879,1.1292787661682064,0.96090373654137973,2.8530974374041556
3.9870000000000001,1.2275707346735774,0.25729356163715439,1.1250936008687551,0.96346704654131954,2.8431474397581233
3.9878999999999998,1.2285814385754303,0.25680473249802688,1.1209164703229964,0.96602140661310476,2.8332090510908383
3.9887999999999999,1.2295883866801278,0.25631754486510328,1.1167473734192643,0.96856682721175069,2.823282350150897
3.9897,1.2305915862164813,0.2558319976950908,1.1125863087729631,0.9711033188603122,2.813367414345652
3.9905999999999997,1.2315910444830394,0.25534808967058692,1.1084332828381342,0.97363089301795214,2.8034643473117353
3.9914999999999998,1.232586768760692,0.254865819509836,1.1042882999685761,0.97614956101343164,2.7935732451387096
3.9923999999999999,1.2335787661858457,0.25438518641648122,1.1001513479822767,0.97865933249665382,2.7836941473101326
3.9933000000000001,1.2345670439841097,0.25390618924932701,1.0960224248399926,0.98116021829667044,2.7738271273765243
3.9941999999999998,1.2355516093789249,0.25342882684621915,1.0919015282527536,0.98365222930655127,2.7639722576373593
3.9950999999999999,1.236532469591324,0.25295309802436255,1.087788655682371,0.98613537648214034,2.7541296091450573
3.996,1.2375096318396874,0.25247900158064152,1.0836838043419612,0.98860967084080209,2.7442992517090219
3.9968999999999997,1.2384831033395058,0.25200653629193798,1.0795869711964534,0.99107512346017745,2.7344812538996379
3.9977999999999998,1.2394528913031391,0.25153570091544963,1.0754981529630976,0.99353174547693923,2.7246756830522632
3.9986999999999999,1.2404190029395736,0.25106649418901006,1.07141734611199,0.99597954808553868,2.7148826052712685
3.9996,1.2413814454541838,0.250598914831407,1.067344546866577,0.99841854253696194,2.7051020854340297
4.0004999999999997,1.242340226048489,0.25013296154270148,1.0632797512041732,1.0008487401374802,2.6953341871949474
4.0014000000000003,1.2432953519199172,0.24966863300454531,1.0592229548564667,1.0032701522474099,2.6855789729894299
4.0023,1.2442468302615575,0.24920592788050286,1.0551741533100509,1.0056827902798482,2.675836504037957
4.0031999999999996,1.2451946682619257,0.24874484481636677,1.0511333418069155,1.0080866656994463,2.6661068403500296
4.0041000000000002,1.246138873104722,0.24828538244047818,1.0471005153449693,1.0104817900211507,2.6563900407282057
4.0049999999999999,1.2470794519685862,0.247827539364047,1.0430756686785663,1.0128681748089501,2.646686162772141
4.0058999999999996,1.2480164120268633,0.24737131418146804,1.0390587963189954,1.0152458316746431,2.6369952628825382
4.0068000000000001,1.2489497604473583,0.24691670547064132,1.0350498925350058,1.0176147722765816,2.6273173962651906
4.0076999999999998,1.2498795043920965,0.24646371179329207,1.0310489513533327,1.019975008318418,2.6176526169350138
4.0085999999999995,1.2508056510170846,0.24601233169528708,1.0270559665591847,1.0223265515478712,2.6080009777200059
4.0095000000000001,1.2517282079713907,0.24556256283772204,1.0230709465531616,1.0246694169964936,2.5983625790082781
4.0103999999999997,1.2526471820158729,0.24511440440137167,1.0190938732618728,1.0270036140143792,2.5887374339383764
4.0113000000000003,1.2535625802852846,0.24466785488949122,1.0151247396969878,1.0293291544625807,2.5791255916308065
4.0122,1.2544744099202756,0.24422291276832814,1.0111635390140561,1.0316460503248377,2.5695271012929228
4.0130999999999997,1.2553826780548607,0.24377957648884821,1.0072102641470557,1.0339543136265119,2.5599420110222586
4.0140000000000002,1.2562873918161865,0.24333784448703283,1.0032649078093177,1.0362539564334199,2.5503703678118588
4.0148999999999999,1.2571885583243045,0.24289771518417599,0.99932746249444504,1.038544990850665,2.5408122175556263
4.0157999999999996,1.2580861846919469,0.24245918698717706,0.9953979204772001,1.0408274290214907,2.5312676050535696
4.0167000000000002,1.2589802780242976,0.24202225828883808,0.99147627381442638,1.0431012831261108,2.521736574017146
4.0175999999999998,1.259870845418761,0.24158692746816049,0.98756251434596987,1.0453665653805453,2.5122191670745999
4.0184999999999995,1.2607578939647426,0.24115319289063838,0.98365663369556522,1.0476232880354681,2.5027154257762168
4.0194000000000001,1.2616414307434147,0.24072105290855539,0.97975862327175778,1.0498714633750448,2.4932253905996595
4.0202999999999998,1.2625214628274908,0.24029050586128162,0.97586847426882561,1.0521111037157609,2.483749100955313
4.0212000000000003,1.2633979972810017,0.23986155007556625,0.97198617766766071,1.0543422214052778,2.4742865951915238
4.0221,1.264271041159061,0.2394341838658369,0.96811172423671044,1.0565648288212546,2.4648379105999876
4.0229999999999997,1.2651406015076463,0.23900840553449199,0.96424510453286183,1.0587789383702022,2.4554030834209946
4.0239000000000003,1.2660066853633658,0.23858421337219787,0.96038630890236076,1.0609845624863152,2.4459821488487705
4.0247999999999999,1.2668692997532314,0.2381616056581857,0.95653532748173486,1.0631817136303057,2.4365751410368119
4.0256999999999996,1.267728451694434,0.2377405806605446,0.95269215019867948,1.0653704042882537,2.4271820931031405
4.0266000000000002,1.268584148194116,0.23732113663651852,0.94885676677298014,1.0675506469704419,2.4178030371356458
4.0274999999999999,1.2694363966289213,0.23690327129470129,0.94502917183049595,1.0697224562878365,2.4084380198574555
4.0283999999999995,1.2702852040504948,0.23648698277903382,0.94120935555684815,1.0718858451527877,2.3990870740040591
4.0293000000000001,1.271130577149552,0.23607226971968312,0.93739730321773629,1.0740408245825623,2.3897502168566658
4.0301999999999998,1.271972522906532,0.23565913031112157,0.93359300392277422,1.076187407258923,2.3804274770861724
4.0310999999999995,1.2728110482915285,0.23524756273726524,0.92979644658949623,1.0783256058866248,2.3711188823944487
4.032,1.2736461602640803,0.23483756517174337,0.92600761994453706,1.0804554331923513,2.361824459520478
4.0328999999999997,1.2744778657729594,0.23442913577816774,0.92222651252481325,1.0825769019236551,2.3525442342464884
4.0338000000000003,1.2753061717559675,0.23402227271039855,0.91845311267866692,1.0846900248479161,2.3432782314039962
4.0347,1.2761310851397245,0.23361697411281543,0.91468740856706621,1.0867948147512696,2.3340264748799862
4.0355999999999996,1.2769526128394633,0.23321323812058317,0.91092938816474778,1.0888912844375671,2.3247889876229588
