"Time","body.frame_a.phi","prismatic.s","prismatic.v","revolute.w"
1.3523999999999998,-1.9043750566250857,1.395909009105474,-0.52471576063754377,-2.3892307194729128
1.3535999999999999,-1.9072366936946141,1.3952789074864025,-0.5254506855235711,-2.3801674154446721
1.3547999999999998,-1.9100874571336544,1.3946479399001031,-0.52615885047344169,-2.371107626088139
1.3559999999999999,-1.9129273511812437,1.3940161383369278,-0.52684040855182901,-2.3620513073164191
1.3572,-1.915756380028758,1.3933835346007095,-0.52749551264800099,-2.3529984160559372
1.3583999999999998,-1.9185745469050119,1.3927501607493475,-0.52812431898021039,-2.3439488955107892
1.3595999999999999,-1.9213818547073165,1.39211604879219,-0.52872698468254287,-2.3349026852786219
1.3607999999999998,-1.9241783089220554,1.3914812292867365,-0.52930365662801804,-2.325859768271068
1.3619999999999999,-1.9269639134831993,1.3908457333303887,-0.52985448728358586,-2.3168201041100458
1.3632,-1.9297386722790586,1.390209591836844,-0.53037962894499646,-2.3077836533207305
1.3643999999999998,-1.9325025891535936,1.389572835536218,-0.53087923373416823,-2.2987503773241333
1.3655999999999999,-1.9352556679077231,1.3889354949751735,-0.53135345359655317,-2.2897202384296764
1.3667999999999998,-1.9379979123006332,1.3882976005170455,-0.53180244029850476,-2.2806931998277804
1.3679999999999999,-1.9407293260510838,1.3876591823419686,-0.53222634542464353,-2.2716692255824356
1.3692,-1.9434499128387177,1.3870202704470023,-0.53262532037522448,-2.2626482806237931
1.3703999999999998,-1.9461596763053672,1.3863808946462579,-0.53299951636350318,-2.2536303307407355
1.3715999999999999,-1.9488586200563667,1.3857410845710239,-0.53334908441310347,-2.2446153425734594
1.3727999999999998,-1.9515467476618547,1.3851008696698945,-0.53367417535538264,-2.235603283606058
1.3739999999999999,-1.9542240626580882,1.3844602792088934,-0.53397493982679967,-2.2265941221590957
1.3752,-1.9568905685487452,1.3838193422716007,-0.53425152826628031,-2.2175878273821938
1.3763999999999998,-1.9595462688062375,1.3831780877592819,-0.53450409091258499,-2.2085843692466121
1.3775999999999999,-1.9621911668730163,1.3825365443910087,-0.53473277780167516,-2.199583718537816
1.3787999999999998,-1.9648252661628804,1.3818947407037916,-0.53493773876407957,-2.1905858468480734
1.3799999999999999,-1.9674485700622861,1.381252705052701,-0.53511912342226131,-2.1815907265690209
1.3812,-1.9700610808994907,1.3806104660003249,-0.53527707923989254,-2.1725983248290661
1.3823999999999999,-1.972662800354233,1.3799680521628561,-0.53541175228997984,-2.1636086058816897
1.3835999999999999,-1.9752537336233171,1.3793254906394745,-0.53552329511182395,-2.1546215555277159
1.3847999999999998,-1.9778338839089511,1.3786828090919383,-0.53561185630328811,-2.1456371487661068
1.3859999999999999,-1.9804032543873125,1.3780400350026731,-0.53567758423113265,-2.1366553613273997
1.3872,-1.982961848209716,1.377397195674948,-0.53572062702812306,-2.1276761696655218
1.3883999999999999,-1.9855096685037903,1.3767543182330539,-0.53574113259014311,-2.1186995509495512
1.3895999999999999,-1.9880467183746471,1.3761114296224815,-0.53573924857330135,-2.109725483055501
1.3907999999999998,-1.9905730009060543,1.3754685566100973,-0.53571512239104413,-2.1007539445581145
1.3919999999999999,-1.9930885191616083,1.3748257257843224,-0.53566890121126487,-2.0917849147226328
1.3931999999999998,-1.9955932761859057,1.3741829635553104,-0.5356007319534134,-2.0828183734965902
1.3943999999999999,-1.9980872750057177,1.3735402961551244,-0.53551076128560737,-2.0738543015015831
1.3956,-2.0005705186311595,1.3728977496379133,-0.53539913562174102,-2.0648926800250695
1.3967999999999998,-2.0030430100568641,1.3722553498800927,-0.5352660011185969,-2.0559334910121376
1.3979999999999999,-2.0055047522631555,1.3716131225805193,-0.5351115036729549,-2.0469767170572926
1.3991999999999998,-2.0079557482172175,1.3709710932606698,-0.53493578891870197,-2.0380223413962426
1.4003999999999999,-2.0103960008742714,1.3703292872648176,-0.53473900222394399,-2.0290703478976755
1.4016,-2.0128255131787416,1.3696877297602128,-0.53452128868811399,-2.020120721055048
1.4027999999999998,-2.0152442880654329,1.3690464457372569,-0.53428279313908367,-2.0111734459783657
1.4039999999999999,-2.0176523270092597,1.3684054605061367,-0.53402365816245356,-2.0022285027267728
1.4051999999999998,-2.0200496300531197,1.3677647996878666,-0.53374402413486999,-1.9932858664044746
1.4063999999999999,-2.0224362032076155,1.3671244866838532,-0.53344403925183959,-1.9843455359994742
1.4076,-2.0248120492495763,1.3664845458237653,-0.53312384704819393,-1.9754074984941956
1.4087999999999998,-2.0271771709445483,1.3658450012638845,-0.53278359076255133,-1.9664717414171851
1.4099999999999999,-2.0295315710477806,1.3652058769873501,-0.53242341333417498,-1.9575382528341638
1.4111999999999998,-2.0318752523052059,1.3645671968043962,-0.5320434573998295,-1.94860702133909
1.4123999999999999,-2.0342082174544327,1.3639289843525968,-0.53164386529063812,-1.9396780360452066
1.4136,-2.0365304692257267,1.3632912630971048,-0.53122477902894116,-1.9307512865761052
1.4147999999999998,-2.0388420103429978,1.3626540563308951,-0.53078634032515204,-1.9218267630567769
1.4159999999999999,-2.041142843524788,1.3620173871750043,-0.53032869057461529,-1.9129044561046633
1.4171999999999998,-2.0434329714852533,1.3613812785787731,-0.52985197085446389,-1.9039843568207244
1.4183999999999999,-2.0457123969351527,1.3607457533200871,-0.52935632192047599,-1.8950664567804794
1.4196,-2.0479811225828319,1.3601108340056187,-0.52884188420393263,-1.886150748025075
1.4207999999999998,-2.0502391511352118,1.3594765430710676,-0.52830879780847573,-1.8772372230523349
1.4219999999999999,-2.0524864852987701,1.3588429027814042,-0.52775720250696356,-1.8683258748078109
1.4231999999999998,-2.0547231277805302,1.3582099352311086,-0.52718723773833043,-1.8594166966758505
1.4243999999999999,-2.0569490812890479,1.3575776623444125,-0.52659904260444168,-1.8505096824706382
1.4256,-2.0591643485353934,1.356946105875541,-0.52599275586695293,-1.8416048264272635
1.4267999999999998,-2.061368930791887,1.3563152879002747,-0.52536851456250244,-1.8327021217913562
1.4279999999999999,-2.0635628272251405,1.3556852310437271,-0.52472645335968626,-1.8238015601611075
1.4291999999999998,-2.0657460441800768,1.3550559553182304,-0.52406671344896549,-1.8149031404985132
1.4303999999999999,-2.0679185842408625,1.3544274818504154,-0.52338943205906707,-1.8060068584901414
1.4316,-2.0700804499906829,1.3537998316009849,-0.52269474605471866,-1.7971127101905524
1.4327999999999999,-2.0722316440125148,1.3531730253650252,-0.52198279193330732,-1.7882206920131449
1.4339999999999999,-2.0743721688899059,1.3525470837723199,-0.52125370582153463,-1.7793308007210056
1.4351999999999998,-2.0765020272077508,1.3519220272876615,-0.52050762347207513,-1.7704430334177728
1.4363999999999999,-2.0786212215530688,1.3512978762111647,-0.51974468026023257,-1.7615573875384729
1.4375999999999998,-2.0807297545157777,1.3506746506785787,-0.51896501118059801,-1.7526738608403898
1.4387999999999999,-2.0828276286894742,1.3500523706615986,-0.51816875084370539,-1.7437924513939018
1.4399999999999999,-2.0849148466722083,1.3494310559681801,-0.51735603347268955,-1.7349131575733461
1.4411999999999998,-2.0869914110672592,1.3488107262428513,-0.51652699289994319,-1.7260359780478656
1.4423999999999999,-2.0890573244839161,1.3481914009670242,-0.51568176256377374,-1.7171609117722573
1.4435999999999998,-2.0911125895382505,1.3475730994593087,-0.51482047550506049,-1.7082879579778358
1.4447999999999999,-2.0931572088538948,1.3469558408758242,-0.51394326436391113,-1.699417116163273
1.446,-2.0951911850628204,1.3463396442105129,-0.51305026137632004,-1.6905483860854611
1.4471999999999998,-2.0972145208061108,1.3457245282954522,-0.51214159837082396,-1.6816817677503604
1.4483999999999999,-2.0992272187347432,1.3451105118011661,-0.5112174067651597,-1.6728172614038472
1.4495999999999998,-2.1012292802743815,1.3444976136855342,-0.51027781813813122,-1.6639548688061547
1.4507999999999999,-2.103220704289698,1.3438858536791631,-0.5093229648482378,-1.6550945946106401
1.452,-2.105201497165289,1.3432752486271542,-0.50835297533915436,-1.6462364358863097
1.4531999999999998,-2.1071716614555398,1.3426658166091854,-0.50736797941896794,-1.6373803938967151
1.4543999999999999,-2.109131199720339,1.3420575755479456,-0.50636810647209984,-1.6285264701081772
1.4555999999999998,-2.1110801145256515,1.3414505432095243,-0.50535348545605829,-1.6196746661808576
1.4567999999999999,-2.1130184084440895,1.3408447372037962,-0.50432424489819028,-1.6108249839598161
1.458,-2.1149460840554841,1.3402401749848099,-0.50328051289243503,-1.6019774254660837
1.4591999999999998,-2.1168631439474552,1.3396368738511752,-0.50222241709607651,-1.5931319928877268
1.4603999999999999,-2.1187695907159867,1.3390348509464489,-0.50115008472649503,-1.5842886885709049
1.4615999999999998,-2.1206654269659935,1.3384341232595227,-0.50006364255792113,-1.5754475150109486
1.4627999999999999,-2.1225506553118967,1.3378347076250099,-0.49896321691818696,-1.5666084748434141
1.464,-2.1244252783781934,1.3372366207236333,-0.49784893368547961,-1.5577715708351569
1.4651999999999998,-2.126289298800025,1.3366398790826106,-0.49672091828509402,-1.548936805875395
1.4663999999999999,-2.128142719223757,1.3360444990760443,-0.49557929568618425,-1.5401041829667683
1.4675999999999998,-2.1299855423075416,1.3354504969253052,-0.49442419039851754,-1.5312737052164156
1.4687999999999999,-2.1318177707218933,1.3348578886994225,-0.49325572646922555,-1.5224453758270284
1.47,-2.1336394071502607,1.3342666903154692,-0.49207402747955825,-1.5136191980879263
1.4711999999999998,-2.1354504542895976,1.3336769175389507,-0.49087921654163563,-1.504795175366118
1.4723999999999999,-2.1372509138408589,1.3330885863521895,-0.48967141843336004,-1.4959733140026072
1.4735999999999998,-2.1390407845864812,1.3325017136553512,-0.48845076366603513,-1.4871536288347926
1.4747999999999999,-2.1408200729394173,1.3319163134237202,-0.48721736615177252,-1.4783361128473251
1.476,-2.1425887815190565,1.3313324008704193,-0.4859713473843344,-1.4695207700235304
1.4771999999999998,-2.1443469129532513,1.3307499910618157,-0.48471282838883417,-1.4607076044024689
1.4783999999999999,-2.146094469878697,1.3301690989179782,-0.48344192971890365,-1.4518966200705568
1.4795999999999998,-2.1478314549413011,1.3295897392131388,-0.48215877145386227,-1.4430878211532117
1.4807999999999999,-2.1495578707965617,1.3290119265761466,-0.48086347319588313,-1.4342812118064652
1.4819999999999998,-2.151273720109943,1.3284356754909328,-0.47955615406716318,-1.4254767962086095
1.4831999999999999,-2.15297900555725,1.327861000296962,-0.47823693270708845,-1.4166745785518118
1.4843999999999999,-2.1546737298250034,1.3272879151896968,-0.47690592726940439,-1.4078745630337566
1.4855999999999998,-2.1563578956108147,1.3267164342210531,-0.47556325541938238,-1.3990767538492699
1.4867999999999999,-2.1580315056237631,1.3261465712998588,-0.47420903433098738,-1.3902811551819463
1.4879999999999998,-2.1596945625847677,1.3255783401923145,-0.47284338068404702,-1.3814877711957865
1.4891999999999999,-2.1613470692269674,1.3250117545224498,-0.47146641066141798,-1.372696606026818
1.4903999999999999,-2.1629890282960917,1.324446827772582,-0.47007823994615539,-1.3639076637747334
1.4915999999999998,-2.1646204425508371,1.323883573283777,-0.46867898371867972,-1.3551209484945184
1.4927999999999999,-2.1662413147632447,1.3233220042563048,-0.46726875665394446,-1.3463364641880728
1.4939999999999998,-2.1678516477190706,1.3227621337501001,-0.4658476729186049,-1.3375542147958552
1.4951999999999999,-2.1694514434426129,1.3222039749377217,-0.46441584899734584,-1.328774208191136
1.4964,-2.1710407008296828,1.3216475418755802,-0.46297341232611522,-1.319996468389764
1.4975999999999998,-2.1726194262246015,1.321092846060903,-0.4615204627066824,-1.3112209809559192
1.4987999999999999,-2.1741876223452343,1.3205399000380584,-0.46005711270571897,-1.3024477501535237
1.4999999999999998,-2.1757452919177527,1.3199887162157435,-0.45858347439401387,-1.2936767801808045
1.5011999999999999,-2.1772924376768357,1.3194393068675008,-0.45709965934429941,-1.2849080751628461
1.5024,-2.1788290623658551,1.3188916841322378,-0.45560577862908169,-1.2761416391441647
1.5035999999999998,-2.1803551687370786,1.3183458600147431,-0.45410194281846866,-1.2673774760812697
1.5047999999999999,-2.1818707595518578,1.3178018463862031,-0.45258826197799767,-1.2586155898352216
1.5059999999999998,-2.183375837580825,1.3172596549847213,-0.45106484566646593,-1.2498559841642101
1.5071999999999999,-2.1848704056040877,1.3167192974158353,-0.449531802933757,-1.2410986627161031
1.5084,-2.1863544664114203,1.3161807851530338,-0.44798924231867104,-1.232343629021025
1.5095999999999998,-2.1878280228024605,1.3156441295382748,-0.44643727184675286,-1.2235908864839151
1.5107999999999999,-2.1892910775869039,1.3151093417825022,-0.44487599902811936,-1.2148404383770883
1.5119999999999998,-2.1907436335846939,1.314576432966164,-0.44330553085529006,-1.2060922878328095
1.5131999999999999,-2.1921856936262238,1.3140454140397302,-0.44172597380101397,-1.1973464378358465
1.5144,-2.193617260552521,1.3135162958242097,-0.4401374338160991,-1.1886028912160453
1.5155999999999998,-2.1950383372154496,1.3129890890116676,-0.43854001632724088,-1.1798616506408912
1.5167999999999999,-2.1964489264779004,1.3124638041657439,-0.43693382623485,-1.1711227186080657
1.5179999999999998,-2.1978490306764704,1.3119404518592115,-0.43531897077507248,-1.1623861017713886
1.5191999999999999,-2.1992386490583411,1.3114190433280288,-0.43369557317645296,-1.1536518315984419
1.5204,-2.2006177876773596,1.3108995879488416,-0.43206371992675358,-1.1449198845840052
1.5215999999999998,-2.2019864493329275,1.3103820958046895,-0.43042351438322823,-1.1361902633553187
1.5227999999999999,-2.2033446368301313,1.3098665768543825,-0.42877505939963206,-1.127462970383545
1.5239999999999998,-2.2046923529797811,1.3093530409330612,-0.42711845732488918,-1.118738007977611
1.5251999999999999,-2.2060296005984412,1.3088414977527518,-0.42545381000175631,-1.1100153782780249
1.5263999999999998,-2.2073563825084754,1.3083319569029244,-0.42378121876549013,-1.1012950832507213
1.5275999999999998,-2.20867270153808,1.3078244278510525,-0.42210078444251109,-1.0925771246808804
1.5287999999999999,-2.2099785605213191,1.3073189199431672,-0.42041260734907071,-1.0838615041667672
1.5299999999999998,-2.2112739622981641,1.3068154424044178,-0.41871678728991674,-1.0751482231135603
1.5311999999999999,-2.2125589097145326,1.3063140043396277,-0.41701342355695747,-1.0664372827271775
1.5323999999999998,-2.2138334056223212,1.3058146147338527,-0.41530261492792997,-1.057728684008117
1.5335999999999999,-2.2150974528794443,1.3053172824529382,-0.41358445966506252,-1.0490224277452778
1.5347999999999999,-2.216351054349873,1.304822016244076,-0.41185905551374313,-1.0403185145097991
1.5359999999999998,-2.217594212903669,1.3043288247363647,-0.41012649970118392,-1.031616944648889
1.5371999999999999,-2.2188269314170244,1.3038377164413635,-0.40838688893508585,-1.0229177182796489
1.5383999999999998,-2.2200492127722971,1.3033486997536532,-0.40664031940230638,-1.0142208352829178
1.5395999999999999,-2.2212610598580484,1.3028617829513909,-0.40488688676752288,-1.0055262952970878
1.5407999999999999,-2.2224624752480819,1.3023769742450624,-0.40312668863626877,-0.99683410148107066
1.5419999999999998,-2.2236534587580459,1.3018942821448825,-0.40135984331228236,-0.98814428919854835
1.5431999999999999,-2.2248340158932103,1.3014137141930571,-0.39958642494132218,-0.97945682681970558
1.5443999999999998,-2.2260041494802842,1.3009352782206971,-0.39780652775419911,-0.97077171397345985
1.5455999999999999,-2.227163862347346,1.300458981946033,-0.39602024549142484,-0.9620889500744042
1.5468,-2.2283131573237491,1.2999848329749906,-0.39422767140284048,-0.95340853431811601
1.5479999999999998,-2.2294520372400415,1.2995128388017689,-0.3924288982472407,-0.94473046567645347
1.5491999999999999,-2.2305805049278717,1.299043006809415,-0.39062401829199833,-0.9360547428928484
1.5503999999999998,-2.2316985632199033,1.2985753442704007,-0.38881312331269235,-0.92738136447761799
1.5515999999999999,-2.2328062149497292,1.2981098583471988,-0.38699630459273127,-0.91871032870325042
1.5528,-2.2339034629517784,1.2976465560928607,-0.38517365292298045,-0.91004163359971535
1.5539999999999998,-2.2349903100612329,1.2971854444515905,-0.38334525860138702,-0.90137527694975883
1.5551999999999999,-2.2360667591139372,1.2967265302593225,-0.38151121143260447,-0.89271125628419778
1.5563999999999998,-2.2371328129463111,1.2962698202442997,-0.37967160072762035,-0.8840495688772303
1.5575999999999999,-2.2381884743952609,1.2958153210276457,-0.37782651530337991,-0.87539021174172149
1.5588,-2.2392337462980922,1.2953630391239452,-0.37597604348241309,-0.86673318162451529
1.5599999999999998,-2.2402686314924223,1.2949129809418169,-0.37412027309245988,-0.85807847500172751
1.5611999999999999,-2.2412931328160917,1.294465152784493,-0.37225929146609454,-0.84942608807404141
1.5623999999999998,-2.2423072531070742,1.2940195608503935,-0.37039318544035371,-0.84077601676201741
1.5635999999999999,-2.243310995049399,1.2935762112281046,-0.36852204309888514,-0.83212825931020984
1.5648,-2.2443043591350658,1.2931351098228665,-0.3666459768323384,-0.82348285080799577
1.5659999999999998,-2.2452873501243475,1.2926962625920098,-0.36476505023585265,-0.81483975373969642
1.5671999999999999,-2.2462599707926167,1.292259675318209,-0.36287934886511708,-0.80619896391316881
1.5683999999999998,-2.2472222239113413,1.291825353682077,-0.36098895781910412,-0.79756047689356735
1.5695999999999999,-2.248174112247916,1.2913933032627389,-0.35909396174070635,-0.7889242880001478
1.5707999999999998,-2.2491156385654749,1.2909635295384068,-0.35719444481737894,-0.78029039230309805
1.5719999999999998,-2.2500468056227212,1.2905360378869497,-0.35529049078177649,-0.77165878462034321
1.5731999999999999,-2.2509676161737446,1.2901108335864697,-0.3533821829123952,-0.76302945951437373
1.5743999999999998,-2.2518780729678483,1.2896879218158743,-0.35146960403421151,-0.75440241128905849
1.5755999999999999,-2.2527781787493661,1.2892673076554473,-0.34955283651932051,-0.74577763398645602
1.5767999999999998,-2.2536679362574907,1.2888489960874248,-0.34763196228757837,-0.73715512138364592
1.5779999999999998,-2.2545473482260903,1.2884329919965667,-0.34570706280723912,-0.72853486698953096
1.5791999999999999,-2.255416417383536,1.2880193001707299,-0.34377821909559669,-0.71991686404166721
1.5803999999999998,-2.2562751464525208,1.2876079253014427,-0.34184551171962346,-0.71130110550307613
1.5815999999999999,-2.2571235381498838,1.2871988719844762,-0.33990902079660906,-0.70268758405905718
1.5827999999999998,-2.2579615951864302,1.2867921447204178,-0.33796882599480232,-0.69407629211401689
1.5839999999999999,-2.2587893202667595,1.2863877479152452,-0.33602500653404849,-0.68546722178827346
1.5851999999999999,-2.2596067160890803,1.285985685880898,-0.33407764118643074,-0.6768603649148851
1.5863999999999998,-2.2604137852966666,1.2855859628134261,-0.33212680913662562,-0.66825571430901409
