"Time","damper.phi_rel","damper.w_rel","relativeForce_inWorld.frame_b.fx","relativeForce_inWorld.frame_b.fy","relativeForce_inFrameA.frame_b.fx","relativeForce_inFrameA.frame_b.fy","relativeForce_inFrameB.frame_b.fx","relativeForce_inFrameB.frame_b.fy","relativeForce_inFrameResolve.frame_b.fx","relativeForce_inFrameResolve.frame_b.fy"
2.4762,-0.062057545277721345,0.15066581642849305,0.8944041732212249,0,0.85532296460464297,0.26149847283582278,0.89268248850140131,-0.05546890839459797,0.89268248850140131,-0.05546890839459797
2.4767999999999999,-0.061968211101507326,0.14711480207971783,0.89608394256999868,0,0.85692933602179622,0.26198958986386478,0.89436398538242678,-0.055493186812932534,0.89436398538242678,-0.055493186812932534
2.4773999999999998,-0.061881009804885791,0.14355625010387726,0.89775097658246117,0,0.85852352857626624,0.26247698343991926,0.89603266433788964,-0.05551828882724618,0.89603266433788964,-0.05551828882724618
2.4779999999999998,-0.061795945889110943,0.13999022785658061,0.89940525156636997,0,0.86010551961104897,0.26296064663704483,0.89768850106594489,-0.055544231015851389,0.89768850106594489,-0.055544231015851389
2.4785999999999997,-0.061713023814735146,0.13641680282055829,0.90104674401081564,0,0.86167528664254966,0.26344057258131692,0.89933147144910519,-0.05557102980582343,0.89933147144910519,-0.05557102980582343
2.4791999999999996,-0.061632248001513339,0.13283604260469156,0.90267543058655808,0,0.86323280736090535,0.26391675445192581,0.90096155155440338,-0.055598701471438666,0.90096155155440338,-0.055598701471438666
2.4798,-0.061553622828307543,0.12924801494303967,0.90429128814635573,0,0.86477805963029863,0.26438918548127294,0.90257871763355013,-0.055627262132623229,0.90257871763355013,-0.055627262132623229
2.4803999999999999,-0.061477152632991319,0.12565278769388039,0.90589429372529373,0,0.8663110214892723,0.26485785895506714,0.90418294612309036,-0.055656727753412023,0.90418294612309036,-0.055656727753412023
2.4809999999999999,-0.061402841712354148,0.12205042883872357,0.90748442454111611,0,0.86783167115104665,0.26532276821242129,0.90577421364456645,-0.055687114140418804,0.90577421364456645,-0.055687114140418804
2.4815999999999998,-0.061330694322005844,0.11844100648135218,0.90906165799454497,0,0.86933998700382464,0.26578390664594598,0.9073524970046688,-0.055718436941316313,0.9073524970046688,-0.055718436941316313
2.4821999999999997,-0.06126071467628115,0.11482458884684897,0.91062597166960024,0,0.87083594761109806,0.26624126770184303,0.9089177731953898,-0.055750711643327545,0.9089177731953898,-0.055750711643327545
2.4827999999999997,-0.061192906948144048,0.11120124428062651,0.91217734333392264,0,0.87231953171195586,0.2666948448799995,0.91047001939418104,-0.055783953571728037,0.91047001939418104,-0.055783953571728037
2.4833999999999996,-0.06112727526909232,0.10757104124745695,0.91371575093908686,0,0.8737907182213841,0.26714463173407982,0.9120092129641032,-0.055818177888358911,0.9120092129641032,-0.055818177888358911
2.484,-0.061063823729061828,0.10393404833049917,0.91524117262091709,0,0.87524948623056753,0.26759062187161753,0.91353533145398069,-0.055853399590151134,0.91353533145398069,-0.055853399590151134
2.4845999999999999,-0.061002556376331223,0.10029033423033942,0.91675358669979246,0,0.87669581500718141,0.26803280895410497,0.91504835259854622,-0.055889633507660796,0.91504835259854622,-0.055889633507660796
2.4851999999999999,-0.060943477217426142,0.096639967764004839,0.91825297168096109,0,0.87812968399569258,0.26847118669708492,0.91654825431859732,-0.055926894303616019,0.91654825431859732,-0.055926894303616019
2.4857999999999998,-0.060886590217023799,0.092983017864004244,0.91973930625484446,0,0.87955107281764955,0.26890574887023955,0.91803501472114435,-0.055965196471475083,0.91803501472114435,-0.055965196471475083
2.4863999999999997,-0.060831899297857296,0.089319553577355118,0.92121256929733819,0,0.88095996127197085,0.2693364892974785,0.91950861209955703,-0.056004554333995829,0.91950861209955703,-0.056004554333995829
2.4869999999999997,-0.060779408340620296,0.085649644064613506,0.92267273987011389,0,0.88235632933523356,0.26976340185702691,0.92096902493371358,-0.056044982041817092,0.92096902493371358,-0.056044982041817092
2.4875999999999996,-0.060729121183871228,0.081973358598903756,0.92411979722091442,0,0.88374015716195531,0.270186480481512,0.92241623189014643,-0.056086493572051241,0.92241623189014643,-0.056086493572051241
