"Time","prismatic.s","prismatic.v","absolutePosition.r[1]","absolutePosition.r[2]","absolutePosition.phi","absoluteVelocity.v[1]","absoluteVelocity.v[2]","absoluteVelocity.w","absoluteAcceleration.a[1]","absoluteAcceleration.a[2]","absoluteAcceleration.z"
0.72540000000000004,3.3564258000059901,8.2540000000000138,2.3733514437337186,2.3733514437337186,0,5.8364593719137732,5.8364593719137741,0,7.0710678118654888,7.0710678118654879,0
0.72560000000000002,3.3580768000059895,8.2560000000000127,2.3745188770294572,2.3745188770294572,0,5.837873585476145,5.8378735854761459,0,7.0710678118654888,7.0710678118654879,0
0.7258,3.35972820000599,8.2580000000000133,2.375686593167909,2.375686593167909,0,5.8392877990385186,5.8392877990385195,0,7.0710678118654888,7.0710678118654879,0
0.72600000000000009,3.3613800000059908,8.260000000000014,2.3768545921490731,2.3768545921490736,0,5.8407020126008922,5.8407020126008931,0,7.0710678118654888,7.0710678118654879,0
0.72620000000000007,3.3630322000059905,8.2620000000000147,2.3780228739729496,2.3780228739729496,0,5.8421162261632658,5.8421162261632666,0,7.0710678118654888,7.0710678118654879,0
0.72640000000000005,3.3646848000059904,8.2640000000000136,2.3791914386395381,2.3791914386395385,0,5.8435304397256385,5.8435304397256393,0,7.0710678118654888,7.0710678118654879,0
0.72660000000000002,3.3663378000059905,8.2660000000000124,2.3803602861488398,2.3803602861488398,0,5.8449446532880103,5.8449446532880112,0,7.0710678118654888,7.0710678118654879,0
0.7268,3.3679912000059908,8.2680000000000131,2.3815294165008538,2.3815294165008543,0,5.8463588668503839,5.8463588668503848,0,7.0710678118654888,7.0710678118654879,0
0.72699999999999998,3.3696450000059905,8.2700000000000138,2.3826988296955798,2.3826988296955802,0,5.8477730804127575,5.8477730804127583,0,7.0710678118654888,7.0710678118654879,0
0.72720000000000007,3.3712992000059914,8.2720000000000145,2.3838685257330194,2.3838685257330194,0,5.849187293975131,5.8491872939751319,0,7.0710678118654888,7.0710678118654879,0
0.72740000000000005,3.3729538000059911,8.2740000000000133,2.3850385046131706,2.3850385046131706,0,5.8506015075375037,5.8506015075375046,0,7.0710678118654888,7.0710678118654879,0
0.72760000000000002,3.3746088000059915,8.276000000000014,2.3862087663360345,2.3862087663360345,0,5.8520157210998773,5.8520157210998782,0,7.0710678118654888,7.0710678118654879,0
0.7278,3.3762642000059913,8.2780000000000129,2.3873793109016104,2.3873793109016108,0,5.85342993466225,5.85342993466225,0,7.0710678118654888,7.0710678118654879,0
0.72799999999999998,3.3779200000059912,8.2800000000000118,2.388550138309899,2.3885501383098995,0,5.8548441482246218,5.8548441482246227,0,7.0710678118654888,7.0710678118654879,0
0.72820000000000007,3.3795762000059919,8.2820000000000142,2.3897212485609005,2.389721248560901,0,5.8562583617869963,5.8562583617869972,0,7.0710678118654888,7.0710678118654879,0
0.72840000000000005,3.3812328000059919,8.2840000000000131,2.3908926416546143,2.3908926416546148,0,5.857672575349369,5.8576725753493699,0,7.0710678118654888,7.0710678118654879,0
0.72860000000000003,3.3828898000059917,8.2860000000000138,2.3920643175910405,2.3920643175910405,0,5.8590867889117426,5.8590867889117435,0,7.0710678118654888,7.0710678118654879,0
0.7288,3.3845472000059917,8.2880000000000127,2.3932362763701791,2.3932362763701791,0,5.8605010024741153,5.8605010024741153,0,7.0710678118654888,7.0710678118654879,0
0.72899999999999998,3.3862050000059916,8.2900000000000134,2.39440851799203,2.39440851799203,0,5.8619152160364889,5.8619152160364889,0,7.0710678118654888,7.0710678118654879,0
0.72920000000000007,3.3878632000059925,8.292000000000014,2.3955810424565942,2.3955810424565942,0,5.8633294295988616,5.8633294295988625,0,7.0710678118654888,7.0710678118654879,0
0.72940000000000005,3.3895218000059923,8.2940000000000129,2.3967538497638698,2.3967538497638703,0,5.8647436431612343,5.8647436431612352,0,7.0710678118654888,7.0710678118654879,0
0.72960000000000003,3.3911808000059924,8.2960000000000136,2.3979269399138583,2.3979269399138587,0,5.8661578567236079,5.8661578567236088,0,7.0710678118654888,7.0710678118654879,0
0.7298,3.3928402000059927,8.2980000000000125,2.3991003129065596,2.39910031290656,0,5.8675720702859806,5.8675720702859806,0,7.0710678118654888,7.0710678118654879,0
0.72999999999999998,3.3945000000059919,8.3000000000000131,2.4002739687419727,2.4002739687419727,0,5.8689862838483542,5.8689862838483542,0,7.0710678118654888,7.0710678118654879,0
0.73020000000000007,3.3961602000059932,8.3020000000000138,2.4014479074200992,2.4014479074200996,0,5.8704004974107278,5.8704004974107278,0,7.0710678118654888,7.0710678118654879,0
0.73040000000000005,3.3978208000059933,8.3040000000000127,2.402622128940938,2.402622128940938,0,5.8718147109730996,5.8718147109731005,0,7.0710678118654888,7.0710678118654879,0
0.73060000000000003,3.3994818000059936,8.3060000000000134,2.4037966333044887,2.4037966333044891,0,5.8732289245354732,5.8732289245354741,0,7.0710678118654888,7.0710678118654879,0
0.73080000000000001,3.4011432000059929,8.308000000000014,2.4049714205107517,2.4049714205107522,0,5.8746431380978468,5.8746431380978477,0,7.0710678118654888,7.0710678118654879,0
0.73099999999999998,3.4028050000059928,8.3100000000000129,2.4061464905597276,2.4061464905597276,0,5.8760573516602195,5.8760573516602195,0,7.0710678118654888,7.0710678118654879,0
0.73120000000000007,3.4044672000059939,8.3120000000000136,2.4073218434514163,2.4073218434514168,0,5.8774715652225931,5.8774715652225931,0,7.0710678118654888,7.0710678118654879,0
0.73140000000000005,3.4061298000059939,8.3140000000000143,2.4084974791858174,2.4084974791858174,0,5.8788857787849667,5.8788857787849667,0,7.0710678118654888,7.0710678118654879,0
0.73160000000000003,3.4077928000059936,8.3160000000000132,2.4096733977629303,2.4096733977629308,0,5.8802999923473385,5.8802999923473394,0,7.0710678118654888,7.0710678118654879,0
0.73180000000000001,3.4094562000059936,8.3180000000000138,2.4108495991827561,2.4108495991827561,0,5.8817142059097121,5.8817142059097129,0,7.0710678118654888,7.0710678118654879,0
0.73199999999999998,3.4111200000059938,8.3200000000000127,2.4120260834452942,2.4120260834452947,0,5.8831284194720848,5.8831284194720848,0,7.0710678118654888,7.0710678118654879,0
0.73220000000000007,3.4127842000059947,8.3220000000000134,2.4132028505505456,2.4132028505505461,0,5.8845426330344583,5.8845426330344583,0,7.0710678118654888,7.0710678118654879,0
0.73240000000000005,3.4144488000059945,8.3240000000000141,2.4143799004985085,2.4143799004985089,0,5.8859568465968319,5.8859568465968319,0,7.0710678118654888,7.0710678118654879,0
0.73260000000000003,3.4161138000059941,8.3260000000000129,2.4155572332891837,2.4155572332891841,0,5.8873710601592038,5.8873710601592046,0,7.0710678118654888,7.0710678118654879,0
0.73280000000000001,3.4177792000059943,8.3280000000000136,2.4167348489225722,2.4167348489225726,0,5.8887852737215773,5.8887852737215782,0,7.0710678118654888,7.0710678118654879,0
0.73299999999999998,3.4194450000059939,8.3300000000000125,2.4179127473986721,2.4179127473986726,0,5.89019948728395,5.8901994872839509,0,7.0710678118654888,7.0710678118654879,0
0.73320000000000007,3.4211112000059951,8.3320000000000132,2.4190909287174862,2.4190909287174867,0,5.8916137008463236,5.8916137008463245,0,7.0710678118654888,7.0710678118654879,0
0.73340000000000005,3.4227778000059952,8.3340000000000138,2.4202693928790118,2.4202693928790122,0,5.8930279144086972,5.8930279144086981,0,7.0710678118654888,7.0710678118654879,0
0.73360000000000003,3.424444800005995,8.3360000000000127,2.4214481398832497,2.4214481398832501,0,5.894442127971069,5.8944421279710699,0,7.0710678118654888,7.0710678118654879,0
0.73380000000000001,3.4261122000059947,8.3380000000000134,2.4226271697302,2.4226271697302,0,5.8958563415334426,5.8958563415334435,0,7.0710678118654888,7.0710678118654879,0
0.73399999999999999,3.427780000005995,8.3400000000000141,2.4238064824198631,2.4238064824198635,0,5.8972705550958162,5.8972705550958171,0,7.0710678118654888,7.0710678118654879,0
0.73420000000000007,3.429448200005996,8.342000000000013,2.424986077952239,2.4249860779522394,0,5.8986847686581889,5.8986847686581898,0,7.0710678118654888,7.0710678118654879,0
0.73440000000000005,3.4311168000059955,8.3440000000000136,2.4261659563273268,2.4261659563273268,0,5.9000989822205625,5.9000989822205634,0,7.0710678118654888,7.0710678118654879,0
0.73460000000000003,3.4327858000059952,8.3460000000000143,2.4273461175451265,2.427346117545127,0,5.9015131957829361,5.901513195782937,0,7.0710678118654888,7.0710678118654879,0
0.73480000000000001,3.4344552000059956,8.3480000000000132,2.42852656160564,2.4285265616056404,0,5.9029274093453079,5.9029274093453088,0,7.0710678118654888,7.0710678118654879,0
0.73499999999999999,3.4361250000059957,8.3500000000000139,2.4297072885088653,2.4297072885088657,0,5.9043416229076815,5.9043416229076824,0,7.0710678118654888,7.0710678118654879,0
0.73520000000000008,3.4377952000059966,8.3520000000000145,2.4308882982548035,2.4308882982548039,0,5.9057558364700551,5.905755836470056,0,7.0710678118654888,7.0710678118654879,0
0.73540000000000005,3.4394658000059959,8.3540000000000134,2.4320695908434535,2.4320695908434535,0,5.9071700500324278,5.9071700500324287,0,7.0710678118654888,7.0710678118654879,0
0.73560000000000003,3.4411368000059963,8.3560000000000141,2.4332511662748164,2.4332511662748169,0,5.9085842635948014,5.9085842635948023,0,7.0710678118654888,7.0710678118654879,0
0.73580000000000001,3.4428082000059965,8.358000000000013,2.4344330245488917,2.4344330245488921,0,5.9099984771571732,5.9099984771571741,0,7.0710678118654888,7.0710678118654879,0
0.73599999999999999,3.4444800000059961,8.3600000000000136,2.4356151656656793,2.4356151656656793,0,5.9114126907195468,5.9114126907195477,0,7.0710678118654888,7.0710678118654879,0
0.73620000000000008,3.4461522000059972,8.3620000000000143,2.4367975896251801,2.4367975896251806,0,5.9128269042819204,5.9128269042819213,0,7.0710678118654888,7.0710678118654879,0
0.73640000000000005,3.4478248000059968,8.3640000000000132,2.4379802964273924,2.4379802964273929,0,5.914241117844294,5.9142411178442931,0,7.0710678118654888,7.0710678118654879,0
0.73660000000000003,3.449497800005997,8.3660000000000139,2.4391632860723176,2.439163286072318,0,5.9156553314066675,5.9156553314066667,0,7.0710678118654888,7.0710678118654879,0
0.73680000000000001,3.4511712000059966,8.3680000000000128,2.4403465585599546,2.4403465585599551,0,5.9170695449690394,5.9170695449690385,0,7.0710678118654888,7.0710678118654879,0
