"Time","damper.phi_rel","damper.w_rel","cutForce_inFrameA.force[1]","cutForce_inFrameA.force[2]","cutForce_inWorld.force[1]","cutForce_inWorld.force[2]","cutForce_inFrameResolve.force[1]","cutForce_inFrameResolve.force[2]"
2.4353999999999996,-0.18609725960688225,-0.013134202351121286,-1.6215441465029845,1.1983306378177687,-1.6215441465029845,1.1983306378177687,-1.6215441465029845,1.1983306378177687
2.4359999999999999,-0.18610671636812301,-0.018391857839801261,-1.621697147869549,1.1988616933230709,-1.621697147869549,1.1988616933230709,-1.621697147869549,1.1988616933230709
2.4365999999999999,-0.18611932763315209,-0.023649215640652015,-1.6219306603184138,1.199413185028666,-1.6219306603184138,1.199413185028666,-1.6219306603184138,1.199413185028666
2.4371999999999998,-0.18613509322517457,-0.028906272646090966,-1.6222446670367636,1.1999851155685963,-1.6222446670367636,1.1999851155685963,-1.6222446670367636,1.1999851155685963
2.4377999999999997,-0.18615401296573716,-0.034163025748196033,-1.6226391506836808,1.2005774890700476,-1.6226391506836808,1.2005774890700476,-1.6226391506836808,1.2005774890700476
2.4383999999999997,-0.1861760866747349,-0.039419471838554564,-1.6231140933901358,1.201190311152736,-1.6231140933901358,1.201190311152736,-1.6231140933901358,1.201190311152736
2.4389999999999996,-0.18620131417041783,-0.044675607808108336,-1.6236694767589257,1.20182358892826,-1.6236694767589257,1.20182358892826,-1.6236694767589257,1.20182358892826
2.4396,-0.18622969526939753,-0.049931430547002484,-1.6243052818645669,1.2024773309994341,-1.6243052818645669,1.2024773309994341,-1.6243052818645669,1.2024773309994341
2.4401999999999999,-0.18626122978665396,-0.055186936944414851,-1.6250214892531403,1.2031515474596208,-1.6250214892531403,1.2031515474596208,-1.6250214892531403,1.2031515474596208
2.4407999999999999,-0.18629591753554189,-0.060442123888424383,-1.6258180789420924,1.2038462498920044,-1.6258180789420924,1.2038462498920044,-1.6258180789420924,1.2038462498920044
2.4413999999999998,-0.18633375832779764,-0.065696988265840625,-1.6266950304199808,1.2045614513688818,-1.6266950304199808,1.2045614513688818,-1.6266950304199808,1.2045614513688818
2.4419999999999997,-0.18637475197354586,-0.070951526962052411,-1.6276523226461848,1.2052971664509027,-1.6276523226461848,1.2052971664509027,-1.6276523226461848,1.2052971664509027
2.4425999999999997,-0.18641889828130595,-0.076205736860873119,-1.6286899340505545,1.2060534111863124,-1.6286899340505545,1.2060534111863124,-1.6286899340505545,1.2060534111863124
2.4431999999999996,-0.1864661970579988,-0.081459614844385492,-1.6298078425330242,1.2068302031101545,-1.6298078425330242,1.2068302031101545,-1.6298078425330242,1.2068302031101545
2.4438,-0.18651664810895355,-0.086713157792790554,-1.6310060254631749,1.2076275612434682,-1.6310060254631749,1.2076275612434682,-1.6310060254631749,1.2076275612434682
2.4443999999999999,-0.18657025123791393,-0.091966362584237113,-1.6322844596797443,1.2084455060924402,-1.6322844596797443,1.2084455060924402,-1.6322844596797443,1.2084455060924402
2.4449999999999998,-0.18662700624704534,-0.097219226094690053,-1.633643121490101,1.2092840596475778,-1.633643121490101,1.2092840596475778,-1.633643121490101,1.2092840596475778
2.4455999999999998,-0.18668691293694109,-0.10247174519775971,-1.6350819866696604,1.2101432453828131,-1.6350819866696604,1.2101432453828131,-1.6350819866696604,1.2101432453828131
2.4461999999999997,-0.1867499711066293,-0.10772391676455093,-1.6366010304612604,1.2110230882546276,-1.6366010304612604,1.2110230882546276,-1.6366010304612604,1.2110230882546276
2.4467999999999996,-0.18681618055357949,-0.11297573766350789,-1.6382002275744891,1.2119236147011048,-1.6382002275744891,1.2119236147011048,-1.6382002275744891,1.2119236147011048
2.4473999999999996,-0.18688554107370914,-0.11822720476025918,-1.6398795521849614,1.2128448526410391,-1.6398795521849614,1.2128448526410391,-1.6398795521849614,1.2128448526410391
2.448,-0.18695805246139052,-0.12347831491746666,-1.6416389779335545,1.2137868314729463,-1.6416389779335545,1.2137868314729463,-1.6416389779335545,1.2137868314729463
2.4485999999999999,-0.18703371450945699,-0.12872906499465497,-1.6434784779255913,1.2147495820740826,-1.6434784779255913,1.2147495820740826,-1.6434784779255913,1.2147495820740826
2.4491999999999998,-0.18711252700921011,-0.13397945184807977,-1.6453980247299835,1.2157331367994715,-1.6453980247299835,1.2157331367994715,-1.6453980247299835,1.2157331367994715
2.4497999999999998,-0.18719448975042588,-0.13922947233055724,-1.6473975903783205,1.2167375294808505,-1.6473975903783205,1.2167375294808505,-1.6473975903783205,1.2167375294808505
2.4503999999999997,-0.18727960252136172,-0.14447912329131293,-1.6494771463639177,1.2177627954256529,-1.6494771463639177,1.2177627954256529,-1.6494771463639177,1.2177627954256529
2.4509999999999996,-0.18736786510876288,-0.14972840157582679,-1.6516366636408131,1.2188089714159371,-1.6516366636408131,1.2188089714159371,-1.6516366636408131,1.2188089714159371
2.4516,-0.18745927729786907,-0.15497730402568205,-1.6538761126227224,1.2198760957072956,-1.6538761126227224,1.2198760957072956,-1.6538761126227224,1.2198760957072956
2.4521999999999999,-0.1875538388724213,-0.16022582747839464,-1.6561954631819402,1.2209642080277519,-1.6561954631819402,1.2209642080277519,-1.6561954631819402,1.2209642080277519
2.4527999999999999,-0.1876515496146684,-0.16547396876728154,-1.6585946846482056,1.2220733495766449,-1.6585946846482056,1.2220733495766449,-1.6585946846482056,1.2220733495766449
2.4533999999999998,-0.18775240930537376,-0.17072172472129024,-1.6610737458075118,1.2232035630234588,-1.6610737458075118,1.2232035630234588,-1.6610737458075118,1.2232035630234588
2.4539999999999997,-0.187856416440768,-0.17596909205200126,-1.663632604247006,1.224354888255311,-1.663632604247006,1.224354888255311,-1.663632604247006,1.224354888255311
2.4545999999999997,-0.18796357100711383,-0.1812160675974962,-1.6662712293945641,1.2255273715556925,-1.6662712293945641,1.2255273715556925,-1.6662712293945641,1.2255273715556925
2.4551999999999996,-0.18807387362186406,-0.18646264824667488,-1.6689895953826515,1.226721062778056,-1.6689895953826515,1.226721062778056,-1.6689895953826515,1.226721062778056
2.4558,-0.1881873240481903,-0.19170883080844575,-1.6717876687129218,1.2279360104181709,-1.6717876687129218,1.2279360104181709,-1.6717876687129218,1.2279360104181709
2.4563999999999999,-0.18830392204749283,-0.1969546120865367,-1.6746654153340794,1.2291722644344727,-1.6746654153340794,1.2291722644344727,-1.6746654153340794,1.2291722644344727
2.4569999999999999,-0.18842366737940397,-0.20219998887936358,-1.6776228006403999,1.2304298762468004,-1.6776228006403999,1.2304298762468004,-1.6776228006403999,1.2304298762468004
2.4575999999999998,-0.18854655980179061,-0.20744495797985879,-1.6806597894701849,1.2317088987350484,-1.6806597894701849,1.2317088987350484,-1.6806597894701849,1.2317088987350484
2.4581999999999997,-0.18867259907075729,-0.21268951617532009,-1.6837763461041835,1.2330093862378035,-1.6837763461041835,1.2330093862378035,-1.6837763461041835,1.2330093862378035
2.4587999999999997,-0.1888017849406487,-0.2179336602472553,-1.68697243426396,1.2343313945509777,-1.68697243426396,1.2343313945509777,-1.68697243426396,1.2343313945509777
2.4593999999999996,-0.18893411716405312,-0.22317738697122683,-1.6902480171102248,1.2356749809264134,-1.6902480171102248,1.2356749809264134,-1.6902480171102248,1.2356749809264134
2.46,-0.18906959549180477,-0.22842069311670041,-1.6936030572411125,1.2370402040704604,-1.6936030572411125,1.2370402040704604,-1.6936030572411125,1.2370402040704604
2.4605999999999999,-0.18920821967298684,-0.23366357544687388,-1.6970375166904106,1.2384271241425253,-1.6970375166904106,1.2384271241425253,-1.6970375166904106,1.2384271241425253
2.4611999999999998,-0.18934998945493464,-0.23890603071854558,-1.7005513569257606,1.2398358027536194,-1.7005513569257606,1.2398358027536194,-1.7005513569257606,1.2398358027536194
2.4617999999999998,-0.18949490458323801,-0.24414805568194328,-1.7041445388467951,1.2412663029648474,-1.7041445388467951,1.2412663029648474,-1.7041445388467951,1.2412663029648474
