"Time","PID.D.x","PID.I.y","body.phi","prismatic.s","prismatic.v","revolute.w"
0.44399999999999995,0.081712046275039446,-3.4744309212977644e-11,0.086199737200668675,1.3459954718496776,0.9912236837665257,0.16263443905680117
0.44459999999999994,0.081846121836333927,-3.4692560210249947e-11,0.086296806857965896,1.3465887711045859,0.98644154296118336,0.16093150422847755
0.44519999999999998,0.081979088497258212,-3.4640753267977559e-11,0.086392856045033509,1.3471792041407402,0.9816698648965867,0.15923298139484104
0.44579999999999997,0.082110948905386963,-3.4588888997227302e-11,0.086487887405192254,1.3477667772290085,0.97690865253707038,0.15753886913316745
0.44639999999999996,0.082241706042772991,-3.4536968036388695e-11,0.086581903814894154,1.348351497165992,0.97215790479005071,0.1558491638477508
0.44699999999999995,0.082371362339217852,-3.4484990974568493e-11,0.08667490776363386,1.3489333698854598,0.96741762701297629,0.15416386544982338
0.44759999999999994,0.082499920391333581,-3.443295841371521e-11,0.086766901856780473,1.3495124015843118,0.96268782249323803,0.15248297275164066
0.44819999999999999,0.082627382850074427,-3.4380870958904782e-11,0.086857888736925432,1.3500885985464381,0.957968493780887,0.1508064841868994
0.44879999999999998,0.082753752366063638,-3.4328729213619383e-11,0.086947871045645886,1.3506619670570845,0.95325964333654112,0.14913439816095281
0.44939999999999997,0.082879031589568872,-3.4276533779747503e-11,0.087036851423483635,1.3512325134027863,0.94856127353175523,0.14746671305097528
0.44999999999999996,0.083003223170477453,-3.4224285257584002e-11,0.087124832509923977,1.3518002438713075,0.94387338664939746,0.14580342720612838
0.45059999999999995,0.08312632975827168,-3.4171984245830263e-11,0.087211816943374779,1.3523651647515753,0.93919598488402101,0.14414453894772633
0.45119999999999993,0.083248354002004213,-3.4119631341594168e-11,0.087297807361145202,1.3529272823336205,0.93452907034223909,0.14249004656940134
0.45179999999999998,0.083369298550273405,-3.406722714039027e-11,0.087382806399424612,1.3534866029085129,0.92987264504309697,0.14083994833726923
0.45239999999999997,0.083489166051198549,-3.4014772236139885e-11,0.087466816693261548,1.3540431327682978,0.92522671091844777,0.13919424249009535
0.45299999999999996,0.083607959152395245,-3.3962267221171069e-11,0.087549840876542606,1.3545968782059341,0.92059126981332251,0.13755292723945906
0.45359999999999995,0.083725680500950764,-3.3909712686218785e-11,0.087631881581971313,1.3551478455152313,0.91596632348630669,0.13591600076992025
0.45419999999999994,0.083842332743399348,-3.3857109220424988e-11,0.087712941441047007,1.3556960409907859,0.91135187360991265,0.13428346123918433
0.45479999999999998,0.08395791852569752,-3.380445741133864e-11,0.087793023084043825,1.3562414709279196,0.9067479217709522,0.13265530677826784
0.45539999999999997,0.084072440493199369,-3.3751757844915868e-11,0.087872129139989458,1.3567841416226152,0.90215446947091271,0.13103153549166424
0.45599999999999996,0.084185901290631998,-3.369901110552002e-11,0.087950262236644178,1.3573240593714542,0.89757151812632785,0.12941214545750895
0.45659999999999995,0.084298303562070756,-3.3646217775921712e-11,0.08802742500047965,1.357861230471554,0.89299906906915183,0.12779713472774515
0.45719999999999994,0.084409649950914586,-3.3593378437298946e-11,0.088103620056657894,1.3583956612205059,0.88843712354713422,0.12618650132828921
0.45779999999999998,0.084519943099861369,-3.3540493669237197e-11,0.088178850029010172,1.3589273579163093,0.88388568272419177,0.12458024325919606
0.45839999999999997,0.084629185650883218,-3.3487564049729473e-11,0.088253117540015802,1.3594563268573121,0.87934474768078386,0.12297835849482537
0.45899999999999996,0.08473738024520179,-3.3434590155176376e-11,0.088326425210781198,1.3599825743421463,0.87481431941428345,0.12138084498400609
0.45959999999999995,0.084844529523263712,-3.338157256038629e-11,0.088398775661018628,1.3605061066696644,0.87029439883935333,0.11978770065020251
0.46019999999999994,0.084950636124715789,-3.33285118385753e-11,0.088470171509025183,1.361026930138878,0.86578498678831672,0.11819892339167982
0.46079999999999999,0.085055702688380461,-3.3275408561367401e-11,0.088540615371661704,1.3615450510488938,0.86128608401153328,0.11661451108166919
0.46139999999999998,0.085159731852230858,-3.3222263298794566e-11,0.088610109864331627,1.3620604756988508,0.85679769117777271,0.11503446156853413
0.46199999999999997,0.085262726508247524,-3.3169076647726141e-11,0.088678657823413137,1.3625732108983573,0.85231980590877199,0.1134587709335943
0.46259999999999996,0.085364689097259597,-3.3115849153218489e-11,0.088746261690816342,1.3630832625551201,0.84785243098459906,0.11188743831151499
0.46319999999999995,0.085465622242287473,-3.3062581379160662e-11,0.088812924066747845,1.3635906369434483,0.84339556697411966,0.11032046156083868
0.46379999999999993,0.085565528581313,-3.3009273889624578e-11,0.08887864756375774,1.364095340369297,0.8389492141809809,0.10875783840714737
0.46439999999999998,0.085664410751498832,-3.295592724710757e-11,0.088943434792966972,1.3645973791386448,0.8345133728273223,0.10719956655093421
0.46499999999999997,0.085762271389166575,-3.2902542012532851e-11,0.089007288364048753,1.3650967595574397,0.83008804305411821,0.10564564366775055
0.46559999999999996,0.085859113129774914,-3.2849118745249875e-11,0.089070210885209861,1.3655934879315397,0.82567322492151585,0.10409606740835145
0.46619999999999995,0.085954938607897782,-3.2795658003034738e-11,0.089132204963172007,1.3660875705666549,0.82126891840917937,0.10255083539884254
0.46679999999999994,0.08604975045720234,-3.274216034209056e-11,0.089193273203153164,1.3665790137682925,0.81687512341662893,0.10100994524082632
0.46739999999999998,0.086143551310427197,-3.2688626317047899e-11,0.089253418208848925,1.3670678238416978,0.81249183976358119,0.099473394511548366
0.46799999999999997,0.086236343799360626,-3.2635056480965155e-11,0.089312642582413795,1.3675540070917971,0.80811906719029336,0.09794118076404433
