"Time","prismatic.s","prismatic.v","distance.distance","absolutePosition.r[1]","absolutePosition.r[2]","absolutePosition.phi","absolutePosition1.r[1]","absolutePosition1.r[2]","absolutePosition1.phi","absolutePosition3.r[1]","absolutePosition3.r[2]","absolutePosition3.phi","relativePosition.r_rel[1]","relativePosition.r_rel[2]","relativePosition.phi_rel","relativePosition1.r_rel[1]","relativePosition1.r_rel[2]","relativePosition1.phi_rel","relativePosition2.r_rel[1]","relativePosition2.r_rel[2]","relativePosition2.phi_rel","relativePosition3.r_rel[1]","relativePosition3.r_rel[2]","relativePosition3.phi_rel"
0.0036000000000000003,0.49639999999999995,-1,0.49639999999999995,0.49639999999999995,0,0,0.49639999999999995,0,0,0.47470968086005022,-0.14513331422436837,-0.29670597283903999,0.49639999999999995,0,0,0.49639999999999995,0,0,0.49639999999999995,0,0,0.47470968086005022,-0.14513331422436837,0
0.0038,0.49619999999999997,-1,0.49619999999999997,0.49619999999999997,0,0,0.49619999999999997,0,0,0.47451841990885762,-0.14507483988342382,-0.29670597283903999,0.49619999999999997,0,0,0.49619999999999997,0,0,0.49619999999999997,0,0,0.47451841990885762,-0.14507483988342382,0
0.0040000000000000001,0.49599999999999994,-1,0.49599999999999994,0.49599999999999994,0,0,0.49599999999999994,0,0,0.47432715895766497,-0.14501636554247926,-0.29670597283903999,0.49599999999999994,0,0,0.49599999999999994,0,0,0.49599999999999994,0,0,0.47432715895766497,-0.14501636554247926,0
0.0042000000000000006,0.49579999999999996,-1,0.49579999999999996,0.49579999999999996,0,0,0.49579999999999996,0,0,0.47413589800647238,-0.14495789120153471,-0.29670597283903999,0.49579999999999996,0,0,0.49579999999999996,0,0,0.49579999999999996,0,0,0.47413589800647238,-0.14495789120153471,0
0.0044000000000000003,0.49559999999999998,-1,0.49559999999999998,0.49559999999999998,0,0,0.49559999999999998,0,0,0.47394463705527978,-0.14489941686059019,-0.29670597283903999,0.49559999999999998,0,0,0.49559999999999998,0,0,0.49559999999999998,0,0,0.47394463705527978,-0.14489941686059019,0
0.0045999999999999999,0.49539999999999995,-1,0.49539999999999995,0.49539999999999995,0,0,0.49539999999999995,0,0,0.47375337610408713,-0.14484094251964563,-0.29670597283903999,0.49539999999999995,0,0,0.49539999999999995,0,0,0.49539999999999995,0,0,0.47375337610408713,-0.14484094251964563,0
0.0048000000000000004,0.49519999999999997,-1,0.49519999999999997,0.49519999999999997,0,0,0.49519999999999997,0,0,0.47356211515289459,-0.14478246817870108,-0.29670597283903999,0.49519999999999997,0,0,0.49519999999999997,0,0,0.49519999999999997,0,0,0.47356211515289459,-0.14478246817870108,0
0.0050000000000000001,0.49499999999999994,-1,0.49499999999999994,0.49499999999999994,0,0,0.49499999999999994,0,0,0.47337085420170194,-0.14472399383775653,-0.29670597283903999,0.49499999999999994,0,0,0.49499999999999994,0,0,0.49499999999999994,0,0,0.47337085420170194,-0.14472399383775653,0
0.0052000000000000006,0.49479999999999996,-1,0.49479999999999996,0.49479999999999996,0,0,0.49479999999999996,0,0,0.47317959325050934,-0.14466551949681197,-0.29670597283903999,0.49479999999999996,0,0,0.49479999999999996,0,0,0.49479999999999996,0,0,0.47317959325050934,-0.14466551949681197,0
0.0054000000000000003,0.49459999999999998,-1,0.49459999999999998,0.49459999999999998,0,0,0.49459999999999998,0,0,0.47298833229931675,-0.14460704515586745,-0.29670597283903999,0.49459999999999998,0,0,0.49459999999999998,0,0,0.49459999999999998,0,0,0.47298833229931675,-0.14460704515586745,0
0.0055999999999999999,0.49439999999999995,-1,0.49439999999999995,0.49439999999999995,0,0,0.49439999999999995,0,0,0.4727970713481241,-0.14454857081492289,-0.29670597283903999,0.49439999999999995,0,0,0.49439999999999995,0,0,0.49439999999999995,0,0,0.4727970713481241,-0.14454857081492289,0
0.0058000000000000005,0.49419999999999997,-1,0.49419999999999997,0.49419999999999997,0,0,0.49419999999999997,0,0,0.47260581039693156,-0.14449009647397834,-0.29670597283903999,0.49419999999999997,0,0,0.49419999999999997,0,0,0.49419999999999997,0,0,0.47260581039693156,-0.14449009647397834,0
0.0060000000000000001,0.49399999999999994,-1,0.49399999999999994,0.49399999999999994,0,0,0.49399999999999994,0,0,0.47241454944573891,-0.14443162213303379,-0.29670597283903999,0.49399999999999994,0,0,0.49399999999999994,0,0,0.49399999999999994,0,0,0.47241454944573891,-0.14443162213303379,0
0.0062000000000000006,0.49379999999999996,-1,0.49379999999999996,0.49379999999999996,0,0,0.49379999999999996,0,0,0.47222328849454631,-0.14437314779208923,-0.29670597283903999,0.49379999999999996,0,0,0.49379999999999996,0,0,0.49379999999999996,0,0,0.47222328849454631,-0.14437314779208923,0
0.0064000000000000003,0.49359999999999998,-1,0.49359999999999998,0.49359999999999998,0,0,0.49359999999999998,0,0,0.47203202754335372,-0.14431467345114471,-0.29670597283903999,0.49359999999999998,0,0,0.49359999999999998,0,0,0.49359999999999998,0,0,0.47203202754335372,-0.14431467345114471,0
0.0066,0.49339999999999995,-1,0.49339999999999995,0.49339999999999995,0,0,0.49339999999999995,0,0,0.47184076659216106,-0.14425619911020016,-0.29670597283903999,0.49339999999999995,0,0,0.49339999999999995,0,0,0.49339999999999995,0,0,0.47184076659216106,-0.14425619911020016,0
0.0068000000000000005,0.49319999999999997,-1,0.49319999999999997,0.49319999999999997,0,0,0.49319999999999997,0,0,0.47164950564096852,-0.1441977247692556,-0.29670597283903999,0.49319999999999997,0,0,0.49319999999999997,0,0,0.49319999999999997,0,0,0.47164950564096852,-0.1441977247692556,0
0.0070000000000000001,0.49299999999999994,-1,0.49299999999999994,0.49299999999999994,0,0,0.49299999999999994,0,0,0.47145824468977587,-0.14413925042831105,-0.29670597283903999,0.49299999999999994,0,0,0.49299999999999994,0,0,0.49299999999999994,0,0,0.47145824468977587,-0.14413925042831105,0
0.0072000000000000007,0.49279999999999996,-1,0.49279999999999996,0.49279999999999996,0,0,0.49279999999999996,0,0,0.47126698373858328,-0.1440807760873665,-0.29670597283903999,0.49279999999999996,0,0,0.49279999999999996,0,0,0.49279999999999996,0,0,0.47126698373858328,-0.1440807760873665,0
0.0074000000000000003,0.49259999999999998,-1,0.49259999999999998,0.49259999999999998,0,0,0.49259999999999998,0,0,0.47107572278739068,-0.14402230174642197,-0.29670597283903999,0.49259999999999998,0,0,0.49259999999999998,0,0,0.49259999999999998,0,0,0.47107572278739068,-0.14402230174642197,0
0.0076,0.49239999999999995,-1,0.49239999999999995,0.49239999999999995,0,0,0.49239999999999995,0,0,0.47088446183619803,-0.14396382740547739,-0.29670597283903999,0.49239999999999995,0,0,0.49239999999999995,0,0,0.49239999999999995,0,0,0.47088446183619803,-0.14396382740547739,0
0.0078000000000000005,0.49219999999999997,-1,0.49219999999999997,0.49219999999999997,0,0,0.49219999999999997,0,0,0.47069320088500549,-0.14390535306453286,-0.29670597283903999,0.49219999999999997,0,0,0.49219999999999997,0,0,0.49219999999999997,0,0,0.47069320088500549,-0.14390535306453286,0
0.0080000000000000002,0.49199999999999999,-1,0.49199999999999999,0.49199999999999999,0,0,0.49199999999999999,0,0,0.4705019399338129,-0.14384687872358831,-0.29670597283903999,0.49199999999999999,0,0,0.49199999999999999,0,0,0.49199999999999999,0,0,0.4705019399338129,-0.14384687872358831,0
0.0082000000000000007,0.49179999999999996,-1,0.49179999999999996,0.49179999999999996,0,0,0.49179999999999996,0,0,0.47031067898262024,-0.14378840438264376,-0.29670597283903999,0.49179999999999996,0,0,0.49179999999999996,0,0,0.49179999999999996,0,0,0.47031067898262024,-0.14378840438264376,0
0.0084000000000000012,0.49159999999999998,-1,0.49159999999999998,0.49159999999999998,0,0,0.49159999999999998,0,0,0.47011941803142765,-0.14372993004169921,-0.29670597283903999,0.49159999999999998,0,0,0.49159999999999998,0,0,0.49159999999999998,0,0,0.47011941803142765,-0.14372993004169921,0
0.0086,0.49139999999999995,-1,0.49139999999999995,0.49139999999999995,0,0,0.49139999999999995,0,0,0.469928157080235,-0.14367145570075465,-0.29670597283903999,0.49139999999999995,0,0,0.49139999999999995,0,0,0.49139999999999995,0,0,0.469928157080235,-0.14367145570075465,0
0.0088000000000000005,0.49119999999999997,-1,0.49119999999999997,0.49119999999999997,0,0,0.49119999999999997,0,0,0.46973689612904246,-0.14361298135981013,-0.29670597283903999,0.49119999999999997,0,0,0.49119999999999997,0,0,0.49119999999999997,0,0,0.46973689612904246,-0.14361298135981013,0
0.0090000000000000011,0.49099999999999999,-1,0.49099999999999999,0.49099999999999999,0,0,0.49099999999999999,0,0,0.46954563517784986,-0.14355450701886557,-0.29670597283903999,0.49099999999999999,0,0,0.49099999999999999,0,0,0.49099999999999999,0,0,0.46954563517784986,-0.14355450701886557,0
0.0091999999999999998,0.49079999999999996,-1,0.49079999999999996,0.49079999999999996,0,0,0.49079999999999996,0,0,0.46935437422665721,-0.14349603267792102,-0.29670597283903999,0.49079999999999996,0,0,0.49079999999999996,0,0,0.49079999999999996,0,0,0.46935437422665721,-0.14349603267792102,0
0.0094000000000000004,0.49059999999999998,-1,0.49059999999999998,0.49059999999999998,0,0,0.49059999999999998,0,0,0.46916311327546462,-0.14343755833697647,-0.29670597283903999,0.49059999999999998,0,0,0.49059999999999998,0,0,0.49059999999999998,0,0,0.46916311327546462,-0.14343755833697647,0
0.0096000000000000009,0.49039999999999995,-1,0.49039999999999995,0.49039999999999995,0,0,0.49039999999999995,0,0,0.46897185232427196,-0.14337908399603191,-0.29670597283903999,0.49039999999999995,0,0,0.49039999999999995,0,0,0.49039999999999995,0,0,0.46897185232427196,-0.14337908399603191,0
0.0097999999999999997,0.49019999999999997,-1,0.49019999999999997,0.49019999999999997,0,0,0.49019999999999997,0,0,0.46878059137307937,-0.14332060965508739,-0.29670597283903999,0.49019999999999997,0,0,0.49019999999999997,0,0,0.49019999999999997,0,0,0.46878059137307937,-0.14332060965508739,0
0.01,0.48999999999999999,-1,0.48999999999999999,0.48999999999999999,0,0,0.48999999999999999,0,0,0.46858933042188683,-0.14326213531414284,-0.29670597283903999,0.48999999999999999,0,0,0.48999999999999999,0,0,0.48999999999999999,0,0,0.46858933042188683,-0.14326213531414284,0
0.010200000000000001,0.48979999999999996,-1,0.48979999999999996,0.48979999999999996,0,0,0.48979999999999996,0,0,0.46839806947069418,-0.14320366097319828,-0.29670597283903999,0.48979999999999996,0,0,0.48979999999999996,0,0,0.48979999999999996,0,0,0.46839806947069418,-0.14320366097319828,0
0.010400000000000001,0.48959999999999998,-1,0.48959999999999998,0.48959999999999998,0,0,0.48959999999999998,0,0,0.46820680851950158,-0.14314518663225373,-0.29670597283903999,0.48959999999999998,0,0,0.48959999999999998,0,0,0.48959999999999998,0,0,0.46820680851950158,-0.14314518663225373,0
0.0106,0.48939999999999995,-1,0.48939999999999995,0.48939999999999995,0,0,0.48939999999999995,0,0,0.46801554756830893,-0.14308671229130918,-0.29670597283903999,0.48939999999999995,0,0,0.48939999999999995,0,0,0.48939999999999995,0,0,0.46801554756830893,-0.14308671229130918,0
0.010800000000000001,0.48919999999999997,-1,0.48919999999999997,0.48919999999999997,0,0,0.48919999999999997,0,0,0.46782428661711634,-0.14302823795036465,-0.29670597283903999,0.48919999999999997,0,0,0.48919999999999997,0,0,0.48919999999999997,0,0,0.46782428661711634,-0.14302823795036465,0
0.011000000000000001,0.48899999999999999,-1,0.48899999999999999,0.48899999999999999,0,0,0.48899999999999999,0,0,0.4676330256659238,-0.1429697636094201,-0.29670597283903999,0.48899999999999999,0,0,0.48899999999999999,0,0,0.48899999999999999,0,0,0.4676330256659238,-0.1429697636094201,0
0.0112,0.48879999999999996,-1,0.48879999999999996,0.48879999999999996,0,0,0.48879999999999996,0,0,0.46744176471473114,-0.14291128926847554,-0.29670597283903999,0.48879999999999996,0,0,0.48879999999999996,0,0,0.48879999999999996,0,0,0.46744176471473114,-0.14291128926847554,0
0.0114,0.48859999999999998,-1,0.48859999999999998,0.48859999999999998,0,0,0.48859999999999998,0,0,0.46725050376353855,-0.14285281492753099,-0.29670597283903999,0.48859999999999998,0,0,0.48859999999999998,0,0,0.48859999999999998,0,0,0.46725050376353855,-0.14285281492753099,0
0.011600000000000001,0.48839999999999995,-1,0.48839999999999995,0.48839999999999995,0,0,0.48839999999999995,0,0,0.4670592428123459,-0.14279434058658644,-0.29670597283903999,0.48839999999999995,0,0,0.48839999999999995,0,0,0.48839999999999995,0,0,0.4670592428123459,-0.14279434058658644,0
0.0118,0.48819999999999997,-1,0.48819999999999997,0.48819999999999997,0,0,0.48819999999999997,0,0,0.4668679818611533,-0.14273586624564188,-0.29670597283903999,0.48819999999999997,0,0,0.48819999999999997,0,0,0.48819999999999997,0,0,0.4668679818611533,-0.14273586624564188,0
0.012,0.48799999999999999,-1,0.48799999999999999,0.48799999999999999,0,0,0.48799999999999999,0,0,0.46667672090996076,-0.14267739190469736,-0.29670597283903999,0.48799999999999999,0,0,0.48799999999999999,0,0,0.48799999999999999,0,0,0.46667672090996076,-0.14267739190469736,0
0.012200000000000001,0.48779999999999996,-1,0.48779999999999996,0.48779999999999996,0,0,0.48779999999999996,0,0,0.46648545995876811,-0.14261891756375281,-0.29670597283903999,0.48779999999999996,0,0,0.48779999999999996,0,0,0.48779999999999996,0,0,0.46648545995876811,-0.14261891756375281,0
0.012400000000000001,0.48759999999999998,-1,0.48759999999999998,0.48759999999999998,0,0,0.48759999999999998,0,0,0.46629419900757552,-0.14256044322280825,-0.29670597283903999,0.48759999999999998,0,0,0.48759999999999998,0,0,0.48759999999999998,0,0,0.46629419900757552,-0.14256044322280825,0
0.0126,0.48739999999999994,-1,0.48739999999999994,0.48739999999999994,0,0,0.48739999999999994,0,0,0.46610293805638287,-0.1425019688818637,-0.29670597283903999,0.48739999999999994,0,0,0.48739999999999994,0,0,0.48739999999999994,0,0,0.46610293805638287,-0.1425019688818637,0
0.012800000000000001,0.48719999999999997,-1,0.48719999999999997,0.48719999999999997,0,0,0.48719999999999997,0,0,0.46591167710519027,-0.14244349454091915,-0.29670597283903999,0.48719999999999997,0,0,0.48719999999999997,0,0,0.48719999999999997,0,0,0.46591167710519027,-0.14244349454091915,0
0.013000000000000001,0.48699999999999999,-1,0.48699999999999999,0.48699999999999999,0,0,0.48699999999999999,0,0,0.46572041615399773,-0.14238502019997462,-0.29670597283903999,0.48699999999999999,0,0,0.48699999999999999,0,0,0.48699999999999999,0,0,0.46572041615399773,-0.14238502019997462,0
0.0132,0.48679999999999995,-1,0.48679999999999995,0.48679999999999995,0,0,0.48679999999999995,0,0,0.46552915520280508,-0.14232654585903007,-0.29670597283903999,0.48679999999999995,0,0,0.48679999999999995,0,0,0.48679999999999995,0,0,0.46552915520280508,-0.14232654585903007,0
0.0134,0.48659999999999998,-1,0.48659999999999998,0.48659999999999998,0,0,0.48659999999999998,0,0,0.46533789425161248,-0.14226807151808551,-0.29670597283903999,0.48659999999999998,0,0,0.48659999999999998,0,0,0.48659999999999998,0,0,0.46533789425161248,-0.14226807151808551,0
0.013600000000000001,0.4864,-1,0.4864,0.4864,0,0,0.4864,0,0,0.46514663330041989,-0.14220959717714096,-0.29670597283903999,0.4864,0,0,0.4864,0,0,0.4864,0,0,0.46514663330041989,-0.14220959717714096,0
0.013800000000000002,0.48619999999999997,-1,0.48619999999999997,0.48619999999999997,0,0,0.48619999999999997,0,0,0.46495537234922724,-0.14215112283619641,-0.29670597283903999,0.48619999999999997,0,0,0.48619999999999997,0,0,0.48619999999999997,0,0,0.46495537234922724,-0.14215112283619641,0
0.014,0.48599999999999999,-1,0.48599999999999999,0.48599999999999999,0,0,0.48599999999999999,0,0,0.4647641113980347,-0.14209264849525188,-0.29670597283903999,0.48599999999999999,0,0,0.48599999999999999,0,0,0.48599999999999999,0,0,0.4647641113980347,-0.14209264849525188,0
0.014200000000000001,0.48579999999999995,-1,0.48579999999999995,0.48579999999999995,0,0,0.48579999999999995,0,0,0.46457285044684205,-0.1420341741543073,-0.29670597283903999,0.48579999999999995,0,0,0.48579999999999995,0,0,0.48579999999999995,0,0,0.46457285044684205,-0.1420341741543073,0
0.014400000000000001,0.48559999999999998,-1,0.48559999999999998,0.48559999999999998,0,0,0.48559999999999998,0,0,0.46438158949564945,-0.14197569981336278,-0.29670597283903999,0.48559999999999998,0,0,0.48559999999999998,0,0,0.48559999999999998,0,0,0.46438158949564945,-0.14197569981336278,0
0.0146,0.4854,-1,0.4854,0.4854,0,0,0.4854,0,0,0.46419032854445685,-0.14191722547241822,-0.29670597283903999,0.4854,0,0,0.4854,0,0,0.4854,0,0,0.46419032854445685,-0.14191722547241822,0
0.014800000000000001,0.48519999999999996,-1,0.48519999999999996,0.48519999999999996,0,0,0.48519999999999996,0,0,0.4639990675932642,-0.14185875113147367,-0.29670597283903999,0.48519999999999996,0,0,0.48519999999999996,0,0,0.48519999999999996,0,0,0.4639990675932642,-0.14185875113147367,0
0.015000000000000001,0.48499999999999999,-1,0.48499999999999999,0.48499999999999999,0,0,0.48499999999999999,0,0,0.46380780664207166,-0.14180027679052915,-0.29670597283903999,0.48499999999999999,0,0,0.48499999999999999,0,0,0.48499999999999999,0,0,0.46380780664207166,-0.14180027679052915,0
0.0152,0.48479999999999995,-1,0.48479999999999995,0.48479999999999995,0,0,0.48479999999999995,0,0,0.46361654569087901,-0.14174180244958456,-0.29670597283903999,0.48479999999999995,0,0,0.48479999999999995,0,0,0.48479999999999995,0,0,0.46361654569087901,-0.14174180244958456,0
0.0154,0.48459999999999998,-1,0.48459999999999998,0.48459999999999998,0,0,0.48459999999999998,0,0,0.46342528473968642,-0.14168332810864004,-0.29670597283903999,0.48459999999999998,0,0,0.48459999999999998,0,0,0.48459999999999998,0,0,0.46342528473968642,-0.14168332810864004,0
0.015600000000000001,0.4844,-1,0.4844,0.4844,0,0,0.4844,0,0,0.46323402378849382,-0.14162485376769549,-0.29670597283903999,0.4844,0,0,0.4844,0,0,0.4844,0,0,0.46323402378849382,-0.14162485376769549,0
0.015800000000000002,0.48419999999999996,-1,0.48419999999999996,0.48419999999999996,0,0,0.48419999999999996,0,0,0.46304276283730117,-0.14156637942675093,-0.29670597283903999,0.48419999999999996,0,0,0.48419999999999996,0,0,0.48419999999999996,0,0,0.46304276283730117,-0.14156637942675093,0
0.016,0.48399999999999999,-1,0.48399999999999999,0.48399999999999999,0,0,0.48399999999999999,0,0,0.46285150188610857,-0.14150790508580638,-0.29670597283903999,0.48399999999999999,0,0,0.48399999999999999,0,0,0.48399999999999999,0,0,0.46285150188610857,-0.14150790508580638,0
0.016199999999999999,0.48380000000000001,-1,0.48380000000000001,0.48380000000000001,0,0,0.48380000000000001,0,0,0.46266024093491603,-0.14144943074486185,-0.29670597283903999,0.48380000000000001,0,0,0.48380000000000001,0,0,0.48380000000000001,0,0,0.46266024093491603,-0.14144943074486185,0
0.016400000000000001,0.48359999999999997,-1,0.48359999999999997,0.48359999999999997,0,0,0.48359999999999997,0,0,0.46246897998372338,-0.1413909564039173,-0.29670597283903999,0.48359999999999997,0,0,0.48359999999999997,0,0,0.48359999999999997,0,0,0.46246897998372338,-0.1413909564039173,0
0.0166,0.4834,-1,0.4834,0.4834,0,0,0.4834,0,0,0.46227771903253079,-0.14133248206297275,-0.29670597283903999,0.4834,0,0,0.4834,0,0,0.4834,0,0,0.46227771903253079,-0.14133248206297275,0
0.016800000000000002,0.48319999999999996,-1,0.48319999999999996,0.48319999999999996,0,0,0.48319999999999996,0,0,0.46208645808133814,-0.14127400772202819,-0.29670597283903999,0.48319999999999996,0,0,0.48319999999999996,0,0,0.48319999999999996,0,0,0.46208645808133814,-0.14127400772202819,0
0.017000000000000001,0.48299999999999998,-1,0.48299999999999998,0.48299999999999998,0,0,0.48299999999999998,0,0,0.46189519713014554,-0.14121553338108364,-0.29670597283903999,0.48299999999999998,0,0,0.48299999999999998,0,0,0.48299999999999998,0,0,0.46189519713014554,-0.14121553338108364,0
0.0172,0.48280000000000001,-1,0.48280000000000001,0.48280000000000001,0,0,0.48280000000000001,0,0,0.461703936178953,-0.14115705904013912,-0.29670597283903999,0.48280000000000001,0,0,0.48280000000000001,0,0,0.48280000000000001,0,0,0.461703936178953,-0.14115705904013912,0
0.017400000000000002,0.48259999999999997,-1,0.48259999999999997,0.48259999999999997,0,0,0.48259999999999997,0,0,0.46151267522776035,-0.14109858469919456,-0.29670597283903999,0.48259999999999997,0,0,0.48259999999999997,0,0,0.48259999999999997,0,0,0.46151267522776035,-0.14109858469919456,0
0.017600000000000001,0.4824,-1,0.4824,0.4824,0,0,0.4824,0,0,0.46132141427656775,-0.14104011035825001,-0.29670597283903999,0.4824,0,0,0.4824,0,0,0.4824,0,0,0.46132141427656775,-0.14104011035825001,0
0.0178,0.48219999999999996,-1,0.48219999999999996,0.48219999999999996,0,0,0.48219999999999996,0,0,0.4611301533253751,-0.14098163601730546,-0.29670597283903999,0.48219999999999996,0,0,0.48219999999999996,0,0,0.48219999999999996,0,0,0.4611301533253751,-0.14098163601730546,0
0.018000000000000002,0.48199999999999998,-1,0.48199999999999998,0.48199999999999998,0,0,0.48199999999999998,0,0,0.46093889237418251,-0.1409231616763609,-0.29670597283903999,0.48199999999999998,0,0,0.48199999999999998,0,0,0.48199999999999998,0,0,0.46093889237418251,-0.1409231616763609,0
0.018200000000000001,0.48180000000000001,-1,0.48180000000000001,0.48180000000000001,0,0,0.48180000000000001,0,0,0.46074763142298997,-0.14086468733541638,-0.29670597283903999,0.48180000000000001,0,0,0.48180000000000001,0,0,0.48180000000000001,0,0,0.46074763142298997,-0.14086468733541638,0
0.0184,0.48159999999999997,-1,0.48159999999999997,0.48159999999999997,0,0,0.48159999999999997,0,0,0.46055637047179732,-0.14080621299447182,-0.29670597283903999,0.48159999999999997,0,0,0.48159999999999997,0,0,0.48159999999999997,0,0,0.46055637047179732,-0.14080621299447182,0
0.018600000000000002,0.48139999999999999,-1,0.48139999999999999,0.48139999999999999,0,0,0.48139999999999999,0,0,0.46036510952060472,-0.14074773865352727,-0.29670597283903999,0.48139999999999999,0,0,0.48139999999999999,0,0,0.48139999999999999,0,0,0.46036510952060472,-0.14074773865352727,0
