"Time","body.phi","damper1D.s_rel","damper1D.v_rel","prismatic3D.s","prismatic3D.v","revolute.w"
0.96799999999999997,-0.097405320368596005,0.18846184802996474,0.51505588725297702,-0.006400000000000094,0.20000000000000001,-5.3397352780145235
0.96999999999999997,-0.10807253480576882,0.18947916762417422,0.50225442431481948,-0.0060000000000000938,0.20000000000000001,-5.3274474052771676
0.97199999999999998,-0.1187149340440662,0.19047078958809244,0.48935905058686591,-0.0056000000000000936,0.20000000000000001,-5.3149209121919707
0.97399999999999998,-0.12933205063914244,0.1914365347957756,0.47637700558072449,-0.0052000000000000934,0.20000000000000001,-5.3021637690557775
0.97599999999999998,-0.13992343063539209,0.1923762366393019,0.46331550648413122,-0.0048000000000000959,0.20000000000000001,-5.2891839433236454
0.97799999999999998,-0.15048863056183481,0.19328973860069171,0.45018175130306726,-0.0044000000000000957,0.20000000000000001,-5.2759893973335759
0.97999999999999998,-0.16102723353323217,0.19417690695171905,0.43698282880429579,-0.0040000000000000955,0.20000000000000001,-5.262588005812213
0.98199999999999998,-0.1715388352365548,0.19503761960836358,0.42372577536386791,-0.0036000000000000949,0.20000000000000001,-5.2489875998259059
0.98399999999999999,-0.18202304684177023,0.19587176839941225,0.41041755579108735,-0.0032000000000000977,0.20000000000000001,-5.2351959484688937
0.98599999999999999,-0.19247948573319715,0.19667925178982329,0.39706515262299052,-0.0028000000000000975,0.20000000000000001,-5.2212208577311108
0.98799999999999999,-0.20290779744334655,0.1974599919390114,0.38367531835596203,-0.0024000000000000969,0.20000000000000001,-5.2070698895049592
0.98999999999999999,-0.21330763893921029,0.19821392161778134,0.37025474516505597,-0.0020000000000000968,0.20000000000000001,-5.1927505510898078
0.99199999999999999,-0.22367868292397367,0.19894098751525824,0.35681000760554993,-0.0016000000000000964,0.20000000000000001,-5.1782702288533935
0.99399999999999999,-0.23402060832790009,0.19964114287576895,0.34334771161557331,-0.0012000000000000994,0.20000000000000001,-5.1636363666173546
0.996,-0.24433311787743814,0.20031436096607466,0.3298741882311817,-0.00080000000000009913,0.20000000000000001,-5.1488560960926737
0.998,-0.25461592724844628,0.20096062668323653,0.31639566508010664,-0.00040000000000009863,0.20000000000000001,-5.1339364423338347
1,-0.26486876610082877,0.20157993730244386,0.30291823810397367,-9.8286353955728509e-17,0.20000000000000001,-5.1188842887628878
1.002,-0.27509137327038385,0.20217229878819859,0.28944797718581289,0.00039999999999992082,0.20000000000000001,-5.1037065079603341
1.004,-0.2852835033877329,0.20273773076407084,0.27599075855776378,0.00079999999999992122,0.20000000000000001,-5.0884097531517414
1.006,-0.29544492695590263,0.20327626652216527,0.26255225130408094,0.0011999999999999216,0.20000000000000001,-5.0730004408514917
1.008,-0.30557542620991524,0.20378794983409745,0.24913800322775873,0.0015999999999999222,0.20000000000000001,-5.0574848567682924
1.01,-0.31567479398939252,0.20427283407966343,0.23575347656320522,0.0019999999999999411,0.20000000000000001,-5.0418692012041921
1.012,-0.32574283391317538,0.20473098232472009,0.22240402892303521,0.0023999999999999417,0.20000000000000001,-5.0261595645372203
1.014,-0.33577936573594436,0.20516247125789802,0.20909472749344665,0.0027999999999999423,0.20000000000000001,-5.0103616921777823
1.016,-0.34578421927543007,0.20556738661627746,0.19583053101634315,0.0031999999999999425,0.20000000000000001,-4.9944812138614907
1.018,-0.35575723508168949,0.20594582364788835,0.18261626488049812,0.0035999999999999617,0.20000000000000001,-4.9785236122458549
1.02,-0.36569826191991611,0.20629788523362505,0.16945671869557449,0.0039999999999999619,0.20000000000000001,-4.9624943471482501
1.022,-0.3756071630123658,0.20662368634258602,0.15635634503023382,0.0043999999999999621,0.20000000000000001,-4.9463984703545671
1.024,-0.38548381042871843,0.20692334991794123,0.14331949779719266,0.0047999999999999632,0.20000000000000001,-4.9302409297137775
1.026,-0.39532808614843112,0.20719700758855583,0.13035036769894223,0.0051999999999999824,0.20000000000000001,-4.914026486315338
1.028,-0.40513987948506186,0.20744479785919973,0.11745314771436396,0.0055999999999999826,0.20000000000000001,-4.8977599273165229
1.03,-0.41491909140693845,0.20766686895011191,0.10463168562882508,0.0059999999999999828,0.20000000000000001,-4.8814456179492707
1.032,-0.42466563080269176,0.20786337620598055,0.091889735712763029,0.006399999999999983,0.20000000000000001,-4.8650878253850331
1.034,-0.43437941500141802,0.20803448237329486,0.079230893936923091,0.006799999999999984,0.20000000000000001,-4.8486906349130914
1.036,-0.44406036898954365,0.20818035712502139,0.066658701437054699,0.0072000000000000024,0.20000000000000001,-4.8322580838271625
1.038,-0.45370842578769055,0.20830117703969928,0.054176476245012074,0.0076000000000000026,0.20000000000000001,-4.8157939427535323
1.04,-0.4633235258324368,0.20839712519071191,0.041787378126637985,0.0080000000000000036,0.20000000000000001,-4.7993017994216318
1.042,-0.47290561651967361,0.20846839079886406,0.029494435564333763,0.008400000000000003,0.20000000000000001,-4.7827850933195393
1.044,-0.48245465230245821,0.20851516935140185,0.017300581901878935,0.0088000000000000231,0.20000000000000001,-4.7662471627150369
1.046,-0.49197059404377252,0.2085376619753643,0.0052086128419004752,0.0092000000000000224,0.20000000000000001,-4.749691188765885
1.048,-0.50145340831880003,0.20853607475719324,-0.0067788631801553043,0.0096000000000000234,0.20000000000000001,-4.7331201303226118
1.05,-0.51090306760493953,0.2085106190073289,-0.018659349361733836,0.010000000000000024,0.20000000000000001,-4.7165368223948452
1.052,-0.52031955025678411,0.2084615112134984,-0.030430462249480025,0.010400000000000043,0.20000000000000001,-4.6999439737882422
1.054,-0.52970284061239581,0.20838897314003826,-0.04208991135263087,0.010800000000000044,0.20000000000000001,-4.6833441936028759
1.056,-0.5390529265118077,0.2082932296185884,-0.053635589453114939,0.011200000000000043,0.20000000000000001,-4.6667398718197779
1.0580000000000001,-0.54836980089140741,0.20817450997499973,-0.065065488562501425,0.011600000000000044,0.20000000000000001,-4.6501332897063214
1.0600000000000001,-0.55765346116028547,0.20803304746893311,-0.076377715928979489,0.012000000000000063,0.20000000000000001,-4.6335265984263616
1.0620000000000001,-0.56690391077325608,0.20786908062881396,-0.087570455070773823,0.012400000000000064,0.20000000000000001,-4.616921870738147
1.0640000000000001,-0.57612115452038393,0.20768284922338034,-0.098642048812498051,0.012800000000000065,0.20000000000000001,-4.6003209895213883
1.0660000000000001,-0.5853052015972815,0.2074745968746689,-0.10959093124684774,0.013200000000000064,0.20000000000000001,-4.5837257383566792
1.0680000000000001,-0.59445606444496168,0.20724457006001545,-0.12041564183635813,0.013600000000000065,0.20000000000000001,-4.5671377822480146
1.0700000000000001,-0.60357376101129179,0.20699301999284522,-0.13111480094694747,0.014000000000000085,0.20000000000000001,-4.5505587009416484
1.0720000000000001,-0.61265830973513291,0.20672019841084022,-0.14168714727631568,0.014400000000000085,0.20000000000000001,-4.5339899365756553
1.0740000000000001,-0.62170973216320413,0.20642635975427934,-0.15213151036467351,0.014800000000000086,0.20000000000000001,-4.5174328311826972
1.0760000000000001,-0.63072805238019591,0.20611176067640824,-0.16244681020934179,0.015200000000000085,0.20000000000000001,-4.5008886266780488
1.0780000000000001,-0.63971329844444946,0.20577666121687391,-0.17263205195686099,0.015600000000000103,0.20000000000000001,-4.4843584727096353
1.0800000000000001,-0.64866549975761034,0.20542132260742935,-0.18268632760452225,0.016000000000000104,0.20000000000000001,-4.467843422423357
1.0820000000000001,-0.65758468672755976,0.20504600697785486,-0.19260881315452147,0.016400000000000105,0.20000000000000001,-4.4513444358151562
1.0840000000000001,-0.66647089192427267,0.20465097829891954,-0.20239876280775834,0.016800000000000103,0.20000000000000001,-4.4348623880220011
1.0860000000000001,-0.67532415046192296,0.20423650267848531,-0.21205550975232249,0.017200000000000121,0.20000000000000001,-4.4183980685170203
1.0880000000000001,-0.68414449959068002,0.2038028480093674,-0.22157846267919973,0.017600000000000122,0.20000000000000001,-4.4019521852330366
1.0900000000000001,-0.6929319758309046,0.20335028159315718,-0.23096709626794554,0.018000000000000124,0.20000000000000001,-4.385525374638668
1.0920000000000001,-0.701686617517016,0.20287907221935497,-0.24022095494566728,0.018400000000000125,0.20000000000000001,-4.3691181987116492
1.0940000000000001,-0.71040846431052385,0.20238948974674975,-0.24933965089120341,0.01880000000000014,0.20000000000000001,-4.3527311470957528
1.0960000000000001,-0.71909755854102586,0.20188180618706761,-0.2583228698766174,0.019200000000000141,0.20000000000000001,-4.336364630529955
1.0980000000000001,-0.72775394053915765,0.20135629185928289,-0.26717034276008711,0.019600000000000142,0.20000000000000001,-4.3200190139822725
1.1000000000000001,-0.73637765209545536,0.20081321821088,-0.2758818634354353,0.020000000000000143,0.20000000000000001,-4.3036945960828303
1.1020000000000001,-0.74496873535981034,0.2002528568982514,-0.28445728080327548,0.020400000000000161,0.20000000000000001,-4.2873916185760086
1.1040000000000001,-0.75352723536853028,0.19967548183783054,-0.29289651821472718,0.020800000000000159,0.20000000000000001,-4.2711102432375228
1.1060000000000001,-0.76205319434520491,0.19908136452515038,-0.30119952509247411,0.02120000000000016,0.20000000000000001,-4.2548506095943877
1.1080000000000001,-0.77054665560830149,0.1984707772157647,-0.30936630775659985,0.021600000000000161,0.20000000000000001,-4.238612798281518
1.1100000000000001,-0.7790076624050658,0.19784399195400765,-0.31739691841923851,0.022000000000000162,0.20000000000000001,-4.222396844235349
1.1120000000000001,-0.78743625962572672,0.19720128195603645,-0.32529147169759437,0.02240000000000018,0.20000000000000001,-4.2062027168496705
1.1140000000000001,-0.79583249068737427,0.19654291904734666,-0.33305011149883224,0.022800000000000178,0.20000000000000001,-4.1900303599149487
1.1160000000000001,-0.80419639855734304,0.19586917448153407,-0.34067302043538894,0.023200000000000179,0.20000000000000001,-4.1738796803242568
1.1180000000000001,-0.81252802611023112,0.19518031921475573,-0.34816042239389872,0.02360000000000018,0.20000000000000001,-4.1577505450265626
1.1200000000000001,-0.82082741679827143,0.19447662443468955,-0.35551259013666237,0.024000000000000198,0.20000000000000001,-4.1416427718454907
1.1220000000000001,-0.82909461364551673,0.19375836072299077,-0.36272983238383466,0.024400000000000199,0.20000000000000001,-4.1255561451474883
1.1240000000000001,-0.83732965808791038,0.19302579709206702,-0.36981247905427328,0.024800000000000197,0.20000000000000001,-4.1094904337383955
1.1260000000000001,-0.84553259141746828,0.19227920214546437,-0.37676089761911036,0.025200000000000198,0.20000000000000001,-4.093445371107248
1.1280000000000001,-0.85370345472233711,0.19151884401093816,-0.38357549222681131,0.025600000000000216,0.20000000000000001,-4.077420656504489
1.1300000000000001,-0.8618422892807085,0.19074499064368697,-0.39025670819807406,0.026000000000000217,0.20000000000000001,-4.0614159495226909
1.1320000000000001,-0.86994913409269981,0.18995790779959537,-0.39680499829846644,0.026400000000000218,0.20000000000000001,-4.0454309110187872
1.1340000000000001,-0.87802402791667045,0.18915786067555301,-0.40322084916748868,0.026800000000000216,0.20000000000000001,-4.0294651711013296
1.1360000000000001,-0.88606700876250211,0.18834511347923605,-0.40950477396844653,0.027200000000000234,0.20000000000000001,-4.0135183380707229
1.1380000000000001,-0.89407811512049906,0.18751993041001888,-0.41565732960371848,0.027600000000000235,0.20000000000000001,-3.9975899775633539
1.1400000000000001,-0.90205738285459103,0.18668257311711511,-0.42167907081365114,0.028000000000000237,0.20000000000000001,-3.9816796682663673
1.1420000000000001,-0.91000484746299781,0.18583330251880228,-0.42757058241161949,0.028400000000000238,0.20000000000000001,-3.9657869628402898
1.1440000000000001,-0.91792054342093354,0.18497237825079063,-0.43333246904120765,0.028800000000000235,0.20000000000000001,-3.9499114003743734
1.1460000000000001,-0.92580450541510984,0.18410005964916418,-0.43896537381830519,0.029200000000000254,0.20000000000000001,-3.9340524837920037
1.1480000000000001,-0.93365676589386204,0.18321660374694076,-0.44446993950625396,0.029600000000000255,0.20000000000000001,-3.9182097269951153
1.1500000000000001,-0.94147735647952047,0.18232226640118079,-0.44984682993217601,0.030000000000000256,0.20000000000000001,-3.9023826289029291
1.1520000000000001,-0.94926630777062415,0.18141730211498425,-0.45509672628900671,0.030400000000000257,0.20000000000000001,-3.8865706779681357
1.1539999999999999,-0.95702364996724543,0.18050196452487996,-0.46022033695892345,0.03080000000000023,0.20000000000000001,-3.8707733402731983
1.1559999999999999,-0.96474941187168739,0.17957650557540797,-0.46521838044576708,0.031200000000000228,0.20000000000000001,-3.8549900802852037
1.1579999999999999,-0.97244362081245683,0.17864117543988448,-0.47009158354725822,0.031600000000000232,0.20000000000000001,-3.8392203631029567
1.1599999999999999,-0.98010630317505332,0.17769622293158155,-0.4748406895433066,0.03200000000000023,0.20000000000000001,-3.8234636445401637
1.1619999999999999,-0.98773748454369537,0.1767418955994064,-0.47946646027157847,0.032400000000000248,0.20000000000000001,-3.8077193686172919
1.1639999999999999,-0.99533718961133399,0.17577843963754367,-0.48396967402256719,0.032800000000000253,0.20000000000000001,-3.7919869701474829
1.1659999999999999,-1.0029054412538922,0.1748060991219475,-0.48835110897037526,0.03320000000000025,0.20000000000000001,-3.7762658949205763
1.1679999999999999,-1.0104422614405595,0.17382511672562886,-0.49261155837906406,0.033600000000000255,0.20000000000000001,-3.7605555812270923
1.1699999999999999,-1.0179476710921675,0.17283573358625037,-0.49675182771133175,0.034000000000000273,0.20000000000000001,-3.7448554633886841
1.1719999999999999,-1.0254216905140974,0.17183818963554315,-0.50077274189529231,0.034400000000000271,0.20000000000000001,-3.729164962905124
1.1739999999999999,-1.0328643380621412,0.17083272251085535,-0.50467512075567944,0.034800000000000275,0.20000000000000001,-3.7134835184773611
1.1759999999999999,-1.0402756311973287,0.16981956838359502,-0.50845979748531667,0.035200000000000273,0.20000000000000001,-3.6978105634718772
1.1779999999999999,-1.0476555861991936,0.16879896171118314,-0.51212761295226739,0.035600000000000298,0.20000000000000001,-3.6821455328920387
1.1799999999999999,-1.0550042188572841,0.16777113577189318,-0.51567942807217093,0.036000000000000296,0.20000000000000001,-3.6664878481867165
1.1819999999999999,-1.0623215430176389,0.16673632148486489,-0.51911609617446008,0.036400000000000293,0.20000000000000001,-3.6508369512284808
1.1839999999999999,-1.0696075716338371,0.16569474823237276,-0.52243848208028831,0.036800000000000298,0.20000000000000001,-3.635192280880712
1.1859999999999999,-1.0768623164954059,0.16464664362472212,-0.52564745651242928,0.037200000000000295,0.20000000000000001,-3.6195532798829766
1.1879999999999999,-1.0840857886590181,0.16359223382599039,-0.52874390386247005,0.037600000000000321,0.20000000000000001,-3.6039193852125582
1.1899999999999999,-1.091277997745854,0.16253174297591624,-0.5317287081620472,0.038000000000000318,0.20000000000000001,-3.588290045512522
1.1919999999999999,-1.0984389522096529,0.16146539338558705,-0.53460275771387056,0.038400000000000316,0.20000000000000001,-3.5726647153477722
1.194,-1.1055686594498932,0.16039340560966611,-0.53736694674553498,0.03880000000000032,0.20000000000000001,-3.5570428531582787
1.196,-1.1126671259751941,0.15931599855853096,-0.54002217815092279,0.039200000000000339,0.20000000000000001,-3.5414239177721591
1.198,-1.119734357214671,0.15823338933000333,-0.54256935924233574,0.039600000000000343,0.20000000000000001,-3.5258073737608284
1.2,-1.1267703572949186,0.15714579301369683,-0.54500939682378069,0.040000000000000341,0.20000000000000001,-3.5101926976504099
1.202,-1.1337751293760285,0.15605342294070024,-0.54734320330489594,0.040400000000000338,0.20000000000000001,-3.4945793702069197
1.204,-1.1407486757028771,0.15495649070771361,-0.54957169738867895,0.040800000000000329,0.20000000000000001,-3.4789668753932634
1.206,-1.1476909977518202,0.15385520627710109,-0.55169580663044948,0.041200000000000334,0.20000000000000001,-3.4633546969772633
1.208,-1.1546020955556384,0.1527497774154038,-0.55371645269505965,0.041600000000000331,0.20000000000000001,-3.4477423379029841
1.21,-1.1614819683208184,0.1516404101722357,-0.55563456382401544,0.042000000000000336,0.20000000000000001,-3.4321293038629523
1.212,-1.168330614271792,0.15052730873684805,-0.55745107102631031,0.042400000000000333,0.20000000000000001,-3.4165151082845151
1.214,-1.1751480306622901,0.14941067542923053,-0.55916690778788813,0.042800000000000331,0.20000000000000001,-3.4008992726868499
1.216,-1.1819342137867015,0.14829071069121252,-0.56078300978110829,0.043200000000000335,0.20000000000000001,-3.3852813270379776
1.218,-1.188689158991429,0.14716761307756379,-0.56230031457420915,0.043600000000000333,0.20000000000000001,-3.36966081011178
1.22,-1.1954128606862422,0.14604157924709618,-0.56371976134077295,0.044000000000000337,0.20000000000000001,-3.354037269845012
1.222,-1.2021053123963177,0.14491280400435216,-0.56504228971698611,0.044400000000000328,0.20000000000000001,-3.3384102642631768
1.224,-1.2087665066823792,0.14378148017727671,-0.56626884142193024,0.044800000000000326,0.20000000000000001,-3.3227793605620297
1.226,-1.2153964352181219,0.14264779869047797,-0.56740035858299187,0.045200000000000323,0.20000000000000001,-3.307144136388477
1.228,-1.2219950887905973,0.14151194854268481,-0.56843778367516118,0.045600000000000328,0.20000000000000001,-3.291504180044166
1.23,-1.2285624573086005,0.14037411679415335,-0.56938205929273866,0.046000000000000325,0.20000000000000001,-3.2758590908009535
1.232,-1.2350985298141299,0.13923448855790238,-0.57023412785653482,0.04640000000000033,0.20000000000000001,-3.2602084792594335
1.234,-1.241603294493856,0.1380932469909486,-0.57099493132107026,0.046800000000000327,0.20000000000000001,-3.2445519677074595
1.236,-1.2480767386905816,0.13695057328554261,-0.57166541088177525,0.047200000000000325,0.20000000000000001,-3.2288891904786734
1.238,-1.2545188509005869,0.13580664830036923,-0.57224654874692971,0.047600000000000316,0.20000000000000001,-3.2132197367768898
1.24,-1.2609296188757453,0.13466165097501906,-0.5727393274012208,0.048000000000000313,0.20000000000000001,-3.1975432063515004
1.242,-1.267309026372164,0.13351575562673748,-0.57314466019995958,0.048400000000000318,0.20000000000000001,-3.1818593043854375
1.244,-1.2736570582069346,0.13236913610812759,-0.57346349794524387,0.048800000000000315,0.20000000000000001,-3.1661676956834381
1.246,-1.2799736985111707,0.13122196434625405,-0.57369679134630458,0.04920000000000032,0.20000000000000001,-3.1504680559750393
1.248,-1.286258930747453,0.13007441033881648,-0.57384549085336145,0.049600000000000317,0.20000000000000001,-3.1347600720998625
1.25,-1.2925127377272727,0.12892664215032285,-0.57391054649147832,0.050000000000000315,0.20000000000000001,-3.1190434421929147
1.252,-1.2987351016284734,0.12777882590826289,-0.57389290769442036,0.05040000000000032,0.20000000000000001,-3.1033178758698741
1.254,-1.3049260055790461,0.12663112729108944,-0.57379355920061992,0.050800000000000303,0.20000000000000001,-3.0875830358804586
1.256,-1.3110854305375279,0.12548370853663607,-0.57361344866273589,0.051200000000000308,0.20000000000000001,-3.0718386555199957
1.258,-1.317213356755413,0.12433672981449545,-0.57335351974909843,0.051600000000000305,0.20000000000000001,-3.0560844848185433
1.26,-1.3233097643895226,0.12319034978880485,-0.57301472567452083,0.05200000000000031,0.20000000000000001,-3.0403202684948347
1.262,-1.329374633093475,0.12204472520871847,-0.57259801922697084,0.052400000000000307,0.20000000000000001,-3.0245457620594807
1.264,-1.3354079420375031,0.12090001090684177,-0.57210435265608461,0.052800000000000305,0.20000000000000001,-3.0087607319115448
1.266,-1.3414096699282718,0.11975635979766622,-0.57153467756168075,0.05320000000000031,0.20000000000000001,-2.9929649554351232
1.268,-1.3473797950320425,0.11861392288508121,-0.57088994496059864,0.053600000000000293,0.20000000000000001,-2.97715822061391
1.27,-1.3533182955254031,0.11747285015868834,-0.57017112281349636,0.054000000000000298,0.20000000000000001,-2.9613402784517286
1.272,-1.3592251486854143,0.11633328834105704,-0.56937915169036679,0.054400000000000295,0.20000000000000001,-2.9455109626032847
1.274,-1.3651003316092103,0.11519538278490635,-0.56851498195875305,0.0548000000000003,0.20000000000000001,-2.9296700886501452
1.276,-1.3709438210356146,0.11405927693375256,-0.56757956310777602,0.055200000000000297,0.20000000000000001,-2.9138174827529824
