"Time","absoluteVelocity.v[1]","absoluteVelocity.v[2]","absoluteVelocity.w","absoluteVelocity1.v[1]","absoluteVelocity1.v[2]","absoluteVelocity1.w","relativeVelocity.v_rel[1]","relativeVelocity.v_rel[2]","relativeVelocity.w_rel","relativeVelocity1.v_rel[1]","relativeVelocity1.v_rel[2]","relativeVelocity1.w_rel","relativeVelocity2.v_rel[1]","relativeVelocity2.v_rel[2]","relativeVelocity2.w_rel","relativeVelocity3.v_rel[1]","relativeVelocity3.v_rel[2]","relativeVelocity3.w_rel"
2.9500000000000002,-0.2866292206471161,0.68196191632799652,-0.19690867570907392,0.17257665005953426,0.71933696228176369,-0.19690867570907392,-0.2866292206471161,0.68196191632799652,-0.19690867570907392,-0.2866292206471161,0.68196191632799652,-0.19690867570907392,0.17257665005953426,0.71933696228176369,-0.19690867570907392,-0.074718518870011852,0.73596569783407584,-0.19690867570907392
2.9510000000000001,-0.28688127994401913,0.68238480284870173,-0.19757555142544111,0.17248177615751145,0.71986104550442953,-0.19757555142544111,-0.28688127994401913,0.68238480284870173,-0.19757555142544111,-0.28688127994401913,0.68238480284870173,-0.19757555142544111,0.17248177615751145,0.71986104550442953,-0.19757555142544111,-0.07483592432146205,0.73644380123138564,-0.19757555142544111
2.952,-0.2871329598985512,0.68280697046034777,-0.19824210681195067,0.17238610254643014,0.72038443016086406,-0.19824210681195067,-0.2871329598985512,0.68280697046034777,-0.19824210681195067,-0.2871329598985512,0.68280697046034777,-0.19824210681195067,0.17238610254643014,0.72038443016086406,-0.19824210681195067,-0.074953177194665932,0.73692110622356743,-0.19824210681195067
2.9529999999999998,-0.28738426013416651,0.68322841880892449,-0.19890834113695943,0.17228962898264172,0.72090711536648677,-0.19890834113695943,-0.28738426013416651,0.68322841880892449,-0.19890834113695943,-0.28738426013416651,0.68322841880892449,-0.19890834113695943,0.17228962898264172,0.72090711536648677,-0.19890834113695943,-0.075070277233033555,0.73739761236198809,-0.19890834113695943
2.9540000000000002,-0.28763518027483526,0.68364914754104056,-0.19957425366873641,0.17219235522712173,0.72142910023554296,-0.19957425366873641,-0.28763518027483526,0.68364914754104056,-0.19957425366873641,-0.28763518027483526,0.68364914754104056,-0.19957425366873641,0.17219235522712173,0.72142910023554296,-0.19957425366873641,-0.075187224180287393,0.73787331919875765,-0.19957425366873641
2.9550000000000001,-0.28788571939143376,0.68406915593943496,-0.20023985531011707,0.17209428054467485,0.72195038343436391,-0.20023985531011707,-0.28788571939143376,0.68406915593943496,-0.20023985531011707,-0.28788571939143376,0.68406915593943496,-0.20023985531011707,0.17209428054467485,0.72195038343436391,-0.20023985531011707,-0.07530401735760886,0.73834822577630621,-0.20023985531011707
2.956,-0.28813587762306264,0.68448844399042741,-0.20090513452490069,0.171995405169759,0.72247096448960457,-0.20090513452490069,-0.28813587762306264,0.68448844399042741,-0.20090513452490069,-0.28813587762306264,0.68448844399042741,-0.20090513452490069,0.171995405169759,0.72247096448960457,-0.20090513452490069,-0.075420656902020294,0.73882233212222048,-0.20090513452490069
2.9569999999999999,-0.28838565461414345,0.68490701135492604,-0.20157009018384292,0.17189572889428761,0.72299084252725254,-0.20157009018384292,-0.28838565461414345,0.68490701135492604,-0.20157009018384292,-0.28838565461414345,0.68490701135492604,-0.20157009018384292,0.17189572889428761,0.72299084252725254,-0.20157009018384292,-0.075537142572621285,0.73929563780826435,-0.20157009018384292
2.9580000000000002,-0.2886350499903505,0.68532485768177442,-0.20223472156248701,0.17179525149739824,0.72351001665659198,-0.20223472156248701,-0.2886350499903505,0.68532485768177442,-0.20223472156248701,-0.2886350499903505,0.68532485768177442,-0.20223472156248701,0.17179525149739824,0.72351001665659198,-0.20223472156248701,-0.075653474114110442,0.73976814238918265,-0.20223472156248701
2.9590000000000001,-0.28888406337787276,0.6857419826204314,-0.20289902793636061,0.17169397276286524,0.72402848598574854,-0.20289902793636061,-0.28888406337787276,0.6857419826204314,-0.20289902793636061,-0.28888406337787276,0.6857419826204314,-0.20289902793636061,0.17169397276286524,0.72402848598574854,-0.20289902793636061,-0.075769651271498956,0.74023984542045984,-0.20289902793636061
2.96,-0.28913269440341499,0.68615838582097322,-0.2035630085809777,0.171591892479103,0.72454624962169389,-0.2035630085809777,-0.28913269440341499,0.68615838582097322,-0.2035630085809777,-0.28913269440341499,0.68615838582097322,-0.2035630085809777,0.171591892479103,0.72454624962169389,-0.2035630085809777,-0.075885673790110492,0.74071074645832091,-0.2035630085809777
2.9609999999999999,-0.2893809426941979,0.68657406693409184,-0.20422666277183815,0.17148901043917017,0.7250633066702491,-0.20422666277183815,-0.2893809426941979,0.68657406693409184,-0.20422666277183815,-0.2893809426941979,0.68657406693409184,-0.20422666277183815,0.17148901043917017,0.7250633066702491,-0.20422666277183815,-0.076001541415582352,0.74118084505973103,-0.20422666277183815
2.9620000000000002,-0.28962880787795886,0.68698902561109632,-0.20488998978442832,0.17138532644077092,0.72557965623608933,-0.20488998978442832,-0.28962880787795886,0.68698902561109632,-0.20488998978442832,-0.28962880787795886,0.68698902561109632,-0.20488998978442832,0.17138532644077092,0.72557965623608933,-0.20488998978442832,-0.076117253893865339,0.74165014078239611,-0.20488998978442832
2.9630000000000001,-0.28987628958295214,0.68740326150391129,-0.20555298889422019,0.17128084028625978,0.72609529742274659,-0.20555298889422019,-0.28987628958295214,0.68740326150391129,-0.20555298889422019,-0.28987628958295214,0.68740326150391129,-0.20555298889422019,0.17128084028625978,0.72609529742274659,-0.20555298889422019,-0.076232810971224585,0.74211863318476223,-0.20555298889422019
2.964,-0.29012338743794996,0.68781677426507848,-0.2062156593766738,0.17117555178264468,0.72661022933261532,-0.2062156593766738,-0.29012338743794996,0.68781677426507848,-0.2062156593766738,-0.29012338743794996,0.68781677426507848,-0.2062156593766738,0.17117555178264468,0.72661022933261532,-0.2062156593766738,-0.076348212394240195,0.7425863218260168,-0.2062156593766738
2.9649999999999999,-0.29037010107224331,0.68822956354775666,-0.20687800050723623,0.17106946074158863,0.72712445106695633,-0.20687800050723623,-0.29037010107224331,0.68822956354775666,-0.20687800050723623,-0.29037010107224331,0.68822956354775666,-0.20687800050723623,0.17106946074158863,0.72712445106695633,-0.20687800050723623,-0.076463457909807991,0.74305320626608928,-0.20687800050723623
2.9660000000000002,-0.29061643011564153,0.68864162900572079,-0.20754001156134244,0.17096256697941456,0.72763796172589945,-0.20754001156134244,-0.29061643011564153,0.68864162900572079,-0.20754001156134244,-0.29061643011564153,0.68864162900572079,-0.20754001156134244,0.17096256697941456,0.72763796172589945,-0.20754001156134244,-0.076578547265139185,0.74351928606564954,-0.20754001156134244
2.9670000000000001,-0.29086237419847383,0.68905297029336232,-0.20820169181441464,0.17085487031710711,0.72815076040844917,-0.20820169181441464,-0.29086237419847383,0.68905297029336232,-0.20820169181441464,-0.29086237419847383,0.68905297029336232,-0.20820169181441464,0.17085487031710711,0.72815076040844917,-0.20820169181441464,-0.076693480207762094,0.74398456078610919,-0.20820169181441464
2.968,-0.29110793295158949,0.68946358706569011,-0.2088630405418643,0.17074637058031689,0.72866284621248845,-0.2088630405418643,-0.29110793295158949,0.68946358706569011,-0.2088630405418643,-0.29110793295158949,0.68946358706569011,-0.2088630405418643,0.17074637058031689,0.72866284621248845,-0.2088630405418643,-0.076808256485521753,0.74444902998962248,-0.2088630405418643
2.9689999999999999,-0.29135310600635833,0.68987347897832918,-0.20952405701909135,0.17063706759936251,0.72917421823478235,-0.20952405701909135,-0.29135310600635833,0.68987347897832918,-0.20952405701909135,-0.29135310600635833,0.68987347897832918,-0.20952405701909135,0.17063706759936251,0.72917421823478235,-0.20952405701909135,-0.076922875846580807,0.74491269323908493,-0.20952405701909135
2.9700000000000002,-0.29159789299467193,0.6902826456875224,-0.21018474052148509,0.17052696120923386,0.72968487557098383,-0.21018474052148509,-0.29159789299467193,0.6902826456875224,-0.21018474052148509,-0.29159789299467193,0.6902826456875224,-0.21018474052148509,0.17052696120923386,0.72968487557098383,-0.21018474052148509,-0.077037338039420339,0.74537555009813528,-0.21018474052148509
