"Time","body1.frame_a.phi","body1.r[1]","body1.w","revolute.phi","revolute.w"
0.8226,-0.024401927054234752,0.59783814377584588,-4.2432728488686999,-1.3639401452835933,-4.07534899243125
0.82350000000000001,-0.028224576857959403,0.59778649315060373,-4.2514879036512436,-1.3675996456673141,-4.0568937190761805
0.82440000000000002,-0.032054632381681776,0.59772722030199787,-4.2597311525313266,-1.3712424817473279,-4.0383150787596707
0.82529999999999992,-0.035892119006949157,0.5976602820365583,-4.2680028480919576,-1.3748685425131648,-4.0196127328101934
0.82619999999999993,-0.039737062334376634,0.59758563499927242,-4.2763032446817331,-1.3784777166634412,-4.0007863406300332
0.82709999999999995,-0.043589488184833519,0.59750323567286989,-4.2846325984234213,-1.3820698926047885,-3.981835559680849
0.82799999999999996,-0.047449422600634623,0.59741304037710641,-4.2929911672225538,-1.3856449584507817,-3.9627600454691883
0.82889999999999997,-0.051316891846728954,0.59731500526804693,-4.3013792107760134,-1.3892028020208731,-3.9435594515320402
0.82979999999999998,-0.055191922411889117,0.59720908633735026,-4.3097969905806215,-1.3927433108393186,-3.9242334294223702
0.83069999999999999,-0.059074541009900554,0.59709523941155351,-4.3182447699417361,-1.3962663721341093,-3.9047816286946597
0.83160000000000001,-0.062964774580750851,0.59697342015135557,-4.3267228139818306,-1.3997718728359019,-3.8852036968904464
0.83250000000000002,-0.066862655507596985,0.59684358017225791,-4.3352314246456336,-1.4032596925767102,-3.8654993959002977
0.83340000000000003,-0.070768216078620813,0.59670567116310069,-4.343770903541194,-1.4067297111233279,-3.8456684783536068
0.83429999999999993,-0.074681476398372665,0.59655965387579446,-4.3523414708286783,-1.4101818246023616,-3.8257104178508867
0.83519999999999994,-0.078602464543560874,0.59640548313691133,-4.3609434004611991,-1.4136159184491359,-3.8056248586464116
0.83609999999999995,-0.082531208833137526,0.59624311359609727,-4.3695769683196781,-1.4170318777827369,-3.7854114431344899
0.83699999999999997,-0.086467737829690305,0.59607249972520593,-4.3782424522227847,-1.420429587404676,-3.765069811839473
0.83789999999999998,-0.090412080340832299,0.59589359581743495,-4.386940131936873,-1.4238089317975482,-3.7445996034057805
0.83879999999999999,-0.094364265420592078,0.5957063559864586,-4.395670289185917,-1.4271697951236946,-3.7240004545879173
0.8397,-0.098324322370803713,0.59551073416556366,-4.4044332076614499,-1.4305120612238615,-3.7032720002404944
0.84060000000000001,-0.10229228074249704,0.59530668410678433,-4.413229173032498,-1.4338356136158612,-3.6824138733082497
0.84150000000000003,-0.10626817033728765,0.59509415938003585,-4.4220584729555172,-1.4371403354932319,-3.6614257048160646
0.84239999999999993,-0.11025202120876659,0.59487311337224968,-4.430921397084334,-1.4404261097238986,-3.6403071238589901
0.84329999999999994,-0.11424386366389239,0.59464349928650795,-4.4398182370800798,-1.443692818848834,-3.6190577575922536
0.84419999999999995,-0.11824372826437828,0.59440527014117939,-4.4487492866211227,-1.4469403450807177,-3.5976772312212977
0.84509999999999996,-0.12225164582808419,0.59415837876905142,-4.4577148414130097,-1.4501685703025977,-3.5761651679917827
0.84599999999999997,-0.1262676474304065,0.59390277781646728,-4.4667151991984042,-1.4533773760665505,-3.5545211891796185
0.84689999999999999,-0.13029176440566803,0.59363841974245934,-4.475750659767022,-1.4565666435923401,-3.5327449140809755
0.8478,-0.13432402834850829,0.59336525681788432,-4.4848215249655636,-1.4597362537660807,-3.5108359600023102
0.84870000000000001,-0.13836447111527336,0.59308324112455735,-4.4939280987076531,-1.4628860871388971,-3.4887939422503811
0.84960000000000002,-0.14241312482540633,0.59279232455438735,-4.5030706869837811,-1.4660160239255817,-3.4666184741222734
0.85049999999999992,-0.14647002186283659,0.59249245880851109,-4.5122495978712287,-1.4691259440032591,-3.4443091668954158
0.85139999999999993,-0.15053519487737224,0.59218359539642829,-4.5214651415440192,-1.4722157269100451,-3.4218656298175927
0.85229999999999995,-0.15460867678608695,0.59186568563513586,-4.530717630282842,-1.4752852518437052,-3.3992874700969806
0.85319999999999996,-0.15869050077471222,0.59153868064826298,-4.5400073784849981,-1.4783343976603167,-3.3765742928921552
0.85409999999999997,-0.16278070614803802,0.59120252860174816,-4.549334691279781,-1.4813630392988602,-3.3537259876431289
0.85499999999999998,-0.16687933009065947,0.59085717859639564,-4.5586998805921395,-1.4843710528153673,-3.3307423246368959
0.85589999999999999,-0.17098639984403446,0.59050258436373881,-4.5681032803953263,-1.4873583201626841,-3.3076225719536794
0.85680000000000001,-0.17510194989869368,0.59013869614310188,-4.5775452132311241,-1.4903247186845876,-3.2843663370414018
0.85770000000000002,-0.17922601503068658,0.58976546397143204,-4.5870260037883002,-1.4932701253704117,-3.2609732257336872
0.85860000000000003,-0.18335863030316876,0.58938283768234023,-4.5965459789121512,-1.4961944168535874,-3.2374428422495227
0.85949999999999993,-0.18749983106798823,0.58899076690514374,-4.6061054676140722,-1.4990974694101837,-3.2137747891929189
0.86039999999999994,-0.19164965296727451,0.58858920106390711,-4.615704801081101,-1.5019791589574483,-3.189968667552562
0.86129999999999995,-0.19580813193502281,0.58817808937648408,-4.6253443126854643,-1.5048393610523449,-3.1660240767014884
0.86219999999999997,-0.19997530419868276,0.58775738085355966,-4.6350243379941425,-1.5076779508900968,-3.1419406143967352
0.86309999999999998,-0.2041512062807454,0.58732702429769046,-4.6447452147784176,-1.5104948033027241,-3.1177178767790035
0.86399999999999999,-0.2083358750003298,0.58688696830234721,-4.6545072830234284,-1.5132897927575852,-3.0933554583723182
0.8649,-0.2125293474747702,0.58643716125095702,-4.6643108849377155,-1.5160627933559179,-3.0688529520836876
0.86580000000000001,-0.21673166112120337,0.58597755131594298,-4.6741563649627906,-1.5188136788313757,-3.0442099492027661
0.86670000000000003,-0.22094285365815514,0.58550808645776797,-4.6840440697826713,-1.5215423225485729,-3.0194260394015102
0.86759999999999993,-0.22516296310712736,0.58502871442397497,-4.6939743483334455,-1.5242485975016207,-2.9945008107338489
0.86849999999999994,-0.22939202779418666,0.58453938274822925,-4.7039475518128242,-1.526932376312669,-2.9694338496353225
