"Time","inertia.phi","prismatic.s","revolute.phi","revolute.w"
4.8840000000000003,11.986661306647857,1,-3.595998391994355,-1.4725628140703519
4.8860000000000001,11.996480402125247,1,-3.5989441206375723,-1.4731658291457286
4.8879999999999999,12.006303517703142,1,-3.6018910553109409,-1.4737688442211054
4.8899999999999997,12.016130653381538,1,-3.6048391960144599,-1.4743718592964823
4.8920000000000003,12.025961809160446,1,-3.607788542748132,-1.4749748743718594
4.8940000000000001,12.035796985039847,1,-3.6107390955119523,-1.4755778894472362
4.8959999999999999,12.04563618101975,1,-3.6136908543059234,-1.4761809045226131
4.8979999999999997,12.055479397100155,1,-3.6166438191300454,-1.4767839195979897
4.9000000000000004,12.065326633281074,1,-3.6195979899843209,-1.477386934673367
4.9020000000000001,12.075177889562486,1,-3.6225533668687433,-1.4779899497487436
4.9039999999999999,12.085033165944399,1,-3.6255099497833188,-1.4785929648241205
4.9059999999999997,12.094892462426815,1,-3.6284677387280437,-1.4791959798994974
4.9080000000000004,12.104755779009743,1,-3.6314267337029209,-1.4797989949748744
4.9100000000000001,12.114623115693163,1,-3.6343869347079472,-1.4804020100502513
4.9119999999999999,12.124494472477089,1,-3.6373483417431256,-1.4810050251256281
4.9139999999999997,12.134369849361514,1,-3.6403109548084536,-1.4816080402010048
4.9160000000000004,12.144249246346453,1,-3.6432747739039337,-1.4822110552763821
4.9180000000000001,12.154132663431884,1,-3.6462397990295634,-1.4828140703517587
4.9199999999999999,12.164020100617817,1,-3.6492060301853444,-1.4834170854271356
4.9219999999999997,12.173911557904253,1,-3.6521734673712745,-1.4840201005025124
4.9240000000000004,12.183807035291203,1,-3.6551421105873585,-1.4846231155778895
4.9260000000000002,12.193706532778643,1,-3.6581119598335912,-1.4852261306532664
4.9279999999999999,12.203610050366587,1,-3.6610830151099747,-1.4858291457286432
4.9299999999999997,12.213517588055034,1,-3.6640552764165086,-1.4864321608040199
4.9320000000000004,12.223429145843992,1,-3.6670287437531957,-1.4870351758793972
4.9340000000000002,12.233344723733442,1,-3.6700034171200313,-1.4876381909547738
4.9359999999999999,12.243264321723396,1,-3.6729792965170178,-1.4882412060301506
4.9379999999999997,12.253187939813852,1,-3.6759563819441547,-1.4888442211055275
4.9400000000000004,12.263115578004822,1,-3.6789346734014448,-1.4894472361809046
4.9420000000000002,12.273047236296282,1,-3.6819141708888825,-1.4900502512562814
4.944,12.282982914688247,1,-3.6848948744064729,-1.4906532663316583
4.9459999999999997,12.292922613180716,1,-3.6878767839542137,-1.4912562814070351
4.9480000000000004,12.302866331773691,1,-3.6908598995321054,-1.4918592964824122
4.9500000000000002,12.312814070467162,1,-3.6938442211401465,-1.4924623115577889
4.952,12.322765829261137,1,-3.6968297487783399,-1.4930653266331657
4.9539999999999997,12.332721608155616,1,-3.6998164824466833,-1.4936683417085426
4.9560000000000004,12.342681407150602,1,-3.7028044221451784,-1.4942713567839196
4.9580000000000002,12.352645226246079,1,-3.705793567873823,-1.4948743718592965
4.96,12.362613065442067,1,-3.7087839196326193,-1.4954773869346734
4.9619999999999997,12.372584924738558,1,-3.7117754774215652,-1.4960804020100502
4.9640000000000004,12.382560804135551,1,-3.7147682412406637,-1.4966834170854273
4.9660000000000002,12.39254070363304,1,-3.7177622110899113,-1.4972864321608039
4.968,12.402524623231038,1,-3.7207573869693098,-1.4978894472361808
4.9699999999999998,12.412512562929537,1,-3.7237537688788596,-1.4984924623115576
4.9720000000000004,12.422504522728541,1,-3.7267513568185611,-1.4990954773869347
4.9740000000000002,12.432500502628043,1,-3.7297501507884117,-1.4996984924623116
4.976,12.442500502628047,1,-3.7327501507884131,-1.5003015075376884
4.9779999999999998,12.452504522728557,1,-3.7357513568185658,-1.5009045226130653
4.9800000000000004,12.462512562929572,1,-3.7387537688788703,-1.5015075376884424
4.9820000000000002,12.472524623231084,1,-3.7417573869693239,-1.5021105527638192
4.984,12.482540703633099,1,-3.7447622110899283,-1.5027135678391959
4.9859999999999998,12.492560804135618,1,-3.7477682412406841,-1.5033165829145727
4.9880000000000004,12.502584924738644,1,-3.7507754774215907,-1.5039195979899498
4.9900000000000002,12.512613065442165,1,-3.7537839196326486,-1.5045226130653266
4.992,12.522645226246189,1,-3.7567935678738555,-1.5051256281407035
4.9939999999999998,12.532681407150719,1,-3.7598044221452138,-1.5057286432160804
4.9960000000000004,12.542721608155754,1,-3.7628164824467243,-1.5063316582914574
4.9980000000000002,12.552765829261286,1,-3.7658297487783847,-1.5069346733668343
5,12.56281407046732,1,-3.7688442211401951,-1.5075376884422109
5.0019999999999998,12.572866331773859,1,-3.7718598995321564,-1.5081407035175878
5.0040000000000004,12.582922613180905,1,-3.7748767839542698,-1.5087437185929649
5.0060000000000002,12.592982914688447,1,-3.7778948744065333,-1.5093467336683417
5.008,12.603047236296492,1,-3.7809141708889458,-1.5099497487437186
5.0099999999999998,12.613115578005042,1,-3.7839346734015109,-1.5105527638190954
5.0120000000000005,12.623187939814096,1,-3.7869563819442273,-1.5111557788944725
5.0140000000000002,12.633264321723647,1,-3.7899792965170929,-1.5117587939698494
5.016,12.643344723733703,1,-3.7930034171201092,-1.512361809045226
5.0179999999999998,12.653429145844262,1,-3.7960287437532774,-1.5129648241206031
5.0200000000000005,12.663517588055328,1,-3.7990552764165959,-1.5135678391959799
5.0220000000000002,12.673610050366889,1,-3.8020830151100657,-1.5141708542713568
5.024,12.683706532778954,1,-3.8051119598336851,-1.5147738693467336
5.0259999999999998,12.693807035291524,1,-3.8081421105874562,-1.5153768844221105
5.0280000000000005,12.703911557904595,1,-3.8111734673713773,-1.5159798994974876
5.0300000000000002,12.714020100618171,1,-3.8142060301854501,-1.5165829145728644
5.032,12.724132663432245,1,-3.8172397990296725,-1.5171859296482411
5.0339999999999998,12.734249246346826,1,-3.8202747739040457,-1.5177889447236181
5.0360000000000005,12.744369849361908,1,-3.8233109548085711,-1.518391959798995
5.0380000000000003,12.754494472477493,1,-3.8263483417432469,-1.5189949748743719
5.04,12.764623115693578,1,-3.8293869347080713,-1.5195979899497487
5.0419999999999998,12.774755779010167,1,-3.8324267337030484,-1.5202010050251256
5.0440000000000005,12.784892462427258,1,-3.8354677387281768,-1.5208040201005026
5.0460000000000003,12.795033165944854,1,-3.8385099497834556,-1.5214070351758795
5.048,12.805177889562948,1,-3.841553366868883,-1.5220100502512561
5.0499999999999998,12.815326633281551,1,-3.8445979899844636,-1.5226130653266332
5.0520000000000005,12.825479397100651,1,-3.8476438191301949,-1.5232160804020101
5.0540000000000003,12.835636181020257,1,-3.8506908543060754,-1.5238190954773869
5.056,12.84579698504036,1,-3.8537390955121071,-1.5244221105527638
5.0579999999999998,12.855961809160972,1,-3.8567885427482902,-1.5250251256281406
5.0600000000000005,12.866130653382083,1,-3.8598391960146237,-1.5256281407035177
5.0620000000000003,12.876303517703699,1,-3.8628910553111084,-1.5262311557788946
5.0640000000000001,12.886480402125814,1,-3.8659441206377427,-1.5268341708542712
5.0659999999999998,12.896661306648435,1,-3.8689983919945288,-1.5274371859296483
5.0680000000000005,12.906846231271556,1,-3.8720538693814657,-1.5280402010050251
5.0700000000000003,12.917035175995181,1,-3.875110552798553,-1.528643216080402
5.0720000000000001,12.927228140819306,1,-3.8781684422457907,-1.5292462311557788
5.0739999999999998,12.937425125743937,1,-3.8812275377231789,-1.5298492462311557
5.0760000000000005,12.947626130769068,1,-3.8842878392307196,-1.5304522613065328
5.0780000000000003,12.957831155894704,1,-3.8873493467684104,-1.5310552763819096
5.0800000000000001,12.968040201120838,1,-3.8904120603362498,-1.5316582914572865
5.0819999999999999,12.97825326644748,1,-3.8934759799342422,-1.5322613065326633
5.0840000000000005,12.988470351874621,1,-3.8965411055623855,-1.5328643216080402
5.0860000000000003,12.998691457402266,1,-3.8996074372206784,-1.5334673366834171
5.0880000000000001,13.008916583030411,1,-3.9026749749091216,-1.5340703517587939
5.0899999999999999,13.019145728759062,1,-3.9057437186277171,-1.5346733668341708
5.0920000000000005,13.029378894588215,1,-3.9088136683764634,-1.5352763819095478
5.0940000000000003,13.03961608051787,1,-3.9118848241553592,-1.5358793969849247
5.0960000000000001,13.049857286548024,1,-3.9149571859644059,-1.5364824120603013
5.0979999999999999,13.060102512678684,1,-3.9180307538036039,-1.5370854271356782
5.1000000000000005,13.070351758909847,1,-3.9211055276729527,-1.5376884422110555
5.1020000000000003,13.080605025241512,1,-3.9241815075724524,-1.5382914572864324
5.1040000000000001,13.090862311673677,1,-3.9272586935021021,-1.538894472361809
5.1059999999999999,13.101123618206348,1,-3.9303370854619022,-1.5394974874371858
5.1080000000000005,13.11138894483952,1,-3.9334166834518549,-1.5401005025125629
5.1100000000000003,13.121658291573196,1,-3.9364974874719576,-1.5407035175879398
5.1120000000000001,13.131931658407371,1,-3.9395794975222103,-1.5413065326633166
5.1139999999999999,13.142209045342051,1,-3.9426627136026133,-1.5419095477386935
5.1160000000000005,13.152490452377233,1,-3.945747135713169,-1.5425125628140703
5.1180000000000003,13.162775879512919,1,-3.9488327638538747,-1.5431155778894472
5.1200000000000001,13.173065326749104,1,-3.9519195980247295,-1.5437185929648241
5.1219999999999999,13.183358794085795,1,-3.9550076382257364,-1.5443216080402009
5.1239999999999997,13.193656281522983,1,-3.9580968844568938,-1.5449246231155778
5.1260000000000003,13.203957789060683,1,-3.9611873367182029,-1.5455276381909548
5.1280000000000001,13.214263316698876,1,-3.9642789950096615,-1.5461306532663315
5.1299999999999999,13.224572864437578,1,-3.9673718593312719,-1.5467336683417083
5.1319999999999997,13.234886432276777,1,-3.9704659296830318,-1.5473366834170852
5.1340000000000003,13.245204020216486,1,-3.9735612060649443,-1.5479396984924625
5.1360000000000001,13.255525628256692,1,-3.976657688477006,-1.5485427135678391
5.1379999999999999,13.265851256397401,1,-3.9797553769192193,-1.549145728643216
5.1399999999999997,13.276180904638611,1,-3.9828542713915813,-1.5497487437185926
5.1420000000000003,13.28651457298033,1,-3.9859543718940977,-1.5503517587939699
5.1440000000000001,13.296852261422545,1,-3.9890556784267623,-1.5509547738693468
5.1459999999999999,13.307193969965265,1,-3.9921581909895774,-1.5515577889447236
5.1479999999999997,13.317539698608485,1,-3.9952619095825437,-1.5521608040201003
5.1500000000000004,13.327889447352213,1,-3.9983668342056631,-1.5527638190954773
5.1520000000000001,13.338243216196439,1,-4.0014729648589302,-1.5533668341708542
5.1539999999999999,13.34860100514117,1,-4.0045803015423491,-1.553969849246231
5.1559999999999997,13.358962814186398,1,-4.0076888442559184,-1.5545728643216079
5.1580000000000004,13.369328643332137,1,-4.0107985929996399,-1.555175879396985
5.1600000000000001,13.379698492578372,1,-4.0139095477735101,-1.5557788944723616
5.1619999999999999,13.390072361925114,1,-4.0170217085775324,-1.5563819095477385
5.1639999999999997,13.400450251372353,1,-4.0201350754117042,-1.5569849246231153
5.1660000000000004,13.410832160920101,1,-4.0232496482760292,-1.5575879396984926
5.1680000000000001,13.421218090568347,1,-4.0263654271705027,-1.5581909547738693
5.1699999999999999,13.431608040317098,1,-4.0294824120951276,-1.5587939698492461
5.1719999999999997,13.442002010166348,1,-4.032600603049902,-1.5593969849246228
5.1740000000000004,13.452400000116107,1,-4.0357200000348303,-1.5600000000000001
5.1760000000000002,13.462802010166362,1,-4.0388406030499073,-1.5606030150753769
5.1779999999999999,13.473208040317122,1,-4.0419624120951356,-1.5612060301507538
5.1799999999999997,13.483618090568383,1,-4.0450854271705126,-1.5618090452261304
5.1820000000000004,13.494032160920151,1,-4.0482096482760443,-1.5624120603015075
5.1840000000000002,13.504450251372417,1,-4.0513350754117239,-1.5630150753768843
5.1859999999999999,13.514872361925187,1,-4.0544617085775538,-1.5636180904522612
5.1879999999999997,13.525298492578457,1,-4.057589547773536,-1.564221105527638
5.1900000000000004,13.535728643332236,1,-4.0607185929996694,-1.5648241206030151
5.1920000000000002,13.546162814186511,1,-4.0638488442559515,-1.5654271356783918
5.194,13.556601005141292,1,-4.0669803015423858,-1.5660301507537686
5.1959999999999997,13.567043216196572,1,-4.0701129648589705,-1.5666331658291457
5.1980000000000004,13.577489447352361,1,-4.0732468342057073,-1.5672361809045228
5.2000000000000002,13.587939698608645,1,-4.0763819095825919,-1.5678391959798994
5.202,13.598393969965437,1,-4.0795181909896296,-1.5684422110552765
5.2039999999999997,13.608852261422728,1,-4.0826556784268178,-1.5690452261306533
5.2060000000000004,13.619314572980526,1,-4.0857943718941563,-1.5696482412060302
5.2080000000000002,13.629780904638825,1,-4.0889342713916452,-1.570251256281407
5.21,13.640251256397622,1,-4.0920753769192855,-1.5708542713567839
5.2119999999999997,13.650725628256922,1,-4.0952176884770752,-1.5714572864321608
5.2140000000000004,13.661204020216731,1,-4.0983612060650181,-1.5720603015075376
5.2160000000000002,13.67168643227704,1,-4.1015059296831105,-1.5726633165829147
5.218,13.682172864437847,1,-4.1046518593313532,-1.5732663316582913
5.2199999999999998,13.692663316699157,1,-4.1077989950097464,-1.5738693467336682
5.2220000000000004,13.703157789060976,1,-4.1109473367182918,-1.5744723618090453
5.2240000000000002,13.713656281523296,1,-4.1140968844569876,-1.5750753768844223
5.226,13.724158794086112,1,-4.1172476382258321,-1.575678391959799
5.2279999999999998,13.734665326749433,1,-4.1203995980248287,-1.5762814070351758
