"Time","prismatic.s","prismatic.v"
1.4950000000000001,-0.71660611595628865,-0.28326268885306455
1.496,-0.71689183239839605,-0.28816627896082231
1.4970000000000001,-0.71718244457570379,-0.29305431498312196
1.498,-0.71747793688868844,-0.29792673047151286
1.4990000000000001,-0.71777829367058232,-0.30278345943388002
1.5,-0.71808349918778247,-0.30762443633537062
1.5010000000000001,-0.71839353764026204,-0.31244959609933964
1.502,-0.71870839379768092,-0.31725886639159701
1.5030000000000001,-0.71902805146029936,-0.3220521863090498
1.504,-0.71935249444429528,-0.32682949442498721
1.5050000000000001,-0.7196817067046789,-0.3315907273029825
1.506,-0.72001567213291451,-0.33633582195941447
1.5070000000000001,-0.7203543745573493,-0.34106471586419401
1.508,-0.72069779774363985,-0.34577734694147383
1.5090000000000001,-0.72104592539518175,-0.35047365357037485
1.51,-0.72139874115353553,-0.35515357458569602
1.5110000000000001,-0.72175622859885646,-0.35981704927864078
1.512,-0.7221183712503203,-0.3644640173975266
1.5130000000000001,-0.72248515256655332,-0.36909441914851193
1.514,-0.72285655594605802,-0.3737081951963056
1.5150000000000001,-0.72323256472764264,-0.37830528666489277
1.516,-0.72361316219084781,-0.38288563513824597
1.5170000000000001,-0.72399833155637539,-0.38744918266105
1.518,-0.72438805598651523,-0.39199587173941319
1.5190000000000001,-0.72478231858557429,-0.39652564534159268
1.52,-0.72518110240030309,-0.40103844689870466
1.5210000000000001,-0.72558439042032441,-0.40553422030545089
1.522,-0.72599216557856083,-0.41001290992082823
1.5230000000000001,-0.72640441076034934,-0.41447446042765901
1.524,-0.72682110941990963,-0.4189188068190452
1.5250000000000001,-0.72724224380524927,-0.42334590326165078
1.526,-0.72766779663860548,-0.42775569578643075
1.5270000000000001,-0.7280977505882581,-0.43214813088243775
1.528,-0.72853208826896865,-0.43652315549731757
1.5290000000000001,-0.72897079224242356,-0.44088071703781889
1.53,-0.72941384501767348,-0.44522076337028832
1.5310000000000001,-0.72986122905157524,-0.44954324282118119
1.532,-0.73031292674923287,-0.45384810417755633
1.5330000000000001,-0.73076892046443853,-0.4581352966875859
1.534,-0.73122919250011353,-0.46240477006105102
1.5350000000000001,-0.73169372510874997,-0.46665647446985142
1.536,-0.73216250049285059,-0.47089036054850147
1.5369999999999999,-0.73263550080537176,-0.47510637939463812
1.538,-0.73311270815016261,-0.47930448256952174
1.5389999999999999,-0.73359410458240737,-0.48348462209853582
1.54,-0.73407967210906577,-0.48764675047169559
1.5409999999999999,-0.73456939268931465,-0.4917908206441437
1.542,-0.73506324823498892,-0.49591678603666017
1.5429999999999999,-0.73556122061102236,-0.50002460053615794
1.544,-0.73606329163588913,-0.50411421849619187
1.5449999999999999,-0.73656944319618312,-0.50818559194412638
1.546,-0.73707965723521796,-0.51223867087144959
1.5469999999999999,-0.73759391518733641,-0.51627341708923247
1.548,-0.73811219869738875,-0.52028978663161918
1.5489999999999999,-0.73863448936636411,-0.52428773599225431
1.55,-0.73916076875184156,-0.52826722212458177
1.5509999999999999,-0.73969101836843909,-0.53222820244212943
1.552,-0.7402252196882646,-0.53617063481880745
1.5529999999999999,-0.74076335414136296,-0.54009447758919371
1.554,-0.74130540311616921,-0.54399968954883215
1.5549999999999999,-0.74185134795995522,-0.54788622995451708
1.556,-0.74240116997928118,-0.55175405852459258
1.5569999999999999,-0.74295485044044429,-0.55560313543923712
1.5580000000000001,-0.74351237056992958,-0.55943342134076135
1.5589999999999999,-0.74407371155485824,-0.56324487733389439
1.5600000000000001,-0.74463885454343903,-0.56703746498608087
1.5609999999999999,-0.74520778064541549,-0.57081114632776697
1.5620000000000001,-0.74578047093251865,-0.57456588385269824
1.5629999999999999,-0.7463569064389145,-0.57830164051820532
1.5640000000000001,-0.74693706816165473,-0.58201837974550086
1.5649999999999999,-0.74752093706112566,-0.58571606541996646
1.5660000000000001,-0.74810849406149937,-0.58939466189144962
1.5669999999999999,-0.74869972015983688,-0.59305412855281969
1.5680000000000001,-0.74929459621404459,-0.5966944304434314
1.569,-0.74989310296945688,-0.60031553694533235
1.5700000000000001,-0.75049522121364665,-0.60391741408128108
1.571,-0.75110093170040859,-0.60750002833053696
1.5720000000000001,-0.75171021515021375,-0.61106334662895334
1.573,-0.75232305225066198,-0.61460733636905995
1.5740000000000001,-0.75293942365693756,-0.61813196540015458
1.575,-0.75355930999226173,-0.62163720202838446
1.5760000000000001,-0.75418269184834641,-0.62512301501684009
1.577,-0.75480954978584947,-0.62858937358563471
1.5780000000000001,-0.75543986433482657,-0.63203624741199904
1.579,-0.75607361599518641,-0.63546360663036139
1.5800000000000001,-0.75671078523714408,-0.6388714218324405
1.581,-0.75735135250167418,-0.6422596640673276
1.5820000000000001,-0.75799529820096634,-0.64562830484157874
1.583,-0.75864260271887696,-0.64897731611929554
1.5840000000000001,-0.75929324641138507,-0.65230667032221901
1.585,-0.75994720960704376,-0.65561634032981053
1.5860000000000001,-0.7606044726074368,-0.65890629947934376
1.587,-0.7612650156876295,-0.6621765215659875
1.5880000000000001,-0.76192881909662546,-0.6654269808428972
1.589,-0.76259586304723515,-0.66865764406831552
1.5900000000000001,-0.76326612774399483,-0.67186849114481562
1.591,-0.76393959336206985,-0.67505949892433703
1.5920000000000001,-0.76461624005050466,-0.67823064330976934
1.593,-0.76529604793453765,-0.68138190065331095
1.5940000000000001,-0.76597899711605488,-0.68451324775636546
1.595,-0.76666506767404208,-0.68762466186942539
1.5960000000000001,-0.7673542396650409,-0.69071612069196953
1.597,-0.76804649312359952,-0.69378760237234605
1.5980000000000001,-0.7687418080627284,-0.69683908550766949
1.599,-0.76944016447435293,-0.69987054914370472
1.6000000000000001,-0.77014154232976695,-0.70288197277476339
1.601,-0.7708459215800858,-0.70587333634358873
1.6020000000000001,-0.77155328215670183,-0.70884462024125083
1.603,-0.77226360397173532,-0.71179580530703168
1.6040000000000001,-0.77297686691849021,-0.71472687282832081
1.605,-0.77369305087190576,-0.71763780454050063
1.6060000000000001,-0.77441213568901224,-0.72052858262684161
1.607,-0.77513410120938231,-0.72339918971838757
1.6080000000000001,-0.77585892725558603,-0.72624960889385082
1.609,-0.7765865936336438,-0.72907982367949764
1.6100000000000001,-0.77731708011101541,-0.7318898171003726
1.611,-0.77805036628513247,-0.73467956610920582
1.6120000000000001,-0.77878643207227216,-0.73744906221208317
1.613,-0.77952525721280941,-0.74019829055622877
1.6140000000000001,-0.78026682143263626,-0.7429272367273394
1.615,-0.78101110444360899,-0.74563588674928227
1.6160000000000001,-0.78175808594399909,-0.74832422708380419
1.617,-0.7825077456189401,-0.75099224463022674
1.6180000000000001,-0.78326006314087926,-0.75363992672515723
1.619,-0.78401501817002484,-0.75626726114218468
1.6200000000000001,-0.78477259035479585,-0.75887423609158833
1.621,-0.78553275933227074,-0.76146084022003568
1.6220000000000001,-0.78629550472863741,-0.76402706261028985
1.623,-0.78706080615964169,-0.76657289278090857
1.6240000000000001,-0.7878286432310363,-0.76909832068595063
1.625,-0.7885989955390299,-0.7716033367146754
1.6260000000000001,-0.78937184267073757,-0.77408793169124934
1.627,-0.79014716420462772,-0.77655209687444482
1.6280000000000001,-0.79092493971097277,-0.77899582395734723
1.629,-0.79170514875229758,-0.78141910506705414
1.6300000000000001,-0.79248777088382938,-0.78382193276438161
1.631,-0.79327278565394554,-0.78620430004356379
1.6320000000000001,-0.79406017245450689,-0.7885661971724266
1.633,-0.79484991068107747,-0.79090761505483154
1.6340000000000001,-0.79564198007303033,-0.79322855237912815
1.635,-0.79643636014819985,-0.79552900370950796
1.6360000000000001,-0.79723303041943261,-0.79780896403400059
1.637,-0.79803197039502693,-0.80006842876399631
1.6380000000000001,-0.79883315957917511,-0.80230739373377591
1.639,-0.79963657747240213,-0.80452585520003317
1.6400000000000001,-0.80044220357200857,-0.80672380984140446
1.641,-0.80125001737250923,-0.80890125475799246
1.6420000000000001,-0.802059998366076,-0.81105818747089398
1.643,-0.80287212604297631,-0.8131946059217251
1.6440000000000001,-0.80368637989201586,-0.81531050847214925
1.645,-0.80450273940097772,-0.81740589390340013
1.6460000000000001,-0.80532118405706421,-0.81948076141581239
1.647,-0.8061416933473371,-0.82153511062834306
1.6480000000000001,-0.80696424675915823,-0.82356894157810256
1.649,-0.80778882378063066,-0.82558225471987634
1.6500000000000001,-0.80861540390103914,-0.82757505092565553
1.651,-0.80944396661129014,-0.82954733148415916
1.6520000000000001,-0.81027449140435404,-0.83149909810036382
1.653,-0.81110695777570474,-0.83343035289502698
1.6540000000000001,-0.81194134484398917,-0.83534109323447236
1.655,-0.81277763220373722,-0.83723132333186834
1.6560000000000001,-0.81361579952678897,-0.83910104881505787
1.657,-0.8144558263118753,-0.84095027331119698
1.6580000000000001,-0.81529769206187563,-0.84277900085325841
1.659,-0.81614137628424821,-0.84458723587938977
1.6600000000000001,-0.81698685849145747,-0.84637498323227767
1.661,-0.81783411820140173,-0.84814224815850625
1.6620000000000001,-0.81868313493784473,-0.84988903630792267
1.663,-0.81953388823084095,-0.85161535373299402
1.6640000000000001,-0.82038635761716672,-0.8533212068881727
1.665,-0.82124052264074709,-0.8550066026292551
1.6659999999999999,-0.82209636285308541,-0.8566715482127446
1.667,-0.82295385781369201,-0.85831605129521282
1.6679999999999999,-0.82381298709051232,-0.85994011993266006
1.669,-0.82467373026035551,-0.86154376257987864
1.6699999999999999,-0.82553606690932302,-0.8631269880898117
1.671,-0.82639997663323861,-0.8646898057129182
1.6719999999999999,-0.82726543903807359,-0.86623222509653042
1.673,-0.82813243374038015,-0.86775425628421909
1.6739999999999999,-0.82900094036771543,-0.86925590971515165
1.675,-0.82987093855907301,-0.87073719622345636
1.6759999999999999,-0.83074240725720205,-0.87219812011971909
1.677,-0.83161532664387117,-0.87363869809270933
1.6779999999999999,-0.83248967642538818,-0.87505894245495108
1.679,-0.83336543627623993,-0.87645886547202612
1.6799999999999999,-0.83424258588377065,-0.87783847979423624
1.681,-0.83512110494859471,-0.8791977984558158
1.6819999999999999,-0.83600097318501032,-0.88053683487413825
1.6830000000000001,-0.83688217032141221,-0.88185560284892872
1.6839999999999999,-0.83776467610070471,-0.88315411656147125
1.6850000000000001,-0.83864847028071543,-0.88443239057381995
1.6859999999999999,-0.83953353263460695,-0.88569043982800755
1.6870000000000001,-0.84041984295129124,-0.88692827964525578
1.6879999999999999,-0.84130738103584202,-0.88814592572518347
1.6890000000000001,-0.8421961267099084,-0.88934339414501862
1.6899999999999999,-0.84308605981212681,-0.89052070135880557
1.6910000000000001,-0.84397716019853575,-0.89167786419661599
1.6919999999999999,-0.84486940774298669,-0.89281489986375728
1.6930000000000001,-0.84576278233755986,-0.89393182593998421
1.694,-0.84665726389297435,-0.89502866037870588
1.6950000000000001,-0.84755283233900369,-0.8961054215061971
1.696,-0.84844946762488693,-0.8971621280208073
1.6970000000000001,-0.84934714954112067,-0.89819879767264499
1.698,-0.85024585748313597,-0.89921544551398436
1.6990000000000001,-0.85114557205450692,-0.90021209573864358
1.7,-0.85204627326960514,-0.90118876840078843
1.7010000000000001,-0.85294794116348083,-0.90214548391640048
1.702,-0.85385055579225566,-0.90308226306234807
1.7030000000000001,-0.85475409723351903,-0.90399912697545748
1.704,-0.85565854558672017,-0.90489609715158514
1.7050000000000001,-0.85656388097356495,-0.90577319544468915
1.706,-0.85747008353840781,-0.90663044406589899
1.7070000000000001,-0.85837713344864841,-0.90746786558258985
1.708,-0.8592850108951241,-0.90828548291745126
1.7090000000000001,-0.86019369609250573,-0.90908331934756093
1.71,-0.86110316927969099,-0.90986139850345393
1.7110000000000001,-0.86201341072019932,-0.9106197443681957
1.712,-0.86292440070256571,-0.91135838127645308
1.7130000000000001,-0.86383611954073669,-0.91207733391356582
1.714,-0.86474854757446173,-0.91277662731461784
1.7150000000000001,-0.8656616651696909,-0.91345628686350833
1.716,-0.86657545271896663,-0.91411633829202454
1.7170000000000001,-0.86748989064181992,-0.91475680767891132
1.718,-0.86840495938516304,-0.91537772144894425
1.7190000000000001,-0.86932063893659262,-0.91597910357552403
1.72,-0.87023690962242661,-0.91656098015915022
1.7210000000000001,-0.87115375242608528,-0.91712338125208293
1.722,-0.87207114788825535,-0.91766633454084345
1.7230000000000001,-0.87298907657798885,-0.9181898680476589
1.724,-0.87390751909307363,-0.91869401012940932
1.7250000000000001,-0.8748264560604091,-0.91917878947657694
1.726,-0.87574586813637623,-0.91964423511219229
1.7270000000000001,-0.8766657360072122,-0.92009037639078295
1.728,-0.87758604038938282,-0.92051724299732074
1.7290000000000001,-0.87850676202995448,-0.92092486494617021
1.73,-0.87942788170696817,-0.92131327258003493
1.7310000000000001,-0.88034938022981246,-0.92168249656890766
1.732,-0.88127123843959376,-0.92203256790901555
1.7330000000000001,-0.88219343720951304,-0.92236351792176974
1.734,-0.8831159574452353,-0.92267537825271217
1.7350000000000001,-0.88403878008526449,-0.92296818087046339
1.736,-0.88496188610131521,-0.923241958065671
1.7370000000000001,-0.88588525649868632,-0.9234967424499565
1.738,-0.88680887231663263,-0.92373256695486405
1.7390000000000001,-0.88773271462873926,-0.92394946483080687
1.74,-0.88865676454329268,-0.92414746964601691
1.7410000000000001,-0.88958100232897674,-0.92432661133478944
1.742,-0.89050540956558411,-0.92448692590897263
1.7430000000000001,-0.89142996769906258,-0.92462844892873419
1.744,-0.89235465795792812,-0.92475121512229452
1.7450000000000001,-0.8932794616061519,-0.92485525952540715
1.746,-0.89420435994350722,-0.92494061748019685
1.7470000000000001,-0.89512933430591968,-0.92500732463399982
1.748,-0.89605436606581479,-0.92505541693820181
1.7490000000000001,-0.89697943663246782,-0.92508493064707786
1.75,-0.89790452745235139,-0.92509590231663064
1.7510000000000001,-0.89882962000948541,-0.92508836880343037
1.752,-0.89975469582578438,-0.92506236726345281
1.7530000000000001,-0.9006797364614082,-0.92501793515091935
1.754,-0.90160472351510845,-0.92495511021713561
1.7550000000000001,-0.90252963862457936,-0.92487393050932987
1.756,-0.90345446346680491,-0.92477443436949336
1.7570000000000001,-0.90437917975840898,-0.92465666043321848
1.758,-0.90530376925600275,-0.92452064762853792
1.7590000000000001,-0.90622821375653462,-0.9243664351747638
1.76,-0.90715249509763796,-0.92419406258132697
1.7610000000000001,-0.908076595157981,-0.92400356964661534
1.762,-0.90900049581837206,-0.923794996317304
1.7630000000000001,-0.90992417782503876,-0.92356837864475305
1.764,-0.9108476241890674,-0.92332376086807177
1.7650000000000001,-0.91177081693327189,-0.92306118384639912
1.766,-0.91269373812204879,-0.92278068871777919
1.7670000000000001,-0.91361636986170081,-0.92248231689790761
1.768,-0.9145386943007584,-0.92216611007887739
1.7690000000000001,-0.91546069363030347,-0.92183211022792377
1.77,-0.9163823500842907,-0.92148035958617081
1.7710000000000001,-0.91730364593987124,-0.92111090066737611
1.772,-0.91822456351771375,-0.92072377625667756
1.7730000000000001,-0.91914508518232774,-0.92031902940933807
1.774,-0.92006519334238601,-0.91989670344949148
1.7750000000000001,-0.92098487045104793,-0.91945684196888888
1.776,-0.92190409900627923,-0.91899948882564308
1.7770000000000001,-0.92282286155117843,-0.91852468814297605
1.778,-0.92374114067429547,-0.91803248430796236
1.7790000000000001,-0.924658919009957,-0.91752292197027674
1.78,-0.92557617923858737,-0.91699604604093854
1.7810000000000001,-0.92649290408703222,-0.9164519016910585
1.782,-0.92740907632887892,-0.91589053435058321
1.7830000000000001,-0.92832467878478198,-0.91531198970704175
1.784,-0.92923969392549277,-0.9147163126049177
1.7850000000000001,-0.93015410400534537,-0.91410354741287547
1.786,-0.93106789277495461,-0.91347374276096482
1.7870000000000001,-0.93198104322097253,-0.91282694528396524
1.788,-0.93289353837744127,-0.91216320186440569
1.7890000000000001,-0.93380536132608938,-0.91148255963123204
1.79,-0.93471649519662403,-0.91078506595847519
1.7910000000000001,-0.93562692316702789,-0.91007076846391866
1.792,-0.93653662846385111,-0.90933971500776745
1.7929999999999999,-0.9374455943625073,-0.90859195369131385
1.794,-0.9383538041875672,-0.90782753285560713
1.7949999999999999,-0.939261241313053,-0.90704650108012075
1.796,-0.94016788916273331,-0.90624890718142004
1.7969999999999999,-0.94107373121041649,-0.90543480021183054
1.798,-0.94197875098024664,-0.90460422945810481
1.7989999999999999,-0.94288293204699547,-0.90375724444009209
1.8,-0.94378625803635963,-0.90289389490940386
1.8009999999999999,-0.944688712625252,-0.90201423084808396
1.802,-0.94559027954209962,-0.90111830246727409
1.8029999999999999,-0.94649094256713395,-0.90020616020588451
1.804,-0.94739068553268913,-0.89927785472925859
1.8049999999999999,-0.94828949232349291,-0.89833343692784373
1.806,-0.94918734606404687,-0.89737295620972302
1.8069999999999999,-0.95008423075978443,-0.8963964639431008
1.8080000000000001,-0.9509801309584468,-0.89540401274364978
1.8089999999999999,-0.95187503073004931,-0.89439565433174062
1.8100000000000001,-0.95276891419711007,-0.89337144064332052
1.8109999999999999,-0.95366176553491377,-0.89233142382852049
1.8120000000000001,-0.95455356897177734,-0.89127565625026028
1.8129999999999999,-0.95544430878931386,-0.8902041904828546
1.8140000000000001,-0.95633396932269832,-0.88911707931061779
1.8149999999999999,-0.95722253496093046,-0.88801437572647035
1.8160000000000001,-0.95810999014710174,-0.88689613293054426
1.8169999999999999,-0.9589963193786587,-0.88576240432878861
1.8180000000000001,-0.95988150720766796,-0.884613243531575
1.819,-0.96076553824108057,-0.8834487043523036
1.8200000000000001,-0.96164839714099803,-0.88226884080600809
1.821,-0.96253006862493529,-0.88107370710796229
1.8220000000000001,-0.9634105374660864,-0.87986335767228485
1.823,-0.96428978849358937,-0.87863784711054571
1.8240000000000001,-0.96516780659279044,-0.87739723023037042
1.825,-0.96604457670550881,-0.87614156203404792
1.8260000000000001,-0.96692008383030204,-0.87487089771713344
1.827,-0.96779431302272956,-0.87358529266705665
1.8280000000000001,-0.96866724811942451,-0.87228480052837432
1.829,-0.96953887508694436,-0.87096947827426952
1.8300000000000001,-0.97040917932025783,-0.8696393821121341
1.831,-0.97127814607687013,-0.86829456813945238
1.8320000000000001,-0.97214576067118652,-0.8669350926364463
1.833,-0.97301200847474412,-0.86556101206463676
1.8340000000000001,-0.97387687491644592,-0.86417238306539923
1.835,-0.97474034548279564,-0.86276926245852659
1.8360000000000001,-0.97560240571813106,-0.86135170724078525
1.837,-0.97646304122485716,-0.85991977458447555
1.8380000000000001,-0.97732223766368231,-0.8584735218359888
1.839,-0.97817998075384904,-0.8570130065143694
1.8400000000000001,-0.97903625627337021,-0.85553828630987017
1.841,-0.97989105005926203,-0.85404941908251464
1.8420000000000001,-0.98074434800777843,-0.85254646286065239
1.843,-0.98159613607464413,-0.85102947583952149
1.8440000000000001,-0.98244640027528973,-0.84949851637980511
1.845,-0.98329512668508379,-0.84795364300619136
1.8460000000000001,-0.98414230143956938,-0.84639491440593184
1.847,-0.98498791073469438,-0.84482238942740118
1.8480000000000001,-0.98583194082704928,-0.84323612707865492
