"Time","revolute.phi","revolute.w","revolute1.phi","revolute1.w"
5.9110000000000005,-2.0448430048934809,-3.442881137264147,-0.82786007073884227,-4.8282892475384145
5.9115000000000002,-2.0465644984485971,-3.4430914862472992,-0.83026976159033028,-4.8104721167102689
5.9119999999999999,-2.048286094311552,-3.4432903607091774,-0.83267054323213208,-4.7926524957824643
5.9125000000000005,-2.0500077867352955,-3.4434777116262758,-0.83506241450231133,-4.7748307597763127
5.9130000000000003,-2.0517295699487947,-3.4436534908837553,-0.837445374424311,-4.7570072807055723
5.9135,-2.0534514381575271,-3.4438176512741245,-0.83981942220537686,-4.7391824275822803
5.9139999999999997,-2.0551733855439442,-3.44397014649592,-0.84218455723494146,-4.7213565664229087
5.9145000000000003,-2.056895406267953,-3.4441109311523879,-0.84454077908303127,-4.7035300602543462
5.915,-2.0586174944673807,-3.4442399607501644,-0.84688808749864974,-4.6857032691200482
5.9154999999999998,-2.0603396441632076,-3.444357182720478,-0.84922648278954826,-4.6678765769926089
5.9160000000000004,-2.0620618494224661,-3.4444625517261009,-0.8515559651703426,-4.6500503458989568
5.9165000000000001,-2.0637841043863183,-3.4445560322610325,-0.85387653465042712,-4.6322249081308309
5.9169999999999998,-2.0655064031016184,-3.4446375827297628,-0.85618819170861393,-4.6144006139633653
5.9175000000000004,-2.0672287395949986,-3.4447071623838181,-0.85849093699681656,-4.5965778108674646
5.9180000000000001,-2.0689511078733234,-3.4447647313189229,-0.86078477133850129,-4.5787568435204919
5.9184999999999999,-2.0706735019241629,-3.4448102504721585,-0.86306969572717629,-4.5609380538166757
5.9190000000000005,-2.0723959157162479,-3.4448436816191208,-0.86534571132484361,-4.5431217808777902
5.9195000000000002,-2.0741183431999159,-3.4448649873710817,-0.86761281946045177,-4.525308361063848
5.9199999999999999,-2.0758407783075929,-3.4448741311721496,-0.8698710216283827,-4.5074981279835047
5.9205000000000005,-2.0775632149542425,-3.4448710772964257,-0.87212031948690549,-4.4896914125047429
5.9210000000000003,-2.0792856470378132,-3.4448557908451671,-0.87436071485662792,-4.4718885427655612
5.9215,-2.0810080684397225,-3.4448282377439439,-0.87659220971898455,-4.4540898441843764
5.9219999999999997,-2.0827304730252987,-3.4447883847397991,-0.878814806214685,-4.4362956394707478
5.9225000000000003,-2.0844528546442511,-3.4447361993984105,-0.88102850664218657,-4.4185062486358975
5.923,-2.0861752070066024,-3.4446716447575834,-0.8832333138966858,-4.4007220028306593
5.9234999999999998,-2.0878975238436168,-3.4445946862105083,-0.8854292309008962,-4.3829432265375159
5.9240000000000004,-2.0896197990856047,-3.4445052991141032,-0.88761625997603122,-4.3651702178865293
5.9245000000000001,-2.0913420265126788,-3.4444034537786861,-0.88979440407749555,-4.3474032874993895
5.9249999999999998,-2.0930641998908053,-3.4442891212833704,-0.89196366631370749,-4.329642743444567
5.9255000000000004,-2.0947863129722277,-3.4441622734721262,-0.8941240499446429,-4.3118888912508435
5.9260000000000002,-2.0965083594958922,-3.4440228829498487,-0.89627555838037687,-4.2941420339208172
5.9264999999999999,-2.0982303331879018,-3.4438709230784248,-0.8984181951796617,-4.2764024719441451
5.9270000000000005,-2.099952227761936,-3.4437063679727991,-0.90055196404847004,-4.2586705033110412
5.9275000000000002,-2.1016740369196834,-3.4435291924970444,-0.90267686883853637,-4.2409464235258056
5.9279999999999999,-2.103395754351288,-3.4433393722604229,-0.90479291354593605,-4.2232305256200524
5.9285000000000005,-2.1051173737357765,-3.4431368836134579,-0.90690010230962637,-4.2055231001662223
5.9290000000000003,-2.1068388887414837,-3.4429217036439983,-0.9089984394099907,-4.1878244352910938
5.9295,-2.1085602930265055,-3.4426938101732865,-0.91108792926741511,-4.1701348166890266
5.9299999999999997,-2.110281580239119,-3.4424531817520228,-0.91316857644082783,-4.1524545276354949
5.9305000000000003,-2.112002743892107,-3.4421997948695964,-0.91524038604094504,-4.1347838545961988
5.931,-2.1137237774481377,-3.4419336258275184,-0.91730336344945063,-4.1171230834710428
5.9314999999999998,-2.1154446747111133,-3.4416546593731856,-0.91935751303229007,-4.0994724822634794
5.9320000000000004,-2.1171654292796567,-3.4413628766100715,-0.92140283993659056,-4.081832325361562
5.9325000000000001,-2.1188860347436842,-3.4410582593282166,-0.92343934944424155,-4.0642028848482701
5.9329999999999998,-2.1206064846848292,-3.4407407899995817,-0.92546704697057747,-4.0465844305161696
5.9335000000000004,-2.1223267726768329,-3.4404104517733978,-0.92748593806302726,-4.028977229882365
5.9340000000000002,-2.1240468922859388,-3.4400672284715221,-0.92949602839976397,-4.0113815482034534
5.9344999999999999,-2.125766837071311,-3.4397111045837887,-0.93149732378838757,-3.9937976484901756
5.9350000000000005,-2.1274866005854274,-3.4393420652633631,-0.93348983016457387,-3.976225791522376
5.9355000000000002,-2.1292061763744732,-3.4389600963220923,-0.93547355359072493,-3.9586662358639479
5.9359999999999999,-2.1309255579787605,-3.4385651842258635,-0.93744850025465054,-3.9411192378774991
5.9365000000000006,-2.1326447389331205,-3.4381573160899466,-0.93941467646821897,-3.9235850517392987
5.9370000000000003,-2.1343637127672972,-3.4377364796743595,-0.94137208866600597,-3.9060639294542288
5.9375,-2.1360824730063683,-3.4373026633792105,-0.94332074340397654,-3.8885561208704478
5.9379999999999997,-2.137801013063156,-3.4368558550977499,-0.94526064769342077,-3.8710618747072623
5.9385000000000003,-2.1395193262034029,-3.4363960418390382,-0.94719180910900336,-3.8535814389004512
5.9390000000000001,-2.1412374061749175,-3.4359232163748885,-0.94911423383506222,-3.8361150547190341
5.9394999999999998,-2.1429552464714208,-3.4354373694429903,-0.95102792895143884,-3.8186629636895466
5.9400000000000004,-2.144672840582774,-3.4349384923852773,-0.95293290165635958,-3.8012254052673504
5.9405000000000001,-2.1463901819953342,-3.4344265771428879,-0.95482915926519951,-3.7838026168519301
5.9409999999999998,-2.1481072641923387,-3.4339016162511315,-0.95671670920927909,-3.7663948338019035
