"Time","damper.phi_rel","damper.w_rel","cutForceAndTorque_inFrameA.force[1]","cutForceAndTorque_inFrameA.force[2]","cutForceAndTorque_inFrameA.torque","cutForceAndTorque_inWorld.force[1]","cutForceAndTorque_inWorld.force[2]","cutForceAndTorque_inWorld.torque","cutForceAndTorque_inFrameResolve.force[1]","cutForceAndTorque_inFrameResolve.force[2]","cutForceAndTorque_inFrameResolve.torque"
0.041999999999999996,-0.0078558150919370642,-0.37384698707068509,-0.20954697638771441,0.92745151644881574,0.50111045693147638,-0.20954697638771441,0.92745151644881574,0.037384698707068509,-0.21682632312783315,0.9257767529352342,0.037384698707068509
0.042599999999999999,-0.0080817221836264989,-0.37917717798055384,-0.21556318739582347,0.92803211982761802,0.50193377771186443,-0.21556318739582347,0.92803211982761802,0.037917717798055389,-0.22305616388830585,0.92625971030992316,0.037917717798055389
0.043199999999999995,-0.0083108272994241207,-0.38450706831614329,-0.22166413269596508,0.92861683179672916,0.50275912272997891,-0.22166413269596508,0.92861683179672916,0.038450706831614334,-0.22937396286054393,0.92674257114999259,0.038450706831614334
0.043799999999999999,-0.0085431302609706005,-0.38983665780063026,-0.22784979357664287,0.92920576912986164,0.50358655034499389,-0.22784979357664287,0.92920576912986164,0.038983665780063029,-0.23577970817217273,0.92722533347152547,0.038983665780063029
0.044399999999999995,-0.0087786308899065902,-0.39516594615719142,-0.2341201512028403,0.92979905021141818,0.50441611972142819,-0.2341201512028403,0.92979905021141818,0.039516594615719144,-0.24227338792705078,0.92770799526340453,0.039516594615719144
0.044999999999999998,-0.0090173290078727642,-0.40049493310900369,-0.24047518661288314,0.93039679503578832,0.50524789082879451,-0.24047518661288314,0.93039679503578832,0.040049493310900373,-0.24885499020492458,0.9281905544873178,0.040049493310900373
0.045599999999999995,-0.0092592244365097727,-0.40582361837924369,-0.24691488071525763,0.93099912520663253,0.50608192444124067,-0.24691488071525763,0.93099912520663253,0.040582361837924373,-0.25552450306107621,0.92867300907775652,0.040582361837924373
0.046199999999999998,-0.0095043169974582883,-0.41115200169108829,-0.2534392142853884,0.93160616393618767,0.50691828213720269,-0.2534392142853884,0.93160616393618767,0.041115200169108829,-0.26228191452596877,0.92915535694203821,0.041115200169108829
0.046799999999999994,-0.009752606512358963,-0.4164800827677142,-0.26004816796237207,0.93221803604453335,0.50775702629903807,-0.26004816796237207,0.93221803604453335,0.041648008276771425,-0.26912721260488437,0.92963759596029583,0.041648008276771425
0.047399999999999998,-0.010004092802852471,-0.42180786133229831,-0.26674172224567089,0.93283486795887249,0.50859822011266609,-0.26674172224567089,0.93283486795887249,0.042180786133229835,-0.27606038527756033,0.93011972398548715,0.042180786133229835
0.047999999999999994,-0.010258775690579463,-0.42713533710801715,-0.27351985749176189,0.93345678771280838,0.50944192756720597,-0.27351985749176189,0.93345678771280838,0.042713533710801721,-0.28308142049781765,0.93060173884340369,0.042713533710801721
0.048599999999999997,-0.010516654997180609,-0.43246250981804779,-0.28038255391074629,0.93408392494560921,0.5102882134546094,-0.28038255391074629,0.93408392494560921,0.043246250981804783,-0.29019030619318775,0.93108363833267471,0.043246250981804783
0.049199999999999994,-0.010777730544296565,-0.43778937918556665,-0.28732979156291416,0.93471641090147983,0.51113714336929661,-0.28732979156291416,0.93471641090147983,0.043778937918556665,-0.29738703026453145,0.93156542022478184,0.043778937918556665
0.049799999999999997,-0.011042002039888078,-0.44311593914061798,-0.29436154421859384,0.93535437780083264,0.51198878281447813,-0.29436154421859384,0.93535437780083264,0.044311593914061802,-0.30467157433646541,0.93204708173851258,0.044311593914061802
0.050399999999999993,-0.011309469211788631,-0.44844218462596142,-0.30147778632893829,0.93599795956526322,0.51284319824522773,-0.30147778632893829,0.93599795956526322,0.044844218462596147,-0.31204392086255861,0.93252862015750193,0.044844218462596147
0.050999999999999997,-0.01158013203199126,-0.45376812302673603,-0.30867850542617553,0.93664729307044503,0.51370045883789617,-0.30867850542617553,0.93664729307044503,0.045376812302673604,-0.31950406575185081,0.93301003386692827,0.045376812302673604
0.051599999999999993,-0.011853990318773853,-0.4590937538947516,-0.31596368065658587,0.93730251594847402,0.51456063336371216,-0.31596368065658587,0.93730251594847402,0.045909375389475163,-0.32705199651130168,0.93349132051421235,0.045909375389475163
0.052199999999999996,-0.012131043890414311,-0.46441907678181821,-0.32333329099159092,0.93796376743199872,0.51542379139418115,-0.32333329099159092,0.93796376743199872,0.046441907678181821,-0.33468770061194447,0.93397247771964387,0.046441907678181821
0.052799999999999993,-0.012411292565190519,-0.46974409123974553,-0.33078731522406946,0.93863118835343506,0.51629000330069208,-0.33078731522406946,0.93863118835343506,0.046974409123974555,-0.34241116548847877,0.93445350307639763,0.046974409123974555
0.053399999999999996,-0.012694736161380374,-0.47506879682034364,-0.33832573196463284,0.93930492114417596,0.51715934025412236,-0.33832573196463284,0.93930492114417596,0.047506879682034368,-0.35022237853885968,0.93493439415054935,0.047506879682034368
0.053999999999999992,-0.012981374497261767,-0.48039319307542244,-0.34594851963785778,0.93998510983376171,0.51803187422442309,-0.34594851963785778,0.93998510983376171,0.048039319307542246,-0.35812132712388156,0.93541514848106044,0.048039319307542246
0.054599999999999996,-0.013271207391112592,-0.48571727955679184,-0.35365565647847752,0.94067190004908952,0.51890767798022397,-0.35365565647847752,0.94067190004908952,0.048571727955679184,-0.36610799856675746,0.93589576357980719,0.048571727955679184
0.055199999999999992,-0.013564234661210737,-0.49104105581626178,-0.36144712052753153,0.94136543901357328,0.51978682508841278,-0.36144712052753153,0.94136543901357328,0.04910410558162618,-0.37418238015269373,0.93637623693156935,0.04910410558162618
0.055799999999999995,-0.013860456125834102,-0.49636452140564219,-0.36932288962847359,0.94206587554631938,0.52066938991372391,-0.36932288962847359,0.94206587554631938,0.049636452140564224,-0.38234445912846016,0.93685656599403966,0.049636452140564224
0.056399999999999992,-0.014159871603260573,-0.5016876758767429,-0.37728294142323759,0.94277336006130419,0.5215554476183264,-0.37728294142323759,0.94277336006130419,0.050168767587674294,-0.39059422270195493,0.93733674819784341,0.050168767587674294
0.056999999999999995,-0.014462480911768051,-0.50701051878137393,-0.38532725334826279,0.94348804456651258,0.52244507416139374,-0.38532725334826279,0.94348804456651258,0.050701051878137393,-0.39893165804176556,0.93781678094652687,0.050701051878137393
0.057599999999999998,-0.014768283869634425,-0.51233304967134508,-0.39345580263047614,0.94421008266310658,0.52333834629868781,-0.39345580263047614,0.94421008266310658,0.051233304967134512,-0.40735675227672452,0.93829666161658165,0.051233304967134512
0.058199999999999995,-0.015077280295137585,-0.5176552680984664,-0.40166856628323477,0.94493962954454425,0.52423534158211882,-0.40166856628323477,0.94493962954454425,0.05176552680984664,-0.4158694924954609,0.93877638755742987,0.05176552680984664
0.058799999999999998,-0.015389470006555422,-0.52297717361454787,-0.40996552110222562,0.94567684199574131,0.52513613835932549,-0.40996552110222562,0.94567684199574131,0.05229771736145479,-0.42446986574594664,0.93925595609145629,0.05229771736145479
0.059399999999999994,-0.015704852455998203,-0.52829875073794952,-0.41834662455568927,0.94642187657174581,0.5260408133596679,-0.41834662455568927,0.94642187657174581,0.052829875073794955,-0.433157839559071,0.93973536315243655,0.052829875073794955
0.059999999999999998,-0.016023427666810332,-0.53362000743973259,-0.42681186330300364,0.94717489422854761,0.52694944785824704,-0.42681186330300364,0.94717489422854761,0.053362000743973265,-0.44193341141699172,0.94021460677144453,0.053362000743973265
0.060599999999999994,-0.016345195528744749,-0.53894094620619992,-0.43536121704336594,0.94793605686371407,0.52786212305247704,-0.43536121704336594,0.94793605686371407,0.053894094620619996,-0.45079657189594741,0.94069368445560919,0.053894094620619996
0.061199999999999997,-0.016670155854928915,-0.5442615663777044,-0.44399466126776915,0.94870552758323079,0.52877892042938579,-0.44399466126776915,0.94870552758323079,0.054426156637770444,-0.45974730747854686,0.94117259340010739,0.054426156637770444
0.061799999999999994,-0.016998308458490298,-0.5495818672945989,-0.45271217121949925,0.94948347107908759,0.52969992226900364,-0.45271217121949925,0.94948347107908759,0.054958186729459894,-0.46878560459542035,0.94165133077311158,0.054958186729459894
0.062399999999999997,-0.01732965315255636,-0.55490184829723688,-0.46151372188979178,0.95027005362831929,0.53062521164388332,-0.46151372188979178,0.95027005362831929,0.05549018482972369,-0.47791144962474097,0.94212989371578471,0.05549018482972369
0.063,-0.017664189750254574,-0.56022150872597098,-0.47039928801344477,0.95106544309205709,0.53155487241862565,-0.47039928801344477,0.95106544309205709,0.056022150872597098,-0.4871248288917378,0.94260827934229485,0.056022150872597098
0.06359999999999999,-0.01800191806471239,-0.565540847921154,-0.4793688440643934,0.95186980891455697,0.53248898924939392,-0.4793688440643934,0.95186980891455697,0.056554084792115406,-0.49642572866820811,0.94308648473981793,0.056554084792115406
0.064199999999999993,-0.018342837909057295,-0.57085986522313947,-0.48842236425124319,0.95268332212224038,0.53342764758343408,-0.48842236425124319,0.95268332212224038,0.057085986522313947,-0.50581413517202412,0.94356450696855898,0.057085986522313947
0.064799999999999996,-0.018686949096416744,-0.57617855997228007,-0.49755982251275988,0.9535061553226889,0.53437093365857247,-0.49755982251275988,0.9535061553226889,0.057617855997228011,-0.5152900345666328,0.94404234306174173,0.057617855997228011
0.0654,-0.019034251439918205,-0.581496931508929,-0.50678119251332088,0.95433848270366184,0.53531893450272383,-0.50678119251332088,0.95433848270366184,0.058149693150892905,-0.52485341296055366,0.94451999002562648,0.058149693150892905
0.065999999999999989,-0.019384744752689139,-0.58681497917343883,-0.51608644763832467,0.955180480032082,0.5362717379333849,-0.51608644763832467,0.955180480032082,0.058681497917343887,-0.53450425640687083,0.94499744483950965,0.058681497917343887
0.066599999999999993,-0.019738428847857023,-0.59213270230616299,-0.52547556098956039,0.9560323246530249,0.53722943255712874,-0.52547556098956039,0.9560323246530249,0.059213270230616302,-0.54424255090272078,0.945474704455735,0.059213270230616302
0.067199999999999996,-0.020095303538549318,-0.59745010024745437,-0.53494850538053451,0.95689419548870269,0.53819210776909676,-0.53494850538053451,0.95689419548870269,0.059745010024745443,-0.55406828238877492,0.94595176579971141,0.059745010024745443
0.067799999999999999,-0.020455368637893483,-0.60276717233766586,-0.5445052533317587,0.9577662730374108,0.539159853752472,-0.5445052533317587,0.9577662730374108,0.06027671723376659,-0.56398143674871826,0.94642862576990261,0.06027671723376659
0.068399999999999989,-0.020818623871002903,-0.60808391483342017,-0.55414577254360808,0.95864873894903191,0.540132760957858,-0.55414577254360808,0.95864873894903191,0.060808391483342022,-0.57398199519515813,0.94690528095913939,0.060808391483342022
0.068999999999999992,-0.021185068776740337,-0.61340031746571633,-0.56387002064474412,0.95954177553170084,0.54111091951242207,-0.56387002064474412,0.95954177553170084,0.061340031746571634,-0.58406992891918141,0.94738172734372261,0.061340031746571634
0.069599999999999995,-0.021554703428707328,-0.61871638870108181,-0.57367798242256329,0.9604455692376721,0.54209442348894421,-0.57367798242256329,0.9604455692376721,0.061871638870108187,-0.59424523707324828,0.94785796256636357,0.061871638870108187
0.070199999999999999,-0.02192752762989704,-0.62403212752479575,-0.5835696285328249,0.96136030679697093,0.54308336615096509,-0.5835696285328249,0.96136030679697093,0.062403212752479578,-0.60450790465153259,0.94833398338587382,0.062403212752479578
