"Time","bodyDrive.frame_a.phi","prismatic.s","prismatic.v","revoluteDisc.phi","revoluteDisc.w","revoluteDrive.w"
0.084000000000000005,-0.20316779251529962,-1.0915363395088951,0.18857231064224658,0.27890504435639785,3.1152554725149719,-2.2766626252831608
0.086000000000000007,-0.20771259893261074,-1.0911557913821763,0.19196642226644625,0.28512321619005632,3.1029057540422729,-2.2681369521923167
0.087999999999999995,-0.21224031391991044,-1.0907685113506482,0.19530427771991196,0.29131662637043237,3.0904951481796217,-2.2595721232354458
0.089999999999999997,-0.21675086507363031,-1.0903746115053166,0.1985863024972257,0.2974851615589495,3.0780319999727084,-2.2509739811339626
0.091999999999999998,-0.22124419136694806,-1.0899742030537019,0.20181296611585786,0.30362872467474039,3.0655244090113323,-2.2423481966247434
0.094,-0.22572024311430189,-1.0895673962072103,0.20498478321359032,0.30974723482536515,3.0529802824504535,-2.233700307412172
0.096000000000000002,-0.23017898123860989,-1.0891543001359247,0.2081022932273906,0.31584062628380749,3.0404070778606647,-2.225035530080643
0.098000000000000004,-0.23462037704736877,-1.0887350228844439,0.21116606999547033,0.32190884816118986,3.0278119969169186,-2.2163589017810632
0.10000000000000001,-0.23904441170591911,-1.0883096713211855,0.21417671748042744,0.32795186366548673,3.015201965719041,-2.2076752658350265
0.10200000000000001,-0.24345107596779508,-1.0878783510694969,0.21713486233928922,0.33396964971155013,3.0025835700138512,-2.1989892242957372
0.10400000000000001,-0.24784036952029895,-1.0874411664818595,0.22004115456982148,0.3399621960057051,2.9899631110302005,-2.1903051787193473
0.106,-0.25221230048656534,-1.0869982206064359,0.22289626417833877,0.34592950434460351,2.9773466000199464,-2.1816273260784986
0.108,-0.25656688536664313,-1.0865496151146243,0.22570087717426041,0.35187158851350814,2.9647397390094232,-2.1729596445965251
0.11,-0.26090414850661525,-1.086095450280484,0.22845569700827087,0.35778847354037502,2.9521479786086715,-2.1643059359702677
0.112,-0.265224121783454,-1.0856358249438229,0.23116144262444882,0.36368019524474854,2.9395765243340182,-2.155669829909856
0.114,-0.26952684379188951,-1.0851708365320363,0.23381883967629793,0.36954679910798072,2.9270302616107062,-2.1470547289484343
0.11600000000000001,-0.27381235976903939,-1.0847005810097867,0.23642862395577324,0.37538834015033373,2.9145138299524818,-2.1384638626954668
0.11800000000000001,-0.27808072108742932,-1.0842251528790496,0.23899153786670471,0.38120488221980331,2.9020316099832977,-2.1299002781346164
0.12,-0.28233198483718486,-1.0837446451751624,0.24150832843140374,0.38699649740322112,2.8895877285757527,-2.1213668431995312
0.122,-0.28656621509032965,-1.0832591492738088,0.24397974772153838,0.39276326772862447,2.8771860752487859,-2.1128662588483014
0.124,-0.29078348022787043,-1.0827687551477672,0.24640654789235489,0.39850528150443909,2.8648302922107951,-2.1044010512263753
0.126,-0.29498385249927189,-1.0822735513856636,0.2487894793770096,0.40422263270288455,2.8525237793619871,-2.095973575098677
0.128,-0.29916740898909977,-1.0817736250464709,0.25112929113381954,0.40991542225880884,2.8402697087090911,-2.0875860243993918
0.13,-0.30333423068500215,-1.0812690617369349,0.25342672832109575,0.41558375678358828,2.8280710260777977,-2.0792404331748311
0.13200000000000001,-0.30748440660183124,-1.0807599450744454,0.25568255924312133,0.42122775415616293,2.8159307296724512,-2.0709388808791598
0.13400000000000001,-0.31161802693847518,-1.0802463574830603,0.25789753438285079,0.42684753419563654,2.803851485233293,-2.0626832083545792
0.13600000000000001,-0.31573518305784021,-1.0797283801910893,0.2600723868169097,0.43244321862269636,2.7918356542548279,-2.0544750382476025
0.13800000000000001,-0.31983597058181507,-1.0792060928300118,0.26220785307899236,0.43801493525279533,2.7798855103849252,-2.0463159344598276
0.14000000000000001,-0.32392048763941794,-1.0786795736336223,0.26430466368324868,0.44356281559924282,2.768003162771524,-2.0382073453633853
0.14200000000000002,-0.32798884096421349,-1.0781488986241186,0.2663635494845446,0.44908700313709043,2.7561905846006391,-2.030150625617428
0.14400000000000002,-0.33204113598220641,-1.0776141428679151,0.26838523070274251,0.45458763982312195,2.7444495912358433,-2.0221470183721353
0.14599999999999999,-0.33607747754433631,-1.0770753803937152,0.27037041763223491,0.46006486708362576,2.732781851891525,-2.0141976637879484
0.14799999999999999,-0.34009797421734972,-1.0765326836209024,0.27231981528596561,0.46551883162673979,2.7211889124886492,-2.0063036163969339
0.14999999999999999,-0.34410273605741132,-1.0759861236438768,0.27423412103527434,0.47094968240694796,2.7096721980027745,-1.9984658463323133
0.152,-0.34809188086604825,-1.0754357693602543,0.27611401434504196,0.47635757909269438,2.6982328736298653,-1.9906851377823309
0.154,-0.35206552395350782,-1.0748816888559618,0.27796017133221734,0.48174267817003957,2.686872076974411,-1.9829622583556012
0.156,-0.35602377938678159,-1.0743239492546313,0.27977326277308734,0.48710513463020311,2.6755908916979143,-1.9752979397614667
0.158,-0.35996676408541234,-1.0737626161483371,0.28155394728268818,0.49244510751003756,2.6643902572465175,-1.9676928117364472
0.16,-0.36389459569790372,-1.07319775389165,0.28330287410583943,0.49776275700276157,2.6532710184296029,-1.9601474381207367
0.16200000000000001,-0.36780739801312662,-1.0726294248145516,0.28502067181182267,0.50305825177053698,2.6422337889909913,-1.9526622168216692
0.16400000000000001,-0.37170529201494484,-1.0720576905052941,0.28670796518505942,0.50833175682188636,2.6312791801990434,-1.9452375469698673
0.16600000000000001,-0.37558839729369609,-1.0714826116289462,0.28836537242767052,0.51358343541879836,2.6204077659400298,-1.9378738032963556
0.16800000000000001,-0.37945683532815655,-1.070904247452714,0.28999349819280207,0.51881345350848707,2.6096200003949828,-1.930571275716914
0.17000000000000001,-0.38331072774066349,-1.0703226561056989,0.29159293670917913,0.52402197735340672,2.5989162634626908,-1.9233302024612173
0.17200000000000001,-0.38715020090519903,-1.0697378938814877,0.29316426708592019,0.52920917974777726,2.5882967937603292,-1.9161507211606295
0.17400000000000002,-0.39097537822520773,-1.0691500164061476,0.29470806070231464,0.53437522957136785,2.5777618090858283,-1.9090329564823882
0.17599999999999999,-0.39478638163367913,-1.0685590784340326,0.29622487993060032,0.53952029381400135,2.5673114865802358,-1.9019770056204313
0.17799999999999999,-0.39858333416894748,-1.0679651334619455,0.29771527556388488,0.54464454104741022,2.5569459266068431,-1.8949829118927579
0.17999999999999999,-0.40236635856058567,-1.0673682339544583,0.29917978827789588,0.5497481395079723,2.5466651772598481,-1.8880506825191203
0.182,-0.40613558158583252,-1.0667684306586311,0.30061894333548211,0.55483126296434893,2.5364691661859902,-1.8811802387457028
0.184,-0.40989112672041522,-1.0661657737700267,0.30203325945603343,0.55989408079495195,2.5263578233023658,-1.8743715053547387
0.186,-0.41363311584102286,-1.0655603126871678,0.3034232470723251,0.56493676028306206,2.5163310558082532,-1.8676243923797797
0.188,-0.41736167146826231,-1.0649520956635721,0.30478940570213253,0.56995946963501654,2.5063887144553427,-1.8609387704025537
0.19,-0.4210769155184646,-1.0643411700183338,0.30613222565551196,0.5749623762915087,2.4965306167221812,-1.8543144874180126
0.192,-0.42477897319732377,-1.0637275815009501,0.30745217686594983,0.57994565216280691,2.4867564361611514,-1.8477512872630346
0.19400000000000001,-0.42846796637729329,-1.0631113753892949,0.30874972757898134,0.58490946470448113,2.4770658943701607,-1.8412489508297945
0.19600000000000001,-0.43214401536144315,-1.0624925962219662,0.31002533965420714,0.58985397929164574,2.4674587114860427,-1.8348072596003153
0.19800000000000001,-0.43580724072030641,-1.0618712875042686,0.31127946332433859,0.59477936168610346,2.4579345546924318,-1.8284259576468003
0.20000000000000001,-0.43945776224686028,-1.0612474918943064,0.3125125402701785,0.59968577662536182,2.4484930696131566,-1.8221047746799595
0.20200000000000001,-0.44309570199025117,-1.0606212506922925,0.313724990498843,0.60457339189379,2.4391337631563612,-1.8158433393476883
0.20400000000000001,-0.44672117903070557,-1.059992604744197,0.31491723455147791,0.60944237129502843,2.4298562066744833,-1.8096413292918527
0.20600000000000002,-0.45033431103173049,-1.0593615941967962,0.31608968711457097,0.61429287673738597,2.4206599761184111,-1.8034984269055701
0.20800000000000002,-0.4539352155397634,-1.0587282582854167,0.31724275138317809,0.6191250699756804,2.4115446021069649,-1.7974142823375607
0.20999999999999999,-0.45752400921174124,-1.0580926354801852,0.31837682240963938,0.62393911157012572,2.4025096003138371,-1.7913885358933319
0.21199999999999999,-0.46110081001797054,-1.0574547631054809,0.31949227755820736,0.62873516383650052,2.3935543894579245,-1.7854207572384377
0.214,-0.464665733393053,-1.0568146780335499,0.32058949306198087,0.63351338567929671,2.3846784360862716,-1.7795105524954797
0.216,-0.46821889348711043,-1.0561724164810498,0.32166883884785363,0.63827393426936718,2.3758812081191185,-1.7736575298392703
0.218,-0.47176040401456515,-1.0555280138697682,0.32273067487988705,0.64301696617881954,2.3671621435596402,-1.7678612762613708
0.22,-0.47529037771862148,-1.0548815049354734,0.32377535355361864,0.64774263666045007,2.3585206710460067,-1.7621213727353444
0.222,-0.47880892810218773,-1.0542329234213694,0.32480321373731763,0.65245110196131384,2.3499561587782187,-1.7564373563436881
0.224,-0.48231616637061192,-1.053582302650294,0.32581459149419345,0.65714251522717904,2.3414680070426379,-1.7508087887138173
0.22600000000000001,-0.48581220251127338,-1.052929675343677,0.32680981655858271,0.66181702794731212,2.3330556166041894,-1.7452352326015448
0.22800000000000001,-0.48929714588999129,-1.0522750735237592,0.32778921036522879,0.66647479075018345,2.3247183716412496,-1.7397162392067256
0.23000000000000001,-0.49277110485386466,-1.0516185285998767,0.3287530875895745,0.671115952870183,2.3164556524569391,-1.7342513575473868
0.23200000000000001,-0.49623418822390963,-1.050960071096978,0.32970175058905815,0.67574066413891853,2.3082667898835463,-1.7288401005793654
0.23400000000000001,-0.49968650264149095,-1.0502997311692532,0.33063549957378452,0.68034907143811063,2.3001511485200146,-1.7234820069038113
0.23600000000000002,-0.5031281535813461,-1.0496375384241985,0.3315546290046803,0.68494132005282049,2.2921080959790361,-1.7181766179405635
0.23800000000000002,-0.50655924580939038,-1.0489735218473675,0.33245942598775441,0.68951755428102479,2.2841369894328065,-1.7129234679054157
0.23999999999999999,-0.50997988306460329,-1.0483077098753757,0.33335017165218023,0.69407791700751242,2.2762371862504827,-1.7077220916748168
0.24199999999999999,-0.51339016927747061,-1.0476401301692713,0.33422713490071915,0.69862255132616058,2.2684079962546151,-1.7025719891785567
0.24399999999999999,-0.51679020638993578,-1.0469708100506228,0.33509058386503021,0.70315159763212753,2.2606487688153076,-1.6974726902275239
0.246,-0.52018009524710551,-1.0462997763421404,0.33594078148617046,0.70766519481068946,2.2529588580079194,-1.6924237285587198
0.248,-0.52355993592621175,-1.0456270553145681,0.33677798391907066,0.71216348067432833,2.2453376101465445,-1.687424632513393
0.25,-0.52692982749602313,-1.0449526727455962,0.33760244194053685,0.71664659164123878,2.2377843738966714,-1.682474932546054
0.252,-0.53028986888388863,-1.0442766537567678,0.33841439550045527,0.72111466388731738,2.2302984606074148,-1.677574131549519
0.254,-0.53364015731323067,-1.0435990231374175,0.33921408383504631,0.72556783126659574,2.2228792172225114,-1.6727217592927563
0.25600000000000001,-0.53698078898258339,-1.0429198052215356,0.34000174132013999,0.73000622621465883,2.2155259952721527,-1.667917349251695
0.25800000000000001,-0.54031185926838843,-1.0422390238577373,0.34077759629071613,0.7344299800174664,2.2082381419724393,-1.6631604319291873
0.26000000000000001,-0.5436334625662459,-1.0415567024522865,0.34154187220340587,0.73883922259971657,2.2010150080626953,-1.6584505406909555
0.26200000000000001,-0.546945692873823,-1.040872863859494,0.34229478404906988,0.74323408329769447,2.1938559222543859,-1.6537871926119621
0.26400000000000001,-0.55024864273457219,-1.0401875306093509,0.34303654519950544,0.74761468945661091,2.186760238934442,-1.649169924156161
0.26600000000000001,-0.55354240372334673,-1.0395007248192776,0.34376736449952178,0.75198116707534624,2.1797273169277398,-1.6445982752755131
0.26800000000000002,-0.55682706656273229,-1.0388124681803077,0.34448744565782791,0.75633364096033184,2.172756514788059,-1.6400717858629497
0.27000000000000002,-0.56010272102504433,-1.0381227819876819,0.34519698801867382,0.76067223459526256,2.1658471956576597,-1.6355899993746541
0.27200000000000002,-0.56336945637159352,-1.0374316870579943,0.34589618415541618,0.76499707072235568,2.1589987102950361,-1.6311524500891015
0.27400000000000002,-0.56662736055521912,-1.0367392039070815,0.34658522461510732,0.76930827028589777,2.1522104292658093,-1.6267586872142361
0.27600000000000002,-0.56987652060761129,-1.0360453526789815,0.34726429585075047,0.77360595294548518,2.1454817280123102,-1.6224082636932191
0.27800000000000002,-0.57311702271319864,-1.0353501531398495,0.34793357993271234,0.77789023717364492,2.1388119843998989,-1.6181007343497249
0.28000000000000003,-0.57634895214281479,-1.0346536247016207,0.34859325508120786,0.7821612401679866,2.1322005818308813,-1.6138356582109457
0.28200000000000003,-0.5795723936160655,-1.0339557863529365,0.34924349341365052,0.78641907832979685,2.1256468939197068,-1.6096125869730964
0.28400000000000003,-0.5827874306439238,-1.0332566568101111,0.34988446541882823,0.79066386639528574,2.1191503136787744,-1.605431086922726
0.28600000000000003,-0.58599414586531628,-1.0325562544542226,0.35051633790604392,0.79489571788073621,2.1127102392985231,-1.6012907282473292
0.28800000000000003,-0.58919262109761694,-1.0318545973290412,0.35113927381298227,0.79911474514919678,2.106326072430087,-1.597191083732503
0.28999999999999998,-0.59238293728858504,-1.0311517031603288,0.35175343267190551,0.80332105934713216,2.0999972207639752,-1.5931317306923072
0.29199999999999998,-0.5955651747829056,-1.030447589305556,0.35235896842410275,0.80751477075580658,2.0937230838064007,-1.5891122402258642
0.29399999999999998,-0.59873941284182342,-1.0297422728683316,0.35295603377169282,0.81169598815811461,2.0875030800320689,-1.5851321976893982
0.29599999999999999,-0.60190572990282842,-1.0290357706499607,0.35354477807861912,0.8158648191813761,2.0813366330214413,-1.5811911922385617
0.29799999999999999,-0.60506420361028845,-1.0283280991508716,0.35412534725157957,0.82002137033785982,2.0752231703010606,-1.577288815943964
0.29999999999999999,-0.60821491078594392,-1.027619274585337,0.35469788415393877,0.8241657469861593,2.0691621255102568,-1.573424665419914
0.30199999999999999,-0.61135792758508301,-1.0269093128542386,0.35526252695081506,0.82829805353679187,2.0631529279492518,-1.5695983339021689
0.30399999999999999,-0.61449332922261135,-1.0261982296146284,0.35581941246798743,0.8324183930921808,2.0571950226661193,-1.5658094264460392
0.30599999999999999,-0.61762119013195382,-1.0254860402519406,0.35636867452276133,0.83652686765610274,2.0512878597971826,-1.5620575518569166
0.308,-0.62074158398121959,-1.0247727598839418,0.35691044390136994,0.84062357815523447,2.045430894052509,-1.5583423222938004
0.31,-0.62385458366142332,-1.0240584033709317,0.35744484866631543,0.84470862442402428,2.0396235861816079,-1.5546633543747699
0.312,-0.62696026136627947,-1.0233429853047875,0.35797201313735755,0.84878210530973053,2.0338653966110152,-1.5510202643382913
0.314,-0.63005868846270763,-1.0226265200459876,0.35849206004490769,0.85284411850289099,2.0281557977846947,-1.5474126774102066
0.316,-0.63314993557508237,-1.021909021711529,0.35900510945282538,0.85689476064834125,2.022494267394253,-1.5438402226620411
0.318,-0.63623407259494069,-1.021190504179718,0.35951127880094896,0.86093412735834762,2.0168802882769055,-1.5403025329291322
0.32000000000000001,-0.63931116868023041,-1.0204709810972774,0.36001068310821321,0.86496231321205574,2.0113133492455249,-1.5367992454385238
0.32200000000000001,-0.64238129230764607,-1.0197504658739018,0.36050343380439082,0.86897941182442562,2.0057929381290864,-1.5333299964972196
0.32400000000000001,-0.64544451119556656,-1.0190289717069962,0.36098964115654086,0.87298551574581773,2.0003185552536964,-1.529894431767058
0.32600000000000001,-0.6485008923610186,-1.0183065115749923,0.36146941298139196,0.87698071653706855,1.9948897057422039,-1.5264922003947501
0.32800000000000001,-0.65155050212751642,-1.0175830982419762,0.36194285471201598,0.88096510478021206,1.9895058995808288,-1.5231229550593046
0.33000000000000002,-0.65459340612831152,-1.0168587442632946,0.36241006959391359,0.88493877008321997,1.9841666524083201,-1.5197863525721746
0.33200000000000002,-0.65762966931457634,-1.0161334619898912,0.36287115874320602,0.88890180109120198,1.9788714855249565,-1.5164820538828636
0.33400000000000002,-0.66065935596358694,-1.0154072635725315,0.36332622120416042,0.8928542854976077,1.9736199259015694,-1.513209724084853
0.33600000000000002,-0.66368252968690356,-1.0146801609659177,0.36377535400607003,0.89679631005542759,1.9684115061885488,-1.509969032421854
0.33800000000000002,-0.66669925343854863,-1.0139521659326918,0.36421865221948857,0.90072796058839544,1.9632457647248667,-1.5067596522943765
0.34000000000000002,-0.66970958952318838,-1.0132232900473357,0.36465620901183526,0.90464932200218895,1.9581222455470861,-1.5035812612666122
0.34200000000000003,-0.67271359954666543,-1.0124935447139807,0.36508811576160694,0.90856047822060537,1.9530404988564678,-1.5004335414110401
0.34400000000000003,-0.6757113445563554,-1.0117629411380631,0.36551446197803655,0.91246151236890571,1.9480000799769184,-1.4973161785420819
0.34600000000000003,-0.67870288495490672,-1.01103149035273,0.36593533545056917,0.91635250666197521,1.9430005501152703,-1.4942288627768519
0.34800000000000003,-0.68168828052064245,-1.0102992032193994,0.36635082228989707,0.92023354243146938,1.9380414762729339,-1.4911712884716726
0.35000000000000003,-0.68466759042196779,-1.0095660904296293,0.36676100697421726,0.92410470014512769,1.9331224312053898,-1.4881431541940122
0.35199999999999998,-0.68764087322546552,-1.0088321625084236,0.36716597240134752,0.92796605941786248,1.9282429934318774,-1.4851441627316755
0.35399999999999998,-0.69060818690399661,-1.0080974298174363,0.36756579994024974,0.93181769902285128,1.923402747245095,-1.482174021102282
0.35599999999999998,-0.69356958884480235,-1.0073619025580807,0.36796056948201056,0.93565969690262607,1.9186012827208765,-1.4792324405630228
0.35799999999999998,-0.69652513585761056,-1.0066255907745394,0.36835035949023021,0.9394921301801642,1.913838195727896,-1.4763191366207069
0.35999999999999999,-0.69947488418274939,-1.0058885043566841,0.36873524705087585,0.94331507516997937,1.9091130879373523,-1.4734338290420788
0.36199999999999999,-0.7024188894709541,-1.0051506530499976,0.36911529522539943,0.94712860735255733,1.9044255013912454,-1.4705761913239532
0.36399999999999999,-0.70535720685945225,-1.0044120464413071,0.36949058348617081,0.95093280147350401,1.8997750757257748,-1.4677459720522175
0.36599999999999999,-0.70828989092847883,-1.0036726939743006,0.36986118474189889,0.95472773148773837,1.8951614287460821,-1.4649429027610308
0.36799999999999999,-0.71121699571830355,-1.0029326049498704,0.370227169329719,0.95851347058212033,1.8905841770324689,-1.462166713820332
0.37,-0.71413857474000741,-1.0021917885279126,0.37058860623924261,0.96229009118995978,1.8860429420528337,-1.4594171391561734
0.372,-0.71705468098360725,-1.0014502537297052,0.37094556314670984,0.96605766500207868,1.8815373501238624,-1.4566939162230288
0.374,-0.71996536692618884,-1.0007080094401981,0.3712981064484619,0.96981626297787504,1.8770670323722163,-1.4539967859762231
0.376,-0.72287068454004966,-0.99996506441021804,0.37164630129378151,0.97356595535638724,1.8726316246957251,-1.4513254928444832
0.378,-0.72577068530084621,-0.99922142725858776,0.37199021161706503,0.97730681166735645,1.8682307677245797,-1.4486797847025994
0.38,-0.72866542011391755,-0.99847710649523413,0.37232989983996961,0.98103890063680776,1.8638641053044023,-1.4460594116757206
0.38200000000000001,-0.73155493847559738,-0.99773211074205859,0.37266542348390352,0.98476228910744179,1.8595312691739654,-1.4434641140199473
0.38400000000000001,-0.73443929101396299,-0.99698644808242198,0.37299684539782585,0.98847704531370639,1.8552319246646016,-1.4408936582557559
0.38600000000000001,-0.73731852719517277,-0.99624012665482831,0.3733242245311697,0.99218323592518809,1.8509657290757047,-1.438347804275955
0.38800000000000001,-0.74019269601786908,-0.99549315447847153,0.37364761871932017,0.99588092694264851,1.8467323440369567,-1.4358263151159782
0.39000000000000001,-0.74306184602080261,-0.99474553945505295,0.37396708470933221,0.99957018370837791,1.8425314354595779,-1.4333289569187757
0.39200000000000002,-0.74592602529046748,-0.99399728937052489,0.37428267818505201,1.0032510709165494,1.8383626734875649,-1.4308554988997597
0.39400000000000002,-0.74878528146874523,-0.99324841189675739,0.37459445379162654,1.0069236526235708,1.8342257324489388,-1.42840571331182
0.39600000000000002,-0.75163966176056141,-0.99249891459313333,0.37490246515941733,1.0105879922584406,1.8301202908069867,-1.4259793754103804
0.39800000000000002,-0.75448921294155014,-0.9917488049080686,0.37520676492732369,1.0142441526331005,1.8260460311115048,-1.4235762634185158
0.40000000000000002,-0.75733398092746451,-0.9909980902962594,0.37550740417914269,1.017892195390921,1.8220026379495378,-1.4211961568124478
0.40200000000000002,-0.76017401051428846,-0.99024677829235108,0.3758044321068354,1.0215321806757354,1.8179897966813476,-1.4188388352595609
0.40400000000000003,-0.76300934800100273,-0.98949487582017093,0.37609789953159178,1.0251641704935781,1.8140072053241738,-1.4165040886071392
0.40600000000000003,-0.76584003835821712,-0.988742389943428,0.37638785512672329,1.0287882250825657,1.8100545615416888,-1.4141917059675166
0.40800000000000003,-0.76866612614799279,-0.98798932762653813,0.37667434665812538,1.0324044040932752,1.8061315667610645,-1.4119014791783437
0.41000000000000003,-0.7714876555307365,-0.98723569573599668,0.37695742100306401,1.0360127665980841,1.8022379261206145,-1.4096332027646561
0.41200000000000003,-0.77430467027210625,-0.9864815010416883,0.37723712416842647,1.039613371100512,1.7983733484174429,-1.4073866739009635
0.41400000000000003,-0.77711721374993081,-0.98572675021813283,0.37751350130843619,1.0432062755445655,1.7945375460550841,-1.405161692373353
0.41600000000000004,-0.7799253289611352,-0.98497144984566876,0.37778659674184223,1.046791537324077,1.7907302349911387,-1.4029580605415992
0.41799999999999998,-0.78272905852868302,-0.98421560641157679,0.37805645396857834,1.0503692132920488,1.7869511346849254,-1.4007755833012878
0.41999999999999998,-0.78552844387604392,-0.98345922653632001,0.37832311608902214,1.053939358708603,1.7831999714292288,-1.3986140704680099
0.42199999999999999,-0.78832352622076896,-0.98270231670958796,0.37858662535386356,1.0575020285104868,1.779476474280083,-1.396473333866826
0.42399999999999999,-0.79111434769786326,-0.98194488298741089,0.37884702262718895,1.061057278741667,1.7757803704729078,-1.394353184048313
0.42599999999999999,-0.79390094932144484,-0.98118693154616443,0.37910434839069573,1.0646051639547744,1.7721113936851276,-1.3922534362016648
0.42799999999999999,-0.7966833717470142,-0.98042846847960674,0.37935864239531902,1.0681457381840012,1.7684692809116276,-1.3901739079188067
