"Time","body.frame_a.phi","revolute.w"
1.3919999999999999,-3.0409100809628979,1.3389536229298555
1.3925999999999998,-3.0401051108654968,1.3442772213151903
1.3931999999999998,-3.0392969460995078,1.349600382155538
1.3937999999999999,-3.038485586898505,1.3549231002162441
1.3943999999999999,-3.0376710334983326,1.3602453702210819
1.3949999999999998,-3.0368532861371227,1.365567186852098
1.3956,-3.0360323450552968,1.3708885447494452
1.3961999999999999,-3.035208210495584,1.3762094385112087
1.3967999999999998,-3.0343808827030299,1.381529862693256
1.3974,-3.0335503619250055,1.3868498118090664
1.3979999999999999,-3.03271664841122,1.3921692803295591
1.3985999999999998,-3.0318797424137309,1.3974882626829443
1.3991999999999998,-3.031039644186956,1.4028067532545458
1.3997999999999999,-3.0301963539876833,1.4081247463866455
1.4003999999999999,-3.0293498720750804,1.4134422363783086
1.4009999999999998,-3.02850020743566,1.4187592236351616
1.4016,-3.0276473627010589,1.4240757040382566
1.4021999999999999,-3.0267913283279166,1.4293916648414828
1.4027999999999998,-3.0259321046269507,1.4347071001989737
1.4034,-3.0250696919120612,1.4400220042213554
1.4039999999999999,-3.0242040905003393,1.4453363709755793
1.4045999999999998,-3.023335300712092,1.4506501944847754
1.4051999999999998,-3.022463322870852,1.4559634687280816
1.4057999999999999,-3.0215881573033969,1.4612761876404901
1.4063999999999999,-3.0207098043397682,1.4665883451126784
1.4069999999999998,-3.0198282643132845,1.4718999349908586
1.4076,-3.0189435375605576,1.4772109510766149
1.4081999999999999,-3.0180556244215149,1.4825213871267342
1.4087999999999998,-3.0171645252394073,1.4878312368530604
1.4094,-3.0162702403608321,1.4931404939223263
1.4099999999999999,-3.0153727701357496,1.4984491519559879
1.4105999999999999,-3.014472114917496,1.5037572045300764
1.4111999999999998,-3.0135682750628021,1.5090646451750294
1.4117999999999999,-3.0126612509318091,1.5143714673755353
1.4123999999999999,-3.0117510428880885,1.5196776645703647
1.4129999999999998,-3.0108376512986537,1.5249832301522219
1.4136,-3.0099210765339799,1.5302881574675784
1.4141999999999999,-3.0090013189680196,1.5355924398165086
1.4147999999999998,-3.0080783789782184,1.5408960704525387
1.4153999999999998,-3.0071522569455342,1.5461990425824799
1.4159999999999999,-3.0062229532544524,1.5515013493662726
1.4165999999999999,-3.0052904682930013,1.5568029839168174
1.4171999999999998,-3.0043548024527675,1.5621039392998262
1.4177999999999999,-3.0034159561289191,1.5674042085336579
1.4183999999999999,-3.0024739297202161,1.5727037845891509
1.4189999999999998,-3.0015287236290269,1.5780026603894737
1.4196,-3.0005803382613494,1.5833008288099606
1.4201999999999999,-2.999628774026823,1.5885982826779443
1.4207999999999998,-2.9986740313387505,1.5938950147726092
1.4213999999999998,-2.9977161106141059,1.5991910178248212
1.4219999999999999,-2.9967550122735616,1.604486284516971
1.4225999999999999,-2.9957907367414975,1.6097808074828091
1.4231999999999998,-2.9948232844460216,1.615074579307294
1.4238,-2.9938526558189817,1.620367592526428
1.4243999999999999,-2.9928788512959894,1.62565983962709
1.4249999999999998,-2.9919018713164296,1.630951313046888
1.4256,-2.9909217163234825,1.6362420051739921
1.4261999999999999,-2.9899383867641358,1.641531908346969
1.4267999999999998,-2.9889518830892037,1.6468210148546318
1.4273999999999998,-2.9879622057533441,1.6521093169358756
1.4279999999999999,-2.9869693552150727,1.6573968067795164
1.4285999999999999,-2.9859733319367847,1.6626834765241274
1.4291999999999998,-2.9849741363847624,1.6679693182578872
1.4298,-2.9839717690292007,1.6732543240184152
1.4303999999999999,-2.9829662303442213,1.678538485792606
1.4309999999999998,-2.9819575208078848,1.6838217955164787
1.4316,-2.9809456409022119,1.6891042450750142
1.4321999999999999,-2.9799305911132019,1.6943858263019846
1.4327999999999999,-2.9789123719308415,1.6996665309798091
1.4333999999999998,-2.9778909838491292,1.7049463508393832
1.4339999999999999,-2.9768664273660885,1.7102252775599229
1.4345999999999999,-2.9758387029837841,1.7155033027687967
1.4351999999999998,-2.9748078112083394,1.7207804180413779
1.4358,-2.9737737525499526,1.7260566149008771
1.4363999999999999,-2.9727365275229158,1.7313318848181767
1.4369999999999998,-2.9716961366456274,1.7366062192116827
1.4375999999999998,-2.9706525804406096,1.7418796094471558
1.4381999999999999,-2.9696058594345294,1.7471520468375563
1.4387999999999999,-2.9685559744337597,1.7524235231350971
1.4393999999999998,-2.9675029448976176,1.7576940633517641
1.4399999999999999,-2.9664467534441159,1.7629636266279796
1.4405999999999999,-2.9653874006587118,1.7682322041390111
1.4411999999999998,-2.9643248871318324,1.7734997870078659
1.4418,-2.9632592134589029,1.7787663663051352
1.4423999999999999,-2.9621903802403682,1.7840319330488381
1.4429999999999998,-2.9611183880817125,1.7892964782042835
1.4435999999999998,-2.9600432375934811,1.794559992683912
1.4441999999999999,-2.9589649293913092,1.7998224673471517
1.4447999999999999,-2.9578834640959384,1.8050838930002566
1.4453999999999998,-2.9567988423332392,1.8103442603961735
1.446,-2.9557110647342379,1.8156035602343819
1.4465999999999999,-2.9546201319351337,1.8208617831607417
1.4471999999999998,-2.9535260445773241,1.826118919767352
1.4478,-2.9524288033074275,1.8313749605923975
1.4483999999999999,-2.9513284087773042,1.8366298961199921
1.4489999999999998,-2.9502248616440805,1.8418837167800401
1.4495999999999998,-2.9491181625701688,1.8471364129480792
1.4501999999999999,-2.9480083122232918,1.8523879749451351
1.4507999999999999,-2.9468953112765055,1.8576383930375622
1.4513999999999998,-2.9457791604082177,1.8628876574369067
1.452,-2.9446598603022158,1.8681357582997509
1.4525999999999999,-2.9435374116476858,1.8733826857275562
1.4531999999999998,-2.9424118151392364,1.8786284297665263
1.4538,-2.9412830714769189,1.8838729804074512
1.4543999999999999,-2.9401511813662524,1.8891163275855503
1.4549999999999998,-2.939016145518246,1.8943584611803357
1.4555999999999998,-2.937877964649418,1.8995993710154542
1.4561999999999999,-2.9367366394818215,1.9048390468585403
1.4567999999999999,-2.9355921707430679,1.9100774784210606
1.4573999999999998,-2.9344445591663448,1.9153146553581724
1.458,-2.9332938054904418,1.9205505672685717
1.4585999999999999,-2.9321399104597727,1.9257852036943341
1.4591999999999998,-2.9309828748243976,1.9310185541207789
1.4597999999999998,-2.9298226993400425,1.9362506079763107
1.4603999999999999,-2.9286593847681273,1.9414813546322736
1.4609999999999999,-2.9274929318757832,1.9467107834027924
1.4615999999999998,-2.9263233414358787,1.9519388835446358
1.4621999999999999,-2.9251506142270376,1.9571656442570602
1.4627999999999999,-2.9239747510336667,1.9623910546816543
1.4633999999999998,-2.9227957526459756,1.9676151039021994
1.464,-2.9216136198599973,1.9728377809445159
1.4645999999999999,-2.920428353477615,1.9780590747763063
1.4651999999999998,-2.9192399543065801,1.9832789743070172
1.4657999999999998,-2.9180484231605366,1.9884974683876808
1.4663999999999999,-2.9168537608590444,1.9937145458107712
1.4669999999999999,-2.9156559682276013,1.9989301953100442
1.4675999999999998,-2.9144550460976628,2.0041444055604001
1.4681999999999999,-2.9132509953066674,2.009357165177728
1.4687999999999999,-2.91204381669806,2.0145684627187519
1.4693999999999998,-2.9108335111213104,2.0197782866808875
1.47,-2.9096200794319378,2.0249866255020925
1.4705999999999999,-2.9084035224915352,2.0301934675607067
1.4711999999999998,-2.9071838411677873,2.0353988011753152
1.4717999999999998,-2.9059610363344985,2.040602614604591
1.4723999999999999,-2.9047351088716087,2.0458048960471493
1.4729999999999999,-2.9035060596652218,2.0510056336413878
1.4735999999999998,-2.9022738896076259,2.0562048154653509
1.4742,-2.901038599597312,2.0614024295365723
1.4747999999999999,-2.8998001905390045,2.0665984638119217
1.4753999999999998,-2.8985586633436768,2.0717929061874618
1.476,-2.8973140189285735,2.0769857444982986
1.4765999999999999,-2.8960662582172403,2.0821769665184218
1.4771999999999998,-2.894815392962276,2.0873666032453007
1.4777999999999998,-2.8935614225036836,2.0925546359463838
1.4783999999999999,-2.8923043398510768,2.0977410204841913
1.4789999999999999,-2.891044145995608,2.1029257445555563
1.4795999999999998,-2.8897808419355853,2.1081087957984495
1.4802,-2.8885144286764994,2.1132901617918445
1.4807999999999999,-2.8872449072310542,2.1184698300555858
1.4813999999999998,-2.8859722786191933,2.1236477880502749
1.4819999999999998,-2.8846965438681273,2.1288240231771334
1.4825999999999999,-2.8834177040123645,2.133998522777881
1.4831999999999999,-2.8821357600937381,2.1391712741346036
1.4837999999999998,-2.8808507131614336,2.1443422644696337
1.4843999999999999,-2.8795625642720166,2.1495114809454217
1.4849999999999999,-2.8782713144894636,2.1546789106643991
1.4855999999999998,-2.8769769648851873,2.159844540668868
1.4862,-2.8756795165380655,2.1650083579408661
1.4867999999999999,-2.874378970534472,2.1701703494020315
1.4873999999999998,-2.8730753279683015,2.1753305019134959
1.4879999999999998,-2.8717685899409955,2.1804888022757383
1.4885999999999999,-2.870458757561579,2.1856452372284716
1.4891999999999999,-2.8691458319466796,2.1907997934505046
1.4897999999999998,-2.867829814220562,2.1959524575596259
1.4903999999999999,-2.8665107055151533,2.2011032161124731
1.4909999999999999,-2.8651885069700702,2.206252055604399
1.4915999999999998,-2.8638632197326506,2.2113989624693571
1.4922,-2.8625348449579771,2.2165439230797688
1.4927999999999999,-2.8612033838089119,2.2216869237463901
1.4933999999999998,-2.8598688374561174,2.2268279507181994
1.4939999999999998,-2.8585312070780895,2.2319669901822556
1.4945999999999999,-2.8571904938611841,2.2371040282635861
1.4951999999999999,-2.8558466989996454,2.242239051025043
1.4957999999999998,-2.854499823695634,2.2473720444671912
1.4964,-2.8531498691592563,2.2525029945281783
1.4969999999999999,-2.8517968366085897,2.2576318870835972
1.4975999999999998,-2.8504407272697145,2.2627587079463738
1.4982,-2.8490815423767377,2.2678834428666343
1.4987999999999999,-2.8477192831718283,2.2730060775315732
1.4993999999999998,-2.8463539509052369,2.2781265975653362
1.4999999999999998,-2.8449855468353289,2.2832449885288857
1.5005999999999999,-2.8436140722286107,2.2883612359198797
1.5011999999999999,-2.8422395283597637,2.2934753251725364
1.5017999999999998,-2.840861916511662,2.2985872416575197
1.5024,-2.8394812379754089,2.3036969706818047
1.5029999999999999,-2.8380974940503623,2.3088044974885471
1.5035999999999998,-2.8367106860441642,2.3139098072569664
1.5041999999999998,-2.8353208152727629,2.3190128851022127
1.5047999999999999,-2.8339278830604533,2.3241137160752428
1.5053999999999998,-2.832531890739892,2.3292122851626873
