"Time","body.phi","prismatic.s","prismatic.v"
0.45659999999999995,-0.14235972910823788,0.93404643925838171,2.9826007073393348
0.45719999999999994,-0.14176595187364471,0.9358362753312206,2.9835179927318389
0.45779999999999998,-0.14117213751859434,0.93762666041018838,2.9844312559071153
0.45839999999999997,-0.14057828531851296,0.93941759349627585,2.9853404851105561
0.45899999999999996,-0.13998439621034434,0.94120907110977547,2.9862456947872316
0.45959999999999995,-0.13939047053795994,0.94300109065626703,2.9871468900348663
0.46019999999999994,-0.13879650852075112,0.94479364972709745,2.9880440739907952
0.46079999999999999,-0.1382025103768969,0.94658674591534475,2.9889372497755584
0.46139999999999998,-0.13760847632337558,0.94838037681579879,2.9898264204930589
0.46199999999999997,-0.13701440657597583,0.95017454002494661,2.9907115892307132
0.46259999999999996,-0.13642030134930844,0.95196923314095694,2.9915927590596056
0.46319999999999995,-0.13582616085681773,0.95376445376366115,2.9924699330346503
0.46379999999999993,-0.13523198531079295,0.95556019949453841,2.9933431141947389
0.46439999999999998,-0.13463777492237985,0.95735646793670026,2.9942123055629031
0.46499999999999997,-0.13404352990159213,0.9591532566948715,2.995077510146464
0.46559999999999996,-0.13344925045732287,0.96095056337537677,2.9959387309371923
0.46619999999999995,-0.13285493679735583,0.96274838558612219,2.996795970911462
0.46679999999999994,-0.13226058912837735,0.96454672093657967,2.9976492330304088
0.46739999999999998,-0.1316662076559873,0.96634556703776975,2.9984985202400836
0.46799999999999997,-0.13107179258471105,0.96814492150224507,2.999343835471612
0.46859999999999996,-0.13047734411801062,0.96994478194407563,3.0001851816413492
0.46919999999999995,-0.12988286245829608,0.97174514597883055,3.0010225616510331
0.46979999999999994,-0.12928834780693729,0.97354601122356155,3.0018559783879502
0.47039999999999998,-0.12869380036427522,0.9753473752967875,3.0026854347250849
0.47099999999999997,-0.12809922032963342,0.97714923581847668,3.0035109335212766
0.47159999999999996,-0.12750460790132953,0.97895159041003277,3.0043324776213836
0.47219999999999995,-0.12690996327668669,0.98075443669427353,3.0051500698564326
0.47279999999999994,-0.12631528665204503,0.98255777229541885,3.0059637130437813
0.47339999999999993,-0.12572057822277311,0.9843615948390726,3.0067734099872738
0.47399999999999998,-0.12512583818327952,0.98616590195220544,3.0075791634774003
0.47459999999999997,-0.1245310667270242,0.98797069126313897,3.008380976291452
0.47519999999999996,-0.12393626404652999,0.98977596040152827,3.0091788511936826
0.47579999999999995,-0.12334143033339398,0.9915817069983468,3.009972790935461
0.47639999999999993,-0.12274656577829916,0.99338792868586778,3.0107627982554401
0.47699999999999998,-0.12215167057102566,0.99519462309765028,3.0115488758797033
0.47759999999999997,-0.12155674490046259,0.99700178786851945,3.0123310265219279
0.47819999999999996,-0.12096178895461902,0.99880942063455191,3.013109252883547
0.47879999999999995,-0.12036680292063583,1.0006175190330588,3.0138835576539025
0.47939999999999994,-0.11977178698479697,1.0024260807025689,3.0146539435104098
0.47999999999999998,-0.11917674133254098,1.0042351032828114,3.0154204131187128
0.48059999999999997,-0.11858166523893203,1.0060445857546174,3.016182955255581
0.48119999999999996,-0.11798655968656047,1.0078545245834156,3.0169415847488881
0.48179999999999995,-0.11739142485966507,1.0096649174105938,3.0176963042488483
0.48239999999999994,-0.11679626093440067,1.0114757618894046,3.0184471162833839
0.48299999999999998,-0.11620106808595417,1.0132870556744864,3.0191940233666692
0.48359999999999997,-0.11560584648855382,1.0150987964218472,3.0199370279992546
0.48419999999999996,-0.11501059631547812,1.0169109817888524,3.020676132668191
0.48479999999999995,-0.11441531773906506,1.0187236094342123,3.0214113398471523
0.48539999999999994,-0.11382001093072124,1.0205366770179674,3.0221426519965577
0.48599999999999993,-0.11322467606093098,1.0223501822014762,3.0228700715636978
0.48659999999999998,-0.11262931329926544,1.0241641226474021,3.0235936009828563
0.48719999999999997,-0.11203392281439187,1.0259784960196983,3.024313242675432
0.48779999999999996,-0.1114385047740825,1.027793299983597,3.0250289990500687
0.48839999999999995,-0.1108430593452238,1.029608532205595,3.0257408725027721
0.48899999999999993,-0.11024758669382564,1.0314241903534398,3.0264488654170396
0.48959999999999998,-0.10965208698503029,1.0332402720961169,3.0271529801639794
0.49019999999999997,-0.10905656038312178,1.0350567751038369,3.0278532191024388
0.49079999999999996,-0.10846100705153473,1.036873697048021,3.0285495845791273
0.49139999999999995,-0.10786542715286364,1.0386910356012886,3.0292420789287391
0.49199999999999994,-0.10726982084887197,1.0405087884374442,3.029930704474082
0.49259999999999998,-0.10667418830050131,1.0423269532314627,3.0306154635261966
0.49319999999999997,-0.10607852966788056,1.0441455276594775,3.0312963583844867
0.49379999999999996,-0.10548284511033482,1.0459645093987668,3.0319733913368401
0.49439999999999995,-0.1048871347863948,1.0477838961277386,3.0326465646597556
0.49499999999999994,-0.10429139885380567,1.0496036855259205,3.0333158806184666
0.49559999999999993,-0.10369563746953647,1.0514238752739431,3.0339813414670678
0.49619999999999997,-0.10309985078978899,1.0532444630535291,3.0346429494486413
0.49679999999999996,-0.10250403897000709,1.0550654465474776,3.0353007067953759
0.49739999999999995,-0.10190820216488569,1.0568868234396529,3.0359546157287038
0.49799999999999994,-0.10131234052837992,1.0587085914149688,3.0366046784594154
0.49859999999999993,-0.10071645421371425,1.0605307481593784,3.0372508971877896
0.49919999999999998,-0.10012054337339162,1.0623532913598577,3.0378932741037215
0.49979999999999997,-0.099524608159202707,1.0641762187043919,3.0385318113868434
0.5,-0.099325957697525571,1.0647839461184525,3.0387438042714132
