"Time","body.phi","body.w","revolute2.phi","revolute2.w","revolute4.phi","revolute4.w","springDamper1D.s_rel","springDamper1D.v_rel"
4.5564,0.1688952339177022,-0.055850509656373053,-0.69235130290767055,-0.073595294173052828,-0.17728041753613308,-0.092648156742899515,0.33930281999663853,0.034614707662023375
4.5575999999999999,0.16882679937151854,-0.05820552365663044,-0.69243919593513004,-0.072893292274708199,-0.17739279859604648,-0.094652169793984553,0.33934415915250388,0.034283985576170385
4.5587999999999997,0.16875553971033092,-0.060559094335908246,-0.69252624583616051,-0.072190062540664873,-0.17750758320774934,-0.096654125606240676,0.33938510111063391,0.033952701577041895
4.5599999999999996,0.16868145669756854,-0.062911183165336115,-0.69261245114680603,-0.071485617875426039,-0.17762476887583448,-0.098653992103049176,0.33942564520110907,0.033620861622771503
4.5611999999999995,0.16860455214362741,-0.065261751641833829,-0.69269781041876544,-0.070779971183788315,-0.17774435306575531,-0.100651737233728,0.33946579076123823,0.033288471670205155
4.5623999999999993,0.16852482790587475,-0.067610761288703608,-0.69278232221940017,-0.070073135370694359,-0.17786633320382533,-0.10264732897405085,0.33950553713556081,0.032955537674844271
4.5635999999999992,0.16844228588865248,-0.069958173656222353,-0.6928659851317428,-0.069365123341085508,-0.17799070667721892,-0.10464073532676514,0.33954488367584912,0.032622065590789055
4.5648,0.16835692804328126,-0.072303950322235508,-0.69294879775450746,-0.068655947999753705,-0.17811747083397247,-0.1066319243221124,0.33958382974111134,0.032288061370681478
4.5659999999999998,0.16826875636806488,-0.074648052892742373,-0.69303075870209641,-0.067945622251196491,-0.17824662298298333,-0.1086208640183406,0.33962237469759327,0.031953530965649866
4.5671999999999997,0.16817777290829336,-0.076990443002498771,-0.69311186660460933,-0.067234158999466193,-0.1783781603940113,-0.11060752250223184,0.33966051791878082,0.031618480325250768
4.5683999999999996,0.16808397975624753,-0.079331082315602319,-0.69319212010785347,-0.066521571148024761,-0.1785120802976792,-0.11259186788961459,0.33969825878540338,0.031282915397413597
4.5695999999999994,0.16798737827153562,-0.081669934179982986,-0.69327151776582319,-0.065807877282214294,-0.17864838061137597,-0.11457387282109012,0.33973559663486924,0.030946844801296024
4.5707999999999993,0.16788797105537298,-0.084006959439992354,-0.69335005831299035,-0.065093087279562256,-0.17878705810112219,-0.11655350307977352,0.33977253088931353,0.030610273058760705
4.5719999999999992,0.16778576051020561,-0.086342119492454197,-0.69342774046566402,-0.064377212807876241,-0.17892810972262641,-0.11853072589639227,0.33980906096218078,0.030273205532515619
4.5731999999999999,0.16768074889919291,-0.088675376161086616,-0.69350456293020224,-0.063660266891580372,-0.17907153256590821,-0.12050550960687681,0.33984518626208626,0.029935648222085852
4.5743999999999998,0.16757293853169197,-0.091006691303630996,-0.69358052442860063,-0.06294226255969608,-0.17921732368260834,-0.122477822583479,0.33988090620484773,0.029597607127871885
4.5755999999999997,0.16746233176324452,-0.09333602681249048,-0.69365562369849942,-0.062223212845813683,-0.1793654800860052,-0.12444763323539731,0.33991622021348722,0.029259088251149513
