"Time","damper.phi_rel","damper.w_rel","cutTorque.torque"
0.042599999999999999,-0.0080817221836264989,-0.37917717798055384,0.50193377771186443
0.043199999999999995,-0.0083108272994241207,-0.38450706831614329,0.50275912272997891
0.043799999999999999,-0.0085431302609706005,-0.38983665780063026,0.50358655034499389
0.044399999999999995,-0.0087786308899065902,-0.39516594615719142,0.50441611972142819
0.044999999999999998,-0.0090173290078727642,-0.40049493310900369,0.50524789082879451
0.045599999999999995,-0.0092592244365097727,-0.40582361837924369,0.50608192444124067
0.046199999999999998,-0.0095043169974582883,-0.41115200169108829,0.50691828213720269
0.046799999999999994,-0.009752606512358963,-0.4164800827677142,0.50775702629903807
0.047399999999999998,-0.010004092802852471,-0.42180786133229831,0.50859822011266609
0.047999999999999994,-0.010258775690579463,-0.42713533710801715,0.50944192756720597
