"Time","revoluteDrive.phi","revoluteDrive.w"
3.2640000000000002,-5.3580109910738543,-1.3115189992669174
3.266,-5.3606353314117605,-1.3128066857362017
3.2680000000000002,-5.3632622605530811,-1.3141081764231621
3.27,-5.3658918060580039,-1.3154235679097432
3.2720000000000002,-5.3685239956654591,-1.316752957915132
3.274,-5.3711588572945885,-1.3180964453043356
3.2760000000000002,-5.373796419046232,-1.3194541300967608
3.278,-5.3764367092043868,-1.3208261134747961
3.2800000000000002,-5.379079756237708,-1.322212497792391
3.282,-5.3817255888009656,-1.3236133865836353
3.2840000000000003,-5.3843742357365381,-1.3250288845713407
3.286,-5.3870257260758745,-1.3264590976756192
3.2880000000000003,-5.3896800890409873,-1.3279041330224648
3.29,-5.3923373540459174,-1.3293640989523328
3.2920000000000003,-5.3949975506982195,-1.3308391050287207
3.294,-5.3976607088004291,-1.3323292620467457
3.2960000000000003,-5.4003268684004482,-1.3338347581854479
3.298,-5.402996071740894,-1.3353557980029072
3.3000000000000003,-5.4056683330182729,-1.3368923732889526
3.302,-5.4083436833649863,-1.3384446039058764
3.3040000000000003,-5.4110221541417074,-1.3400126111867556
3.306,-5.4137037769394007,-1.3415965179481044
3.3080000000000003,-5.4163885835813446,-1.3431964485025392
3.3100000000000001,-5.4190766061251328,-1.3448125286714334
3.3120000000000003,-5.4217678768647,-1.3464448857975804
3.3140000000000001,-5.4244624283323324,-1.3480936487578488
3.3160000000000003,-5.4271602933006911,-1.3497589479758447
3.3180000000000001,-5.4298615047848156,-1.3514409154345701
3.3200000000000003,-5.4325660960441544,-1.3531396846890822
3.3220000000000001,-5.4352741005845635,-1.3548553908791494
3.3240000000000003,-5.4379855521603409,-1.3565881707419174
3.3260000000000001,-5.4407004847762224,-1.3583381626245612
3.3280000000000003,-5.4434189326894185,-1.3601055064969496
3.3300000000000001,-5.4461409304116106,-1.3618903439643004
3.3319999999999999,-5.4488665127109766,-1.3636928182798429
3.3340000000000001,-5.4515957146142116,-1.3655130743574755
3.3359999999999999,-5.4543285714085306,-1.3673512587844234
3.3380000000000001,-5.4570651225909685,-1.3692075499298724
3.3399999999999999,-5.4598054256235784,-1.3710822628185371
3.3420000000000001,-5.4625494966495936,-1.3729753971191676
3.3439999999999999,-5.4652973725547973,-1.3748871103279681
3.3460000000000001,-5.4680490905227197,-1.376817561884655
3.3479999999999999,-5.4708046880372319,-1.3787669131896143
3.3500000000000001,-5.473564202885159,-1.3807353276210639
3.3519999999999999,-5.4763276731588819,-1.3827229705522086
3.3540000000000001,-5.4790951372589447,-1.3847300093684063
3.3559999999999999,-5.4818666338966606,-1.3867566134843199
3.3580000000000001,-5.4846422020967207,-1.388802954361084
3.3599999999999999,-5.4874218811997908,-1.3908692055234577
3.3620000000000001,-5.4902057108651334,-1.3929555425769906
3.3639999999999999,-5.4929937310731916,-1.3950621432251762
3.3660000000000001,-5.4957859821282184,-1.3971891872866167
3.3679999999999999,-5.4985825046608623,-1.3993368567121784
3.3700000000000001,-5.5013833396307934,-1.4015053356021545
3.3719999999999999,-5.5041885283292862,-1.4036948102234208
3.3740000000000001,-5.5069981123818481,-1.4059054690266
3.3759999999999999,-5.5098121358510594,-1.4081375177307391
3.3780000000000001,-5.5126306729909231,-1.410391378435468
3.3799999999999999,-5.5154537399441423,-1.4126670561227963
3.3820000000000001,-5.5182813804682116,-1.4149647536671195
3.3839999999999999,-5.521113638709406,-1.4172846765103426
3.3860000000000001,-5.5239505592063578,-1.4196270326859317
3.3879999999999999,-5.5267921868936138,-1.4219920328429598
3.3900000000000001,-5.5296385671052075,-1.4243798902701614
3.3919999999999999,-5.5324897455782205,-1.4267908209199751
3.3940000000000001,-5.5353457684563567,-1.4292250434325986
3.3959999999999999,-5.5382066822935005,-1.4316827791600333
3.3980000000000001,-5.5410725340572853,-1.4341642521901374
3.3999999999999999,-5.5439433711326611,-1.4366696893706714
3.4020000000000001,-5.5468192413254647,-1.43919932033335
3.4039999999999999,-5.5497001928659744,-1.4417533775178895
3.4060000000000001,-5.5525862744124899,-1.4443320961960584
3.4079999999999999,-5.5554775350548882,-1.4469357144957249
3.4100000000000001,-5.5583740243181934,-1.4495644734249082
3.4119999999999999,-5.5612757921661453,-1.4522186168958253
3.4140000000000001,-5.5641828890047647,-1.454898391748942
3.4159999999999999,-5.5670953964312986,-1.4576042366924333
3.4180000000000001,-5.5700133423075275,-1.4603362604710921
3.4199999999999999,-5.5729367785596517,-1.4630947199109385
3.4220000000000002,-5.5758657581547535,-1.4658798784528897
3.4239999999999999,-5.5788003345612998,-1.4686920028399639
3.4260000000000002,-5.5817405617536817,-1.4715313631473159
3.4279999999999999,-5.5846864942167569,-1.4743982328122569
3.4300000000000002,-5.5876381869503851,-1.4772928886642893
3.4319999999999999,-5.5905956954739704,-1.4802156109551285
3.4340000000000002,-5.5935590758309983,-1.4831666833887349
3.4359999999999999,-5.5965283845935723,-1.4861463931513372
3.4380000000000002,-5.5995036788669621,-1.4891550309414643
3.4399999999999999,-5.6024850162941329,-1.4921928909999682
3.4420000000000002,-5.6054724550602941,-1.495260271140058
3.444,-5.608466053897426,-1.4983574727773186
3.4460000000000002,-5.6114658720888313,-1.5014848009597477
3.448,-5.614471969473672,-1.5046425643977754
3.4500000000000002,-5.6174844338596568,-1.5078311875015722
3.452,-5.6205033126734572,-1.5110509310723301
3.4540000000000002,-5.6235286624444676,-1.5143020945360766
3.456,-5.6265605462455044,-1.5175850054962117
3.4580000000000002,-5.6295990277842165,-1.5208999955986935
3.46,-5.6326441714090283,-1.5242474005678273
3.4620000000000002,-5.6356960421151019,-1.5276275602420679
3.464,-5.6387547055502711,-1.5310408186098079
3.4660000000000002,-5.6418202280210101,-1.5344875238451816
3.468,-5.6448926764983716,-1.5379680283438533
3.4700000000000002,-5.6479721186239464,-1.5414826887588187
3.472,-5.6510586227158042,-1.5450318660361961
3.4740000000000002,-5.6541522577744505,-1.5486159254510272
3.476,-5.6572530934887801,-1.5522352366430667
3.4780000000000002,-5.6603612002420238,-1.5558901736525841
3.48,-5.6634766491176949,-1.5595811149561545
3.4820000000000002,-5.6665995119055497,-1.5633084435024589
3.484,-5.6697298769684874,-1.5670724936773188
3.4860000000000002,-5.6728678160011743,-1.5708736625850543
3.488,-5.6760133953777245,-1.5747123721348382
3.4900000000000002,-5.6791666905406837,-1.5785890209508882
3.492,-5.6823277777153969,-1.582504012151861
3.4940000000000002,-5.6854967339172022,-1.5864577533825472
3.496,-5.688673636958594,-1.5904506568455512
3.4980000000000002,-5.6918585654564104,-1.5944831393329848
3.5,-5.6950515988390098,-1.5985556222581492
3.5020000000000002,-5.6982528173534472,-1.6026685316872269
3.504,-5.7014623020726534,-1.6068222983709637
3.5060000000000002,-5.7046801349026195,-1.6110173577763627
3.508,-5.7079063985895671,-1.6152541501183642
3.5100000000000002,-5.7111411767271303,-1.6195331203915395
3.512,-5.7143845537635407,-1.6238547184017722
3.5140000000000002,-5.7176366150087894,-1.6282193987979523
3.516,-5.7208974466418256,-1.6326276211036546
3.5180000000000002,-5.724167140623547,-1.6370796675151429
3.52,-5.7274457878388763,-1.6415758979468462
3.5220000000000002,-5.7307334722020293,-1.6461169692979318
3.524,-5.7340302837807888,-1.6507033482313311
3.5260000000000002,-5.737336313569064,-1.6553355056521581
3.528,-5.7406516534946519,-1.6600139167181187
3.5300000000000002,-5.7439763964269908,-1.6647390608499362
3.532,-5.7473106361848991,-1.6695114217417615
3.5340000000000003,-5.750654467544341,-1.674331487371598
3.536,-5.7540079862461662,-1.6791997500117113
3.5380000000000003,-5.7573712890038697,-1.6841167062390561
3.54,-5.7607444735113376,-1.6890828569456835
3.5420000000000003,-5.7641276384378655,-1.6940986555313708
3.544,-5.7675208833014846,-1.6991639608810176
3.5460000000000003,-5.7709243089011801,-1.7042797646942671
3.548,-5.7743380169222034,-1.709446553820815
3.5500000000000003,-5.7777621100683936,-1.7146648171981365
3.552,-5.7811966920699103,-1.7199350457919524
3.5540000000000003,-5.7846418676909739,-1.7252577325367171
3.556,-5.788097742737591,-1.7306333722760794
3.5580000000000003,-5.7915644240652968,-1.7360624617033709
3.5600000000000001,-5.7950420195868828,-1.7415454993020703
3.5620000000000003,-5.7985306382801349,-1.7470829852862875
3.5640000000000001,-5.8020303787618985,-1.7526748173851003
3.5660000000000003,-5.8055413554490558,-1.7583216727229867
3.5680000000000001,-5.809063682397924,-1.7640241534241077
3.5700000000000003,-5.8125974719180347,-1.7697827128960164
3.5720000000000001,-5.8161428373392603,-1.7755978015761256
3.5740000000000003,-5.819699893016641,-1.7814698667190294
3.5760000000000001,-5.8232687543352144,-1.7873993521838112
3.5780000000000003,-5.8268495377148648,-1.7933866982213706
3.5800000000000001,-5.8304423606151463,-1.7994323412617264
3.5820000000000003,-5.8340473201917629,-1.8055361035800881
3.5840000000000001,-5.8376645424789864,-1.8116985985451144
3.5859999999999999,-5.8412941495610085,-1.8179202920482456
3.5880000000000001,-5.8449362606162856,-1.8242015319994624
3.5899999999999999,-5.848590995645246,-1.830542654511683
3.5920000000000001,-5.8522584754652751,-1.8369439834065358
3.5939999999999999,-5.8559388217056947,-1.8434058297201106
3.5960000000000001,-5.8596321568027516,-1.8499284912087344
3.5979999999999999,-5.8633386039946043,-1.8565122518547224
3.6000000000000001,-5.8670582650176364,-1.8631567839156469
3.6019999999999999,-5.8707912726503384,-1.8698625553924779
3.6040000000000001,-5.8745377526309994,-1.8766298093161333
3.6059999999999999,-5.8782978285045342,-1.8834586932504218
3.6080000000000001,-5.8820716242881055,-1.8903493303532712
3.6099999999999999,-5.8858592644522627,-1.897301818511546
3.6120000000000001,-5.8896608739020833,-1.904316229475886
3.6139999999999999,-5.8934765779583085,-1.9113926079955215
3.6160000000000001,-5.8973065023384912,-1.9185309709531122
3.6179999999999999,-5.9011507437411606,-1.9257304418066634
3.6200000000000001,-5.9050094409987848,-1.9329913431977979
3.6219999999999999,-5.908882719704982,-1.940313567886252
3.6240000000000001,-5.9127707032360481,-1.9476969026308031
3.6259999999999999,-5.9166735148575027,-1.95514108984123
3.6280000000000001,-5.9205912776856247,-1.9626458261368158
3.6299999999999999,-5.9245241146490031,-1.9702107609048265
3.6320000000000001,-5.9284721484500817,-1.9778354948590164
3.6339999999999999,-5.9324354705532505,-1.9855186786466834
3.6360000000000001,-5.9364142120502343,-1.9932600715588347
3.6379999999999999,-5.9404084944085485,-2.0010591101742676
3.6400000000000001,-5.9444184341726869,-2.0089150446309683
3.6419999999999999,-5.9484441469010161,-2.0168270526908363
3.6440000000000001,-5.9524857470990185,-2.0247942374754353
3.6459999999999999,-5.9565433481525041,-2.0328156252017116
3.6480000000000001,-5.9606170354478039,-2.0408895982471327
3.6499999999999999,-5.9647069092430272,-2.0490147971409503
3.6520000000000001,-5.9688130859047801,-2.0571901457504902
3.6539999999999999,-5.9729356662727033,-2.0654141841950593
3.6560000000000001,-5.9770747487943137,-2.0736853446012593
3.6579999999999999,-5.9812304294077956,-2.0820019477768024
3.6600000000000001,-5.9854027986848752,-2.0903621558416856
3.6619999999999999,-5.9895919059587195,-2.0987633941669457
3.6640000000000001,-5.9937978552584328,-2.1072038920124454
3.6659999999999999,-5.9980207235914076,-2.1156813675302595
3.6680000000000001,-6.0022605837599681,-2.1241933930839973
3.6699999999999999,-6.0065175041775873,-2.1327373908522604
3.6720000000000002,-6.0107915486851047,-2.1413106284321324
3.6739999999999999,-6.0150827613509623,-2.1499100607033608
3.6760000000000002,-6.0193911853495221,-2.1585325205968147
3.6779999999999999,-6.0237168732093895,-2.1671748215058053
3.6800000000000002,-6.0280598624193074,-2.1758335050151576
3.6819999999999999,-6.0324201840676519,-2.1845049268406793
3.6840000000000002,-6.0367978626025582,-2.1931852518583725
3.6859999999999999,-6.0411929149345047,-2.2018704466076162
3.6880000000000002,-6.0456053185364107,-2.2105561526938646
3.6899999999999999,-6.0500350884631118,-2.2192379786205345
3.6920000000000002,-6.0544822136823191,-2.2279112511461165
3.694,-6.0589466743028684,-2.2365710774196557
3.6960000000000002,-6.0634284412679129,-2.2452123397527766
3.698,-6.0679274760480952,-2.2538296903916812
3.7000000000000002,-6.0724437147660568,-2.2624176998440597
3.702,-6.0769770832718084,-2.2709706999354418
3.7040000000000002,-6.0815275176305583,-2.279482573482233
3.706,-6.0860949307962029,-2.287947074739098
3.7080000000000002,-6.0906792235721481,-2.2963577130374988
3.71,-6.0952802842309426,-2.304707748283096
3.7120000000000002,-6.0998979881339102,-2.3129901864531748
